"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","LLC_BI__Branch_Id__c","LLC_BI__City__c","LLC_BI__County__c","LLC_BI__Enabled_Experiences__c","LLC_BI__Institution__c","LLC_BI__Location__Latitude__s","LLC_BI__Location__Longitude__s","LLC_BI__Location__c","LLC_BI__Mortgage_License_State__c","LLC_BI__Mortgage_License__c","LLC_BI__NMLS__c","LLC_BI__State__c","LLC_BI__Street__c","LLC_BI__Zip_Code__c","LLC_BI__lookupKey__c"
"a1TWD000001oxBa2AI","005al00000RVcKvAAL","false","Liverpool","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","00-00-03","","","","","","","","","","","","","","4.24111E+16"
"a1TWD000001oxBD2AY","005al00000RVcKvAAL","false","yugandhar","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","4.24159E+16"
"a1TWD000001oxBB2AY","005al00000RVcKvAAL","false","nCino HQ","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","4.24163E+16"
"a1TWD000001oxC02AI","005al00000RVcKvAAL","false","Manchester","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","00-00-01","Manchester","","","","","","","","","","","","","4.24174E+16"
"a1TWD000001oxBr2AI","005al00000RVcKvAAL","false","QA - Branch 002","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","52","","","","","","","","","","","","","","4.24297E+16"
"a1TWD000001oxC82AI","005al00000RVcKvAAL","false","Barcelona","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","Barcelona","","","","","","","","","","","","","4.24344E+16"
"a1TWD000001oxBh2AI","005al00000RVcKvAAL","false","Valencia","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","4.24373E+16"
"a1TWD000001oxBG2AY","005al00000RVcKvAAL","false","London City","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","00-00-00","","","","","","","","","","","","","","4.24482E+16"
"a1TWD000001oxBN2AY","005al00000RVcKvAAL","false","Lyon","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","1","","","","","","","","","","","","","","4.24546E+16"
"a1TWD000001oxBo2AI","005al00000RVcKvAAL","false","Hamburg","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","4.24619E+16"
"a1TWD000001oxCT2AY","005al00000RVcKvAAL","false","Manchester","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","00-00-01","","","","","","","","","","","","","","4.24629E+16"
"a1TWD000001oxCe2AI","005al00000RVcKvAAL","false","Delhi","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","501","Delhi","","","","","","","","","","DE","Central","","4.24642E+16"
"a1TWD000001oxBL2AY","005al00000RVcKvAAL","false","Marseille","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","3","","","","","","","","","","","","","","4.24657E+16"
"a1TWD000001oxC72AI","005al00000RVcKvAAL","false","Madrid","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","Madrid","","","","","","","","","","","","","4.2471E+16"
"a1TWD000001oxAz2AI","005al00000RVcKvAAL","false","yugandhar","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","4.24747E+16"
"a1TWD000001ox8f2AA","005al00000RVcKvAAL","false","Rome","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","","","","","","","","","","","","","","","4.24757E+16"
"a1TWD000001ox8o2AA","005al00000RVcKvAAL","false","QA - Branch 003","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","53","","","","","","","","","","","","","","4.24835E+16"
"a1TWD000001oxB92AI","005al00000RVcKvAAL","false","Lyon","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","1","Lyon","","","","","","","","","","","","","4.24999E+16"
"a1TWD000001oxBS2AY","005al00000RVcKvAAL","false","Delhi","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","501","Delhi","","","","","","","","","","","","","4.2499E+16"
"a1TWD000001oxAy2AI","005al00000RVcKvAAL","false","Us","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","Test-03","","","","","","","","","","","","","","4.25003E+16"
"a1TWD000001oxCL2AY","005al00000RVcKvAAL","false","QA - Branch 003","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","53","myCity","","","","","","","","","","","","","4.25107E+16"
"a1TWD000001oxCa2AI","005al00000RVcKvAAL","false","yuga002","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","4.25125E+16"
"a1TWD000001oxBn2AI","005al00000RVcKvAAL","false","Berlin","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","4.25145E+16"
"a1TWD000001oxCB2AY","005al00000RVcKvAAL","false","Milan","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","Milan","","","","","","","","","","","","","4.25177E+16"
"a1TWD000001oxCO2AY","005al00000RVcKvAAL","false","Mumbai-01","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","Mumbai-02","","","","","","","","","","","","","4.25329E+16"
"a1TWD000001oxCI2AY","005al00000RVcKvAAL","false","Munich","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","Munich","","","","","","","","","","","","","4.25422E+16"
"a1TWD000001oxBV2AY","005al00000RVcKvAAL","false","AR-Branch-Test","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","4.25568E+16"
"a1TWD000001oxBf2AI","005al00000RVcKvAAL","false","Madrid","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","4.25702E+16"
"a1TWD000001oxBy2AI","005al00000RVcKvAAL","false","Wilmington","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","4.25719E+16"
"a1TWD000001ox8p2AA","005al00000RVcKvAAL","false","QA - Branch 004","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","54","","","","","","","","","","","","","","4.25764E+16"
"a1TWD000001oxBX2AY","005al00000RVcKvAAL","false","London City","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","00-00-00","","","","","","","","","","","","","","4.25772E+16"
"a1TWD000001oxCJ2AY","005al00000RVcKvAAL","false","Cologne","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","Cologne","","","","","","","","","","","","","4.2599E+16"
"a1TWD000001ox842AA","005al00000RVcKvAAL","false","Rome","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","","","","","","","","","","","","","","","4.25E+16"
"a1TWD000001oxSf2AI","005al00000RVcKvAAL","false","SriBranchesTest1","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-08-26T12:46:49.000Z","005al00000RVvFOAA1","2026-08-26T12:46:49.000Z","","","","","","","","","","","","","","","","","4.26116E+16"
"a1TWD000001ox8V2AQ","005al00000RVcKvAAL","false","Bristol","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","00-00-02","","","","","","","","","","","","","","4.26237E+16"
"a1TWD000001oxB02AI","005al00000RVcKvAAL","false","Porters Neck","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","765","Chicago","","","","","","","","","","","","","4.26268E+16"
"a1TWD000001oxBJ2AY","005al00000RVcKvAAL","false","Liverpool","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","00-00-03","","","","","","","","","","","","","","4.26395E+16"
"a1TWD000001oxCc2AI","005al00000RVcKvAAL","false","shiva001","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","4.26565E+16"
"a1TWD000001oxC32AI","005al00000RVcKvAAL","false","Liverpool","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","00-00-03","Liverpool","","","","","","","","","","","","","4.26723E+16"
"a1TWD000001oxCS2AY","005al00000RVcKvAAL","false","London City","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","00-00-00","","","","","","","","","","","","","","4.26838E+16"
"a1TWD000001oxBU2AY","005al00000RVcKvAAL","false","nCino HQ","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","4.26881E+16"
"a1TWD000001oxB82AI","005al00000RVcKvAAL","false","nCino HQ","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","4.26956E+16"
"a1TWD000001ox8i2AA","005al00000RVcKvAAL","false","Turin","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","","","","","","","","","","","","","","","4.26967E+16"
"a1TWD000001oxCl2AI","005al00000RVcKvAAL","false","Bristol","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","00-00-02","","","","","","","","","","","","","","4.26E+16"
"a1TWD000001oxB22AI","005al00000RVcKvAAL","false","Wrightsville","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","235576","New York","","","","","","","","","","","","","4.27038E+16"
"a1TWD000001oxCf2AI","005al00000RVcKvAAL","false","Uppal","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","Hyd","","","","","","","","","","","","","","4.27121E+16"
"a1TWD000001oxBd2AI","005al00000RVcKvAAL","false","Toulouse","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","4","","","","","","","","","","","","","","4.27197E+16"
"a1TWD000001oxBF2AY","005al00000RVcKvAAL","false","Wilmington","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","4.27338E+16"
"a1TWD000001oxBW2AY","005al00000RVcKvAAL","false","Wilmington","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","4.27342E+16"
"a1TWD000001ox8m2AA","005al00000RVcKvAAL","false","Cologne","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","","","","","","","","","","","","","","","4.27377E+16"
"a1TWD000001oxCW2AY","005al00000RVcKvAAL","false","Paris","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","2","","","","","","","","","","","","","","4.27552E+16"
"a1TWD000001ox8k2AA","005al00000RVcKvAAL","false","Hamburg","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","","","","","","","","","","","","","","","4.2758E+16"
"a1TWD000001oxCd2AI","005al00000RVcKvAAL","false","Bangalore-01-Update","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","500","Bangalore","","","","","","","","","","AL","Yelahanka","560064","4.27685E+16"
"a1TWD000001oxB72AI","005al00000RVcKvAAL","false","Mortgage Office","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","34567","Minneapolis","","","","","","","","","","","","","4.27691E+16"
"a1TWD000001ox8a2AA","005al00000RVcKvAAL","false","Lyon","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","1","","","","","","","","","","","","","","4.27724E+16"
"a1TWD000001oxBj2AI","005al00000RVcKvAAL","false","Rome","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","4.27739E+16"
"a1TWD000001oxCn2AI","005al00000RVcKvAAL","false","Turin","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","4.27E+16"
"a1TWD000001ox8n2AA","005al00000RVcKvAAL","false","QA - Branch 002","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","52","","","","","","","","","","","","","","4.28008E+16"
"a1TWD000001oxCY2AY","005al00000RVcKvAAL","false","Toulouse","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","4","","","","","","","","","","","","","","4.28024E+16"
"a1TWD000001oxC52AI","005al00000RVcKvAAL","false","Marseille","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","3","Marseille","","","","","","","","","","","","","4.28056E+16"
"a1TWD000001ox8U2AQ","005al00000RVcKvAAL","false","Manchester","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","00-00-01","","","","","","","","","","","","","","4.28161E+16"
"a1TWD000001oxBq2AI","005al00000RVcKvAAL","false","Cologne","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","4.28269E+16"
"a1TWD000001oxAu2AI","005al00000RVcKvAAL","false","Wilmington","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","","Wilmington","","","","","","","","","","NC","6770 Parker Farm Dr.","","4.28357E+16"
"a1TWD000001oxB12AI","005al00000RVcKvAAL","false","Wilmington - South","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","987","Los Angeles","","","","","","","","","","","","","4.28438E+16"
"a1TWD000001oxBc2AI","005al00000RVcKvAAL","false","Marseille","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","3","","","","","","","","","","","","","","4.28454E+16"
"a1TWD000001oxBt2AI","005al00000RVcKvAAL","false","QA - Branch 004","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","54","","","","","","","","","","","","","","4.28455E+16"
"a1TWD000001oxCb2AI","005al00000RVcKvAAL","false","sree001","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","4.28541E+16"
"a1TWD000001oxBP2AY","005al00000RVcKvAAL","false","sree001","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","4.28639E+16"
"a1TWD000001oxB42AI","005al00000RVcKvAAL","false","nCino HQ","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","4.28775E+16"
"a1TWD000001oxBs2AI","005al00000RVcKvAAL","false","QA - Branch 003","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","53","","","","","","","","","","","","","","4.28839E+16"
"a1TWD000001ox8c2AA","005al00000RVcKvAAL","false","Barcelona","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","","","","","","","","","","","","","","","4.28992E+16"
"a1TWD000001oxCk2AI","005al00000RVcKvAAL","false","Manchester","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","00-00-01","","","","","","","","","","","","","","4.28E+16"
"a1TWD000001oxBO2AY","005al00000RVcKvAAL","false","yuga002","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","4.29084E+16"
"a1TWD000001oxBx2AI","005al00000RVcKvAAL","false","AR-Branch-Test","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","1213","Hyderabad","","","","","","","","","","","","","4.29128E+16"
"a1TWD000001oxCH2AY","005al00000RVcKvAAL","false","Hamburg","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","Hamburg","","","","","","","","","","","","","4.29166E+16"
"a1TWD000001oxBM2AY","005al00000RVcKvAAL","false","Toulouse","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","4","","","","","","","","","","","","","","4.29227E+16"
"a1TWD000001oxBv2AI","005al00000RVcKvAAL","false","sreekanth","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","4.29263E+16"
"a1TWD000001ox8d2AA","005al00000RVcKvAAL","false","Valencia","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","","","","","","","","","","","","","","","4.29508E+16"
"a1TWD000001oxBu2AI","005al00000RVcKvAAL","false","SriBranchesTest1","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","","","","","","","","","","","","","","","4.29529E+16"
"a1TWD000001ox8T2AQ","005al00000RVcKvAAL","false","London City","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","00-00-00","","","","","","","","","","","","","","4.2985E+16"
"a1TWD000001oxBZ2AY","005al00000RVcKvAAL","false","Bristol","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","00-00-02","","","","","","","","","","","","","","4.29889E+16"
"a1TWD000001ox832AA","005al00000RVcKvAAL","false","Barcelona","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:47.000Z","005al00000RVvFOAA1","2026-08-26T12:46:47.000Z","","","","","","","","","","","","","","","","","4.29E+16"
"a1TWD000001oxCj2AI","005al00000RVcKvAAL","false","London City","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-26T12:46:48.000Z","005al00000RVvFOAA1","2026-08-26T12:46:48.000Z","","","00-00-00","","","","","","","","","","","","","","4.30E+16"
