"Id","IsDeleted","Name","LastViewedDate","LastReferencedDate","nFORCE__Screen__c","nFORCE__Are_Columns_Sortable__c","nFORCE__Auto_Save__c","nFORCE__Break_Page_After__c","nFORCE__Break_Page_Before__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Editable__c","nFORCE__Default_Rendered__c","nFORCE__Disable_Print__c","nFORCE__Disable_Read_Only_View__c","nFORCE__Display_Input_Address_Component__c","nFORCE__Display_Order__c","nFORCE__Display_Toggle_Effect__c","nFORCE__Display_Toggle_Header__c","nFORCE__Display_Toggle_Link__c","nFORCE__Headless__c","nFORCE__Inactive__c","nFORCE__Instructions_Text__c","nFORCE__Is_Editable__c","nFORCE__Layout__c","nFORCE__Number_of_Columns__c","nFORCE__Optional_Configuration__c","nFORCE__Parent_Screen_Section__c","nFORCE__Screen_View__c","nFORCE__Section_Resource__c","nFORCE__Validation_Service__c","nFORCE__Widget__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","Custom_Code_in_Screen_Section__c"
"a0qWD00000JuTC7YAN","false","Beneficiary","","","a0sWD00000d2r6KYAQ","false","false","false","false","","false","true","false","false","false","0.0","slide","true","false","false","false","","false","","6.0","","","","MappedSObjectHierarchyScreenResource","","","0A2D5D54_321E_416F_8D56_29181E00033E","LLC_BI__Deposit__c",""
"a0qWD00000JuTC8YAN","false","Loan","","","a0sWD00000d2quZYAQ","false","false","false","false","","false","true","false","false","false","0.0","slide","true","false","false","false","","false","","6.0","","","","MappedSObjectScreenResource","","","0C1A145C_4E10_4F04_9F46_5A4335430E45","LLC_BI__Loan__c",""
"a0qWD00000JuTC9YAN","false","Fee","","","a0sWD00000d2quZYAQ","false","false","false","false","","false","true","false","false","false","0.0","slide","true","false","false","false","","false","","6.0","","","","MappedSObjectHierarchyScreenResource","","","0E414025_4425_4D12_9D06_4B5234054C64","LLC_BI__Loan__c",""
"a0qWD00000JHNDKYA5","false","Other","","","a0sWD00000cQ1QFYA0","false","false","false","false","","false","true","false","false","false","3.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","0F64714F261243328C087F7D653B7D62","LLC_BI__Loan__c",""
"a0qWD00000JuTCAYA3","false","SBA Form 1919","","","a0sWD00000d2r6WYAQ","false","false","false","false","","true","true","false","false","false","0.0","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","0c59272b-6ad9-1546","LLC_BI__Loan__c",""
"a0qWD00000JuTCBYA3","false","Loan Information","","","a0sWD00000d2qupYAA","false","false","false","false","","true","false","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","0d4e57cd-c924-e62f","LLC_BI__Loan__c",""
"a0qWD00000JuTCCYA3","false","Contacts","","","a0sWD00000d2rQiYAI","false","false","false","false","","true","true","false","false","false","0.0","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","0f5abbb5-9138-e162","LLC_BI__Loan__c",""
"a0qWD00000JuTCDYA3","false","Primary Account","","","a0sWD00000d2rQxYAI","false","false","false","false","","true","true","false","false","false","0.0","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","0f8b6460-c651-42ed","LLC_BI__Loan__c",""
"a0qWD00000JHN91YAH","false","SBL Primary Identification- Passport","","","a0sWD00000cQ1OCYA0","false","false","false","false","{{IF=""A""}}{{COND=""A"" FIELD=""Contact.cm_Primary_ID_Type__c"" IS=""Passport""}}{{ENDIF}}","false","false","false","false","false","80.0","slide","true","false","false","false","","true","","","","a0qWD00000JHN9MYAX","a16WD000005gHgEYAU","MappedSObjectScreenResource","","","10271666029075339","Contact",""
"a0qWD00000JHNRvYAP","false","Booked Information","","","a0sWD00000cQ1YuYAK","false","false","false","false","","false","true","false","false","false","1.0","slide","true","false","false","false","","false","","","","","a16WD000005gHiGYAU","MappedSObjectScreenResource","","","10361585604341048","LLC_BI__Loan__c",""
"a0qWD00000JuTCEYA3","false","Approvals","","","a0sWD00000d2qw8YAA","false","false","false","false","","false","false","false","false","false","5.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","10441576590189726","LLC_BI__Treasury_Service__c",""
"a0qWD00000JHOR3YAP","false","Test-DT-276-001","","","a0sWD00000cPw6iYAC","false","false","false","false","","false","false","false","false","false","104.0","slide","true","false","false","false","","false","","","","","a16WD000005j48NYAQ","MappedSObjectScreenResource","","","1058012312398","LLC_BI__Review__c",""
"a0qWD00000JuTCFYA3","false","Activities","","","a0sWD00000d2qv9YAA","false","false","false","false","","false","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","109123190238919342","Account",""
"a0qWD00000JuTCGYA3","false","Equipment","","","a0sWD00000d2r6IYAQ","false","false","false","false","","true","false","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","10961576590189727","LLC_BI__Treasury_Service__c",""
"a0qWD00000JHNDLYA5","false","PPP Related","","","a0sWD00000cQ1PSYA0","false","false","false","false","","false","false","false","false","false","200.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","10980983757252345","LLC_BI__Loan__c",""
"a0qWD00000JuTCHYA3","false","Certifications","","","a0sWD00000d2rQMYAY","false","false","false","false","","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","10f72e76-0a7a-440f","LLC_BI__Loan__c",""
"a0qWD00000JHN92YAH","false","Mailing Address","","","a0sWD00000cQ1PYYA0","false","false","false","false","{{IF=/""A AND B AND C/""}}{{COND=/""A/"" FIELD=/""Contact.cm_Mailing_Same_as_Physical__c/"" IS=/""No/""}}{{COND=/""B/"" FIELD=/""Contact.cm_Is_Existing_Customer__c/"" IS=/""0/""}}{{COND=/""C/"" FIELD=/""Contact.LLC_BI__Identity_Verification_Status__c/"" NOT=/""Pass/""}}{{ENDIF}}","true","false","false","false","false","1645.0","slide","true","false","false","false","","true","","","","a0qWD00000JHNCoYAP","a16WD000005gHhpYAE","MappedSObjectScreenResource","","","11051598553323932","Contact",""
"a0qWD00000JHN0fYAH","false","Underwriting_Overview","","","a0sWD00000cPtLKYA0","false","false","false","false","","true","true","false","false","false","6.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","11151560278867256","LLC_BI__Loan__c",""
"a0qWD00000JHNDMYA5","false","Referral","","","a0sWD00000cQ1Q8YAK","false","false","false","false","","false","true","false","false","false","2.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","111842233A234569A36241206E53164B","LLC_BI__Loan__c",""
"a0qWD00000JuTCIYA3","false","Previous Address","","","a0sWD00000d2r7yYAA","false","false","false","false","","true","true","false","false","false","40.0","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","11281600720341646","Contact",""
"a0qWD00000JuRm4YAF","false","DEP Primary Identification- Passport","","","a0sWD00000d2qnLYAQ","false","false","false","false","{{IF=/""A/""}}{{COND=/""A/"" FIELD=/""Contact.cs_Primary_ID_Type__c/"" IS=/""Passport/""}}{{ENDIF}}","false","false","false","false","false","1500.0","slide","true","false","false","false","","true","","","","a0qWD00000JuRw3YAF","a16WD000005j45kYAA","MappedSObjectScreenResource","","","11551641348179862","Contact",""
"a0qWD00000JHN0gYAH","false","Post Closing Review","","","a0sWD00000cQ1MLYA0","false","false","false","false","","true","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","a16WD000005gHeTYAU","MappedSObjectScreenResource","","","11651585604341049","LLC_BI__Loan__c",""
"a0qWD00000JHN0hYAH","false","Loan Details","","","a0sWD00000cQ1MSYA0","false","false","false","false","","false","false","false","false","false","1.0","slide","true","false","false","false","","true","","","","","a16WD000005gHjHYAU","MappedSObjectScreenResource","","","11841560278867257","LLC_BI__Loan__c",""
"a0qWD00000JuTCJYA3","false","Product Packages","","","a0sWD00000d2r6zYAA","false","false","false","false","","false","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","1198be21-f193-a16c","Account",""
"a0qWD00000JuTCKYA3","false","Deposits","","","a0sWD00000d2rQXYAY","false","false","false","false","","true","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","ReferenceFilteredHierarchyScreenResource","","","120e852d-4a1d-7977","Account",""
"a0qWD00000JuTCLYA3","false","EMEA Collateral Creation Screen","","","a0sWD00000d2qv4YAA","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","a16WD000005j4G0YAI","MappedSObjectScreenResource","","","121356185612375173","LLC_BI__Collateral__c",""
"a0qWD00000JuTCMYA3","false","EMEA Add Sub Screen","","","a0sWD00000d2qv5YAA","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","a16WD000005j48TYAQ","MappedSObjectScreenResource","","","122901792722120281","LLC_BI__Collateral__c",""
"a0qWD00000JHN93YAH","false","Third Party Management","","","a0sWD00000cQ1PKYA0","false","false","false","false","","true","true","false","false","false","0.0","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","12291602764631667","LLC_BI__Loan__c",""
"a0qWD00000JuTCNYA3","false","Other Information","","","a0sWD00000d2qviYAA","false","false","false","false","","true","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","123134242134241224","Account",""
"a0qWD00000JuTCOYA3","false","Construction Details","","","a0sWD00000d2qv8YAA","false","false","false","false","","false","true","false","false","false","2.0","slide","true","false","false","false","","false","","","","","a16WD000005j4bYYAQ","MappedSObjectScreenResource","","","123142352343253123","LLC_BI__Loan__c",""
"a0qWD00000JuTCPYA3","false","Treasury","","","a0sWD00000d2qvFYAQ","false","false","false","false","","false","false","false","false","false","","slide","true","false","false","false","","false","","","","","a16WD000005j4bZYAQ","ReferenceFilteredHierarchyScreenResource","","","123165236431125834","Account",""
"a0qWD00000JHN94YAH","false","Enhanced Fee Loan Aggregate Summary","","","a0sWD00000cQ1PaYAK","false","false","false","false","","true","true","false","false","false","20.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","12321602764631667","LLC_BI__Fee_Loan_Aggregate__c",""
"a0qWD00000JHNRxYAP","false","Test Screen Section","","","a0sWD00000cQ1VnYAK","false","false","false","false","","false","false","false","false","false","12.0","slide","true","false","false","false","","false","","","","a0qWD00000JHNRsYAP","","SObjectScreenResource","","","12345","Account",""
"a0qWD00000JuTCQYA3","false","Narrative","","","a0sWD00000d2qvrYAA","false","false","false","false","","true","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","123543453264563456","LLC_BI__Loan__c",""
"a0qWD00000JuTCRYA3","false","Are you manually updating forgiveness data?","","","a0sWD00000d2qwMYAQ","false","false","false","false","","true","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","123749812738122300","LLC_BI__Loan__c",""
"a0qWD00000JuTCSYA3","false","Etran Review","","","a0sWD00000d2quwYAA","false","false","false","false","","false","false","false","false","false","1.0","slide","true","false","false","false","","false","","","","","","ComparableScreenResource","","","1238471264163241","LLC_BI__Loan__c",""
"a0qWD00000JuTCTYA3","false","Associated Accounts","","","a0sWD00000d2r6FYAQ","false","false","false","false","","true","false","false","false","false","","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","12391576590368667","LLC_BI__Treasury_Service__c",""
"a0qWD00000JuTCUYA3","false","Covered Period & Payroll Details","","","a0sWD00000d2r7gYAA","false","false","false","false","","false","false","false","false","false","30.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","1239i21893910213992","LLC_BI__Loan__c",""
"a0qWD00000JHN0iYAH","false","Relationship Add Debt","","","a0sWD00000cQ1X7YAK","false","false","false","false","","true","false","false","false","false","1.0","slide","true","false","false","false","","true","","2.0","","","","MappedSObjectScreenResource","","","12401562008947390","LLC_BI__Debt__c",""
"a0qWD00000JHNNsYAP","false","Booked Information","","","a0sWD00000cQ1WqYAK","false","false","false","false","","false","true","false","false","false","4.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","12571620937672164","LLC_BI__Loan__c",""
"a0qWD00000JHN0jYAH","false","Draw Overview Summary","","","a0sWD00000cQ1MTYA0","false","false","false","false","","true","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","12591620937672170","LLC_BI__Budget__c",""
"a0qWD00000JHNMIYA5","false","Booked Information","","","a0sWD00000cQ1XKYA0","false","false","false","false","","false","true","false","false","false","4.0","slide","true","false","false","false","","false","","","","","a16WD000005gHfJYAU","MappedSObjectScreenResource","","","12721585604341049","LLC_BI__Loan__c",""
"a0qWD00000JuTCVYA3","false","Salary Details","","","a0sWD00000d2qwMYAQ","false","false","false","false","","false","false","false","false","false","50.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","127638746783216834","LLC_BI__Loan__c",""
"a0qWD00000JuTCWYA3","false","Month 1","","","a0sWD00000d2qwOYAQ","false","false","false","false","","true","true","false","false","false","10.0","slide","true","false","false","false","","false","","","","","","MappedSObjectHierarchyScreenResource","","","1287439213","LLC_BI__Loan__c",""
"a0qWD00000JuTCXYA3","false","Eligible payroll costs","","","a0sWD00000d2qwMYAQ","false","false","false","false","","false","false","false","false","false","20.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","1298749781237324","LLC_BI__Loan__c",""
"a0qWD00000JuTCYYA3","false","Onboarding","","","a0sWD00000d2r6YYAQ","false","false","false","false","","true","false","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","12991575853422744","LLC_BI__Treasury_Service__c",""
"a0qWD00000JuTCZYA3","false","Annual Review","","","a0sWD00000d2qwHYAQ","false","false","false","false","","true","false","false","false","false","1.0","slide","true","false","false","false","","true","","5.0","","","","MappedSObjectHierarchyScreenResource","","","13001576256669945","LLC_BI__Treasury_Service__c",""
"a0qWD00000JHN95YAH","false","Loan Compliances (HMDA Effective-2018)","","","a0sWD00000cQ1PXYA0","false","false","false","false","","false","true","false","false","false","0.0","slide","true","false","false","false","","false","","","","","","MappedSObjectHierarchyScreenResource","","","13251663700625413","LLC_BI__Loan__c",""
