"Id","OwnerId","IsDeleted","Name","nFORCE__Disable_Print__c","nFORCE__Disable_Read_Only_View__c","nFORCE__Show_Link_To_Context_Object__c","nFORCE__lookupKey__c"
"a0sWD00000cQ1Y2YAK","005al00000RVcKvAAL","false","Bulk Edit Post Approval","false","false","true","dmwui-428335183807"
"a0sWD00000cQ1VyYAK","005al00000RVcKvAAL","false","Pre Approval Loans","false","false","true","dmwui-42861164296"
"a0sWD00000cQ1VxYAK","005al00000RVcKvAAL","false","Post Approval Facilities","false","false","true","dmwui-42861164296A"
"a0sWD00000cQ1VwYAK","005al00000RVcKvAAL","false","Bulk Edit","false","false","true","dmwui-42975216429"
"a0sWD00000cQ1NyYAK","005al00000RVcKvAAL","false","Financial Overview","false","false","true","fin-overview-screen"
"a0sWD00000cQ1NzYAK","005al00000RVcKvAAL","false","Order Entry - Online Banking","false","false","true","kjahfisaduhfi7h2iyh"
"a0sWD00000cQ1VYYA0","005al00000RVcKvAAL","false","Processing","false","false","true","loan-scrn-processing"
"a0sWD00000cQ1VZYA0","005al00000RVcKvAAL","false","Credit","false","false","true","post-processing"
"a0sWD00000cQ1W1YAK","005al00000RVcKvAAL","false","Pricing Required Fields","false","false","true","pricingrequiredfields"
"a0sWD00000cQ1W3YAK","005al00000RVcKvAAL","false","Short Term Extensions","false","false","true","rcaui-42146575989"
"a0sWD00000cQ1W4YAK","005al00000RVcKvAAL","false","Credit Actionable Loans","false","false","true","rcaui-42425336604"
"a0sWD00000cQ1W5YAK","005al00000RVcKvAAL","false","Credit Actions","false","false","true","rcaui-42477727610"
"a0sWD00000cQ1YcYAK","005al00000RVcKvAAL","false","All Loans","false","false","true","rcaui-42706352307"
"a0sWD00000cQ1O0YAK","005al00000RVcKvAAL","false","Borrower Information","false","false","true","res-mtg-app-borrower-info-screen"
"a0sWD00000cQ1O1YAK","005al00000RVcKvAAL","false","Borrower Information - Mortgage - APAC","false","false","true","res-mtg-app-borrower-info-screen-apac"
"a0sWD00000cQ1O2YAK","005al00000RVcKvAAL","false","Property","false","false","true","res-mtg-app-property-screen"
"a0sWD00000cQ1O3YAK","005al00000RVcKvAAL","false","Borrower Information","false","false","true","res-mtg-refi-borrower-info-screen"
"a0sWD00000cQ1O4YAK","005al00000RVcKvAAL","false","Collateral","false","false","true","res-mtg-refi-collateral-screen"
"a0sWD00000cQ1O5YAK","005al00000RVcKvAAL","false","Financial Overview","false","false","true","res-mtg-refi-fin-overview-screen"
"a0sWD00000cQ1VaYAK","005al00000RVcKvAAL","false","Closing","false","false","true","sn-closing-post"
"a0sWD00000cQ1VbYAK","005al00000RVcKvAAL","false","DocPrep","false","false","true","sn-docprep-post"
