"Id","OwnerId","IsDeleted","Name","nFORCE__Conditional_Display_Criteria_Context__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Group__c","nFORCE__Has_Visibility_Criteria__c","nFORCE__Is_Default_Context_Child__c","nFORCE__Is_Forward_Navigation_Disabled__c","nFORCE__Is_Hidden__c","nFORCE__Order__c","nFORCE__Parent_Route__c","nFORCE__Primary_Button_Text__c","nFORCE__Question_Group__c","nFORCE__Route__c","nFORCE__Visibility_Criteria__c","nFORCE__lookupKey__c","Route_App_Name__c","Route_Screen__c"
"a0jWD000006mrE3YAI","005al00000RVcKvAAL","false","17595","","","a0XWD000002hC9g2AE","false","false","false","true","9010.0","a0mWD000003RDQRYA4","","","a0mWD000003RDQRYA4","","06186C3972","lob-loan-post-decision-history","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrjNYAQ","005al00000RVcKvAAL","false","19537","","","a0XWD000002hCCL2A2","false","false","false","false","300.0","","","","a0mWD000003RDboYAG","","061E167905","lob-sba-paycheck-sba-form-912","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrjOYAQ","005al00000RVcKvAAL","false","19538","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.cm_Roll_Up_Adverse_Action__c"" GREATER=""0""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCDI2A2","false","false","false","false","10900.0","","","","a0mWD000003RE1FYAW","","06311619447513231","post-approval-adverse-actions","<a href=""/a0sWD00000Xo7ll"" target=""_blank"">Adverse Actions</a>"
"a0jWD000006mrjPYAQ","005al00000RVcKvAAL","false","19539","","","a0XWD000002hC9e2AE","false","false","false","false","11020.0","","","","a0mWD000003RDfKYAW","","06402F7C22","referral-information-approved-m-lob-pwc","<a href=""/a0sWD00000Xo7fy"" target=""_blank"">Referral</a>"
"a0jWD000006mqfBYAQ","005al00000RVcKvAAL","false","15633","","","a0XWD000002hC9q2AE","false","false","false","false","100.0","a0mWD000003RDkvYAG","","","a0mWD000003RDk1YAG","","06451666029062607","small-business-loan-online-application-income","<a href=""/a0sWD00000Xo7d0"" target=""_blank"">Online Income Information</a>"
"a0jWD000006mrDqYAI","005al00000RVcKvAAL","false","17582","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""FALSE""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hC9g2AE","false","false","false","false","8000.0","","","","a0mWD000003RDcIYAW","","064C7F3660","lob-loan-post-third-party-management","<a href=""/a0sWD00000Xo7dm"" target=""_blank"">Third Party Management</a>"
"a0jWD000006mrjQYAQ","005al00000RVcKvAAL","false","19540","","","a0XWD000002hCCL2A2","false","false","false","false","0.0","","","","a0mWD000003RDieYAG","","06654D0647","lob-loan-post-modification-renewal-lob-pwc","<a href=""/a0sWD00000Xo7hL"" target=""_blank"">Modification Reason</a>"
"a0jWD000006mqfCYAQ","005al00000RVcKvAAL","false","15634","","{{IF=""A AND B AND C""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" NOT=""Qualification""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" NOT=""Credit Underwriting""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" NOT=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCN2A2","false","false","false","false","600.0","","","","a0mWD000003RDk6YAG","","06741663700614606","small-business-loan-post-approval-ui-third-party","<a href=""/a0sWD00000Xo7cq"" target=""_blank"">Third Party Management</a>"
"a0jWD000006mrEzYAI","005al00000RVcKvAAL","false","17653","","","a0XWD000002hC9g2AE","false","false","false","false","1500.0","","","","a0mWD000003RDd9YAG","","067F5C3812","lob-loan-post-loanstagedet","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrfZYAQ","005al00000RVcKvAAL","false","19301","","","a0XWD000002hCDI2A2","false","false","false","false","11000.0","","","","a0mWD000003RE1FYAW","","06811619447513232","post-approval-adverse-actions","<a href=""/a0sWD00000Xo7ll"" target=""_blank"">Adverse Actions</a>"
"a0jWD000006mrjRYAQ","005al00000RVcKvAAL","false","19541","","","a0XWD000002hCDI2A2","false","false","false","false","4300.0","a0mWD000003RE1sYAG","","","a0mWD000003RDwsYAG","","07061619447513216","post-approval-approved-fees","<a href=""/a0sWD00000Xo7kc"" target=""_blank"">Fees Approved</a>"
"a0jWD000006mrAdYAI","005al00000RVcKvAAL","false","17483","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCY2A2","false","false","false","true","1.000009E7","","","","a0mWD000003RDexYAG","","07256B2E38","action-renew-modify-m-lob-pwc","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mqfDYAQ","005al00000RVcKvAAL","false","15635","","","a0XWD000002hCCf2AM","false","false","false","false","115.0","a0mWD000003RDnPYAW","","","a0mWD000003RDmXYAW","","07261701790661690","deposit-account-origination---baseline-order-checks2","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrjSYAQ","005al00000RVcKvAAL","false","19542","","","a0XWD000002hCCQ2A2","false","false","true","true","0.0","","","","a0mWD000003RDe9YAG","","0746176B2B","lobuopcustom-lob-pwc","<a href=""/a0sWD00000Xo7eu"" target=""_blank"">LOBUOP</a>"
"a0jWD000006mrBCYAY","005al00000RVcKvAAL","false","17518","","","a0XWD000002hCCL2A2","false","false","false","false","4030.0","a0mWD000003RDcNYAW","","","a0mWD000003RDQjYAO","","074733352B","lobloanbooked-collateral2","<a href=""/a0sWD00000Xo7cu"" target=""_blank"">Collateral2</a>"
"a0jWD000006mrjTYAQ","005al00000RVcKvAAL","false","19543","","","a0XWD000002hCCB2A2","false","true","true","false","0.0","","","","a0mWD000003RDjEYAW","","074C6E6022","booked-sba-la-injections-lob-pwc","<a href=""/a0sWD00000Xo7iI"" target=""_blank"">Injections</a>"
"a0jWD000006mrjUYAQ","005al00000RVcKvAAL","false","19544","","","a0XWD000002hC9i2AE","false","false","false","false","2.0","","","","a0mWD000003RDfqYAG","","07532F486B","lobloanbooked-cra-lob-pwc","<a href=""/a0sWD00000Xo7hF"" target=""_blank"">CRA</a>"
"a0jWD000006mrjVYAQ","005al00000RVcKvAAL","false","19545","","","a0XWD000002hCDI2A2","false","false","false","true","1000.0","","","","a0mWD000003RE1QYAW","","07631619447513232","post-approval-loan-information23","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mqfEYAQ","005al00000RVcKvAAL","false","15636","","{{IF=""A AND B AND C""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" NOT=""Qualification""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" NOT=""Credit Underwriting""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" NOT=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCN2A2","false","false","false","true","1837.0","","","","a0mWD000003RDmGYAW","","07851663700614617","small-business-loan-post-approval-ui-policy-exceptions","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrjWYAQ","005al00000RVcKvAAL","false","19546","","","a0XWD000002hC9p2AE","false","false","false","false","50.0","","","","a0mWD000003RDdeYAG","","07861610550757144","ppp-loan-submission-details","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrjXYAQ","005al00000RVcKvAAL","false","19547","","","a0XWD000002hCCa2AM","false","false","true","false","0.0","","","","a0mWD000003RDcCYAW","","08001C2672","lobloanbooked-add-entity","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mqfFYAQ","005al00000RVcKvAAL","false","15637","","{{IF=""A AND B""}}{{COND=""A"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Type__r.LLC_BI__Category__c"" IS=""Checking""}}{{COND=""B"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCf2AM","false","false","false","false","110.0","","","","a0mWD000003RDnPYAW","","08141701790661690","deposit-account-origination---baseline-order-checks","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mqfGYAQ","005al00000RVcKvAAL","false","15638","","","a0XWD000002hCCN2A2","false","false","false","true","1.0","a0mWD000003RDnFYAW","","","a0mWD000003RDjSYAW","","08191663700614629","small-business-loan-post-approval-ui-authorized-signers","<a href=""/a0sWD00000Xo7dG"" target=""_blank"">Borrowing Structure Information</a>"
"a0jWD000006mrjYYAQ","005al00000RVcKvAAL","false","19548","","","a0XWD000002hCCK2A2","false","false","false","false","20.0","","","","a0mWD000003RDQQYA4","","0845117964","lob-sba-paycheck-compliance","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrjZYAQ","005al00000RVcKvAAL","false","19549","","","a0XWD000002hCB62AM","false","true","false","false","10.0","","","","a0mWD000003RDfVYAW","","085A0E2E50","sba-form-g845-lob-pwc","<a href=""/a0sWD00000Xo7fR"" target=""_blank"">SBA Form G845</a>"
"a0jWD000006mrFLYAY","005al00000RVcKvAAL","false","17675","","{{IF=""A AND B""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""FALSE""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Line__c"" IS=""Commercial - SBA""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCa2AM","false","false","false","true","1800.0","","","","a0mWD000003RDfcYAG","","085C490A32","sba-change-of-ownership-lob-pwc","<a href=""/a0sWD00000Xo7fV"" target=""_blank"">Change of Ownership</a>"
"a0jWD000006mrjaYAA","005al00000RVcKvAAL","false","19550","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__HMDA_Record_Type__c"" IS=""HMDA-Effective-2018""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCC2A2","false","false","false","false","8500070.0","a0mWD000003RDdSYAW","","","a0mWD000003RDQAYA4","","08821620937670242","booked-loan-compliance","<a href=""/a0sWD00000Xo7Zm"" target=""_blank"">Loan Compliance Screen</a>"
"a0jWD000006mrjbYAA","005al00000RVcKvAAL","false","19551","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCK2A2","false","false","false","false","1360.0","","","","a0mWD000003RDeHYAW","","09175C4D3B","syndication-participation-lob-pwc","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrAlYAI","005al00000RVcKvAAL","false","17491","","","a0XWD000002hCCL2A2","false","false","false","false","8500040.0","a0mWD000003RDaUYAW","","","a0mWD000003RDPrYAO","","0928353632","lobloanbooked-hvcre","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrjcYAA","005al00000RVcKvAAL","false","19552","","","a0XWD000002hC9n2AE","false","false","false","true","11500.0","","","","a0mWD000003RDiOYAW","","095A1E7A09","change-of-ownership-booked-lob-pwc","<a href=""/a0sWD00000Xo7gv"" target=""_blank"">Change Of Ownership</a>"
"a0jWD000006mqfHYAQ","005al00000RVcKvAAL","false","15639","","","a0XWD000002hCCN2A2","false","false","false","false","70.0","a0mWD000003RDnFYAW","","","a0mWD000003RDnFYAW","","09631663700614603","small-business-loan-post-approval-ui-application-locked","<a href=""/a0sWD00000Xo7c2"" target=""_blank"">Application Details - Locked</a>"
"a0jWD000006mrEqYAI","005al00000RVcKvAAL","false","17644","","","a0XWD000002hC9g2AE","false","false","false","false","500.0","a0mWD000003RDQFYA4","","","a0mWD000003RDQFYA4","","097D2A5854","lob-loan-post-loan-dashboard","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrfaYAA","005al00000RVcKvAAL","false","19302","","","a0XWD000002hCDI2A2","false","false","false","false","8500030.0","a0mWD000003RDwSYAW","","a0XWD000002hCD22AM","a0mWD000003RDwxYAG","","09891619447513203","post-approval-reg-w","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mqfIYAQ","005al00000RVcKvAAL","false","15640","","","a0XWD000002hCCN2A2","false","false","false","true","1800.0","a0mWD000003RDmQYAW","","a0XWD000002hCD32AM","a0mWD000003RDmVYAW","","09901663700614630","small-business-loan-post-approval-ui-cra","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mqfJYAQ","005al00000RVcKvAAL","false","15641","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Stage__c"" IS=""Document Preparation""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCf2AM","false","false","false","false","60.0","","","","a0mWD000003RDjWYAW","","09921701790661689","deposit-account-origination---baseline-reserve-account-number","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrjdYAA","005al00000RVcKvAAL","false","19553","","","a0XWD000002hCBY2A2","false","false","false","true","1.0","","","","a0mWD000003RDd1YAG","","0A247C3F64","lob-loan-post-budget-administration","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrjeYAA","005al00000RVcKvAAL","false","19554","","","a0XWD000002hCCK2A2","false","false","false","false","0.0","","","","a0mWD000003RDgeYAG","","0A313D5847","loan-post-rate-structure-lob-pwc","<a href=""/a0sWD00000Xo7gf"" target=""_blank"">Rate Structure</a>"
"a0jWD000006mrDvYAI","005al00000RVcKvAAL","false","17587","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""FALSE""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hC9g2AE","false","true","false","false","3010.0","a0mWD000003RDNnYAO","","","a0mWD000003RDNnYAO","","0A5F5D286F","lob-loan-post-risk-rating","<a href=""/a0sWD00000Xo7cL"" target=""_blank"">Risk Rating</a>"
"a0jWD000006mrjfYAA","005al00000RVcKvAAL","false","19555","","","a0XWD000002hCCJ2A2","false","false","false","true","1.000005E7","","","","a0mWD000003RDbCYAW","","0B065D7D4C","atbk-booking-core-specific-deposit","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrjgYAA","005al00000RVcKvAAL","false","19556","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""FALSE""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCb2AM","false","false","false","false","1.000002E7","","","","a0mWD000003RDh2YAG","","0B06702F1F","loan-post-borrowing-structure-lob-pwc","<a href=""/a0sWD00000Xo7gZ"" target=""_blank"">Borrowing Structure</a>"
"a0jWD000006mrjhYAA","005al00000RVcKvAAL","false","19557","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""FALSE""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hC9g2AE","false","false","false","false","5.0","","","","a0mWD000003RDQhYAO","","0B0B267229","lob-sba-paycheck-referrals2","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrjiYAA","005al00000RVcKvAAL","false","19558","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCL2A2","false","false","false","false","1305.0","","","","a0mWD000003RDfJYAW","","0B0C1E002C","booked-information-approved-m-lob-pwc","<a href=""/a0sWD00000Xo7ft"" target=""_blank"">Booked Information</a>"
"a0jWD000006mrDOYAY","005al00000RVcKvAAL","false","17554","","","a0XWD000002hCCL2A2","false","false","false","false","5000.0","","","","a0mWD000003RDOPYA4","","0B0D25682F","lobloanbooked-covenants","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrF8YAI","005al00000RVcKvAAL","false","17662","","","a0XWD000002hCCL2A2","false","false","false","false","80.0","a0mWD000003RDc5YAG","","","a0mWD000003RDPAYA4","","0B1D7E6454","loanbooked-stage-booked","<a href=""/a0sWD00000Xo7c3"" target=""_blank"">Booked Details</a>"
"a0jWD000006mrjjYAA","005al00000RVcKvAAL","false","19559","","","a0XWD000002hCCb2AM","false","false","false","false","1.0","","","","a0mWD000003RDi1YAG","","0B230C783C","ongoing-fee-booked-lob-pwc","<a href=""/a0sWD00000Xo7gR"" target=""_blank"">Ongoing Fees</a>"
"a0jWD000006mrDrYAI","005al00000RVcKvAAL","false","17583","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""None""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hC9g2AE","false","false","false","false","1000000.0","","","","a0mWD000003RDajYAG","","0B233B1872","action-lob-loan-post-create-risk-rating","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrjkYAA","005al00000RVcKvAAL","false","19560","","","a0XWD000002hCCa2AM","false","true","true","false","0.0","","","","a0mWD000003RDg9YAG","","0B2A775D71","lobloanbooked-manage-covenants-lob-pwc","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrDwYAI","005al00000RVcKvAAL","false","17588","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""FALSE""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hC9g2AE","false","false","false","false","7000.0","","","","a0mWD000003RDaXYAW","","0B402F240C","lob-loan-post-policy-exceptions","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrjlYAA","005al00000RVcKvAAL","false","19561","","","a0XWD000002hC9i2AE","false","false","false","false","3.0","","","","a0mWD000003RDfiYAG","","0B5D2A4D28","loan-stage-detail2-lob-pwc","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrBMYAY","005al00000RVcKvAAL","false","17528","","","a0XWD000002hCCL2A2","false","false","false","false","12200.0","a0mWD000003RDbYYAW","","","a0mWD000003RDOtYAO","","0B642C7909","lobloanbooked-overview","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrjmYAA","005al00000RVcKvAAL","false","19562","","","a0XWD000002hCBY2A2","false","false","false","false","0.0","","","","a0mWD000003RDgCYAW","","0B662B0062","lobloanbooked-budget-details-l-lob-pwc","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrEjYAI","005al00000RVcKvAAL","false","17637","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""FALSE""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hC9g2AE","false","false","false","false","1.000008E7","","","","a0mWD000003RDOGYA4","","0B6C4D084B","action-lob-loan-post-copy-loan","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrDDYAY","005al00000RVcKvAAL","false","17543","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""FALSE""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCL2A2","false","false","false","false","1.000011E7","","","","a0mWD000003RDPOYA4","","0C02403928","action-lobloanbooked-adverse-action","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrjnYAA","005al00000RVcKvAAL","false","19563","","","a0XWD000002hC9k2AE","false","false","false","false","10.0","","","","a0mWD000003RDf6YAG","","0C026E1A37","borrowing-structures-m-lob-pwc","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrjoYAA","005al00000RVcKvAAL","false","19564","","","a0XWD000002hCCJ2A2","false","false","false","false","10.0","","","","a0mWD000003RDgpYAG","","0C0C775B73","action-post-adverse-action-lob-pwc","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrjpYAA","005al00000RVcKvAAL","false","19565","","","a0XWD000002hC9e2AE","false","false","false","false","0.0","","","","a0mWD000003RDimYAG","","0C0F0E5966","sba-1920-booked-refinancing-info-lob-pwc","<a href=""/a0sWD00000Xo7hY"" target=""_blank"">Refinancing Information</a>"
"a0jWD000006mrjqYAA","005al00000RVcKvAAL","false","19566","","","a0XWD000002hCCQ2A2","false","false","false","true","10.0","","","","a0mWD000003RDeQYAW","","0C1A383603","pp-sn-covenants-lob-pwc","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrjrYAA","005al00000RVcKvAAL","false","19567","","{{IF=""A AND B""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Feature__r.LLC_BI__Is_Budget_Item__c"" IS=""true""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Is_Locked__c"" IS=""true""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCAx2AM","false","false","false","false","14000.0","","","","a0mWD000003RDfpYAG","","0C1B130278","lobloanbooked-hvcre-lob-pwc","<a href=""/a0sWD00000Xo7hE"" target=""_blank"">HVCRE</a>"
"a0jWD000006mrjsYAA","005al00000RVcKvAAL","false","19568","","","a0XWD000002hC9n2AE","false","false","false","false","50.0","","","","a0mWD000003RDgvYAG","","0C27560A39","action-lob-loan-post-renew-modify-lob-pwc","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrjtYAA","005al00000RVcKvAAL","false","19569","","","a0XWD000002hC9n2AE","false","false","false","false","10.0","","","","a0mWD000003RDacYAG","","0C4D54221E","lob-sba-paycheck-sba-form-g845","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrjuYAA","005al00000RVcKvAAL","false","19570","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCU2A2","false","false","false","false","1320.0","","","","a0mWD000003RDeGYAW","","0C78107D3E","hvcre-m-lob-pwc","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrjvYAA","005al00000RVcKvAAL","false","19571","","","a0XWD000002hCBY2A2","false","true","false","false","1.0","","","","a0mWD000003RDPVYA4","","0C7856026D","loan-approval-history","<a href=""/"" target=""_blank""> </a>"
"a0jWD000006mrjwYAA","005al00000RVcKvAAL","false","19572","","","a0XWD000002hCCL2A2","false","false","false","true","7.0","","","","a0mWD000003RDO8YAO","","0D2C23122E","lob-loan-post-proposal","<a href=""/a0sWD00000Xo7dD"" target=""_blank"">Proposal</a>"
"a0jWD000006mrjxYAA","005al00000RVcKvAAL","false","19573","","","a0XWD000002hCCL2A2","false","false","false","false","0.0","","","","a0mWD000003RDOHYA4","","0D380F0C7A","lob-sba-paycheck-loan-compliance","<a href=""/"" target=""_blank""> </a>"
