"Id","OwnerId","IsDeleted","Name","nFORCE__App__c","nFORCE__Body_Type__c","nFORCE__Body__c","nFORCE__Description__c","nFORCE__Group__c","nFORCE__Icon_Class__c","nFORCE__Is_Hidden__c","nFORCE__Navigation__c","nFORCE__Order__c","nFORCE__Parameters__c","nFORCE__Parent_App__c","nFORCE__Screen__c","nFORCE__Sub_Navigation__c","nFORCE__Taxonomy_Id__c","nFORCE__Toolbar__c","nFORCE__Topbar__c","nFORCE__lookupKey__c"
"a0mWD000003qvmjYAA","005al00000RVcKvAAL","false","Generate Forms","action-form-gen-m","","nforms__newformgenerator","","","n-icon-generate","false","nFORCE__Navigation","","","","","nFORCE__Sub_Navigation","action-form-gen-m","","nFORCE__Topbar","42747805021354300"
"a0mWD000003qvmkYAA","005al00000RVcKvAAL","false","ACH Information","ppp-ach-information","","nforce__ncdatagrid","","","","false","nforce__navigation","","","","","nforce__sub_navigation","ppp-ach-information","","nforce__topbar","42748690142153006"
"a0mWD000003qw9nYAA","005al00000RVcKvAAL","false","Decline/Withdraw","action-decline-loan","","llc_bi__adverseaction","","","n-icon-reject","false","nforce__navigation","","","","","nforce__sub_navigation","action-decline-loan","","nforce__topbar","42749761318207300"
"a0mWD000003qw9oYAA","005al00000RVcKvAAL","false","Document Manager","tool-docman-m","","NDOC__UniversalDocman","","","n-icon-misc15","false","nFORCE__Navigation","","","","","nFORCE__Sub_Navigation","tool-docman-m","","nFORCE__Topbar","42751782438388600"
"a0mWD000003qvzgYAA","005al00000RVcKvAAL","false","Reserve Deposit Account Number","atbk-reserve-deposit-tax-favored-account","Visualforce Page","atbk__automatedbooking","","","n-icon-entity","false","nforce__navigation","","","","","nforce__sub_navigation","atbk-reserve-deposit-tax-favored-account","","nforce__topbar","42752370585736156"
"a0mWD000003qw9pYAA","005al00000RVcKvAAL","false","Proforma Summary","proforma-summary","","llc_bi__proformasummary","","","","false","","","","","a0sWD00000cQ1WgYAK","","proforma-summary","","llc_bi__nctopbar","42752402643783400"
"a0mWD000003qvzhYAA","005al00000RVcKvAAL","false","Underwriting Summary","next-step-underwriting-summary","Visualforce Page","nretail__underwriting","","","n-icon-loan","false","nFORCE__navigation","","","","a0sWD00000cQ1O7YAK","nFORCE__sub_navigation","next-step-underwriting-summary","","nforce__topbar","42753235659015181"
"a0mWD000003qvziYAA","005al00000RVcKvAAL","false","Loan Auto Decision Detail","retail-decision-detail","Visualforce Page","nRETAIL__AutoDecisionDetails","This productized route is the retail template for the Loan Auto Decision Detail route. Users clone this route to reduce configuration and implementation time.","","n-icon-loan","false","nFORCE__navigation","","","","","nFORCE__sub_navigation","retail-decision-detail","","nforce__topbar","42755023540675983"
"a0mWD000003qw9qYAA","005al00000RVcKvAAL","false","CRA Reporting","community-reinvestment-act","","llc_bi__cra_reporting","","","n-icon-treasury_management","false","nforce__navigation","","","","a0sWD00000cQ1WhYAK","nforce__sub_navigation","community-reinvestment-act","","nforce__topbar","42755158470345000"
"a0mWD000003qvzjYAA","005al00000RVcKvAAL","false","Business Info","dep-business-info","","NPORTAL__PortalForm","","","","false","NPORTAL__ApplicationNavigation","40.0","","","a0sWD00000cQ1OoYAK","","dep-business-info","","NPORTAL__LoanTopbar","42756923105383522"
"a0mWD000003qvzkYAA","005al00000RVcKvAAL","false","Application","retail-application","Visualforce Page","nFORCE__Blank","This productized route is the retail template for the Application route. Users clone this route to reduce configuration and implementation time.","","n-icon-loan","false","nFORCE__navigation","","","","","nFORCE__sub_navigation","retail-application","","nforce__topbar","42757680812440678"
"a0mWD000003qw9rYAA","005al00000RVcKvAAL","false","Relationship Type","loan-ind-relationship-type","","llc_bi__relationship_type_selection_app","","","","false","nforce__navigation","","","","","nforce__sub_navigation","loan-ind-relationship-type","","nforce__nctopbar","42759080277242900"
"a0mWD000003qvzlYAA","005al00000RVcKvAAL","false","Statement Mailing Address","pc-dep-mailingaddress","","nforce__ncdatagrid","","","","false","nforce__navigation","","","","a0sWD00000cQ1OvYAK","nforce__sub_navigation","pc-dep-mailingaddress","","nforce__topbar","42759338914730441"
"a0mWD000003qw9sYAA","005al00000RVcKvAAL","false","Document Status","doc-prep-status","","nfuse__docprepstatus","","","n-icon-document","false","nforce__navigation","","","","","nforce__sub_navigation","doc-prep-status","","nforce__topbar","42759484883951800"
"a0mWD000003qvmlYAA","005al00000RVcKvAAL","false","Applicant Owners","appowners","","nforce__korelatedlist","","","n-icon-loan","false","nforce__navigation","","","","","nforce__sub_navigation","appowners","","nforce__topbar","42759988345645154"
"a0mWD000003qvmmYAA","005al00000RVcKvAAL","false","Eligibility Questions Draw 2","eligibility-draw2","","nforce__ncdatagrid","","","n-icon-loan","false","nforce__navigation","","","","","nforce__sub_navigation","eligibility-draw2","","nforce__topbar","42759988345745153"
"a0mWD000003qvzmYAA","005al00000RVcKvAAL","false","Manual Underwriting","next-step-manual-underwriting","Visualforce Page","nforce__ncdatagrid","","","","false","nforce__navigation","","","","a0sWD00000cQ1P6YAK","nforce__sub_navigation","next-step-manual-underwriting","","nforce__topbar","42761118704748424"
"a0mWD000003qw9tYAA","005al00000RVcKvAAL","false","Connected Relationships","loan-bus-add-connected-relationships","","llc_bi__relationship_type_connection_app","","","","false","nforce__navigation","","","","","nforce__sub_navigation","loan-bus-add-connected-relationships","","nforce__nctopbar","42761422789527100"
"a0mWD000003qw9uYAA","005al00000RVcKvAAL","false","Details","loan-bus-relationship-details","","llc_bi__relationship_details_app","","","","false","nforce__navigation","","","","a0sWD00000cQ1WSYA0","nforce__sub_navigation","loan-bus-relationship-details","","nforce__nctopbar","42763264551465500"
"a0mWD000003qw9vYAA","005al00000RVcKvAAL","false","Business Type","sba-form-1919A-m","Lightning Web Component","nforce__ncdatagrid","","","","false","nforce__navigation","","","","a0sWD00000cQ1N9YAK","nforce__sub_navigation","sba-form-1919A-m","","nforce__topbar","42763334403438600"
"a0mWD000003qw6rYAA","005al00000RVcKvAAL","false","Current Covenants","account_current","","","","","","false","","","","","a0sWD00000cQ1VnYAK","","","","","42763889568291689"
"a0mWD000003qvmnYAA","005al00000RVcKvAAL","false","Narrative","loan-narrative","","nforce__ncdatagrid","","","n-icon-loan","false","nforce__navigation","","","","a0sWD00000cQ1MdYAK","nforce__sub_navigation","loan-narrative","","nforce__topbar","42764857076592300"
"a0mWD000003qvmoYAA","005al00000RVcKvAAL","false","Next Steps","rl-secured-next-steps","","NPORTAL__NextSteps","","","","false","NPORTAL__ApplicationNavigation","80.0","","","","","","","NPORTAL__LoanTopbar","42765389968669789"
"a0mWD000003qvmpYAA","005al00000RVcKvAAL","false","Compliance","Retail-compliance","","llc_bi__questionnaire","","","","false","nforce__navigation","","","","","nforce__sub_navigation","","","nforce__topbar","42767126361963209"
"a0mWD000003qvmqYAA","005al00000RVcKvAAL","false","Hierarchy","hierarchy","","llc_bi__facility_hierarchy","","","n-icon-loan","false","nforce__navigation","","","","","nforce__sub_navigation","hierarchy","","nforce__topbar","42768794057503700"
"a0mWD000003qvmrYAA","005al00000RVcKvAAL","false","Application","sbl-unsec-loan-detail","","nretail__applicationdetails","","","n-icon-loan","false","nFORCE__navigation","","","","a0sWD00000cQ1LYYA0","nFORCE__Blank","sbl-unsec-loan-detail","","nretail__summaryheadertopbar","42770181890039200"
