"AutorabitExtId__c","Id","IsDeleted","LLC_BI__Branch_Id__c","LLC_BI__City__c","LLC_BI__County__c","LLC_BI__Enabled_Experiences__c","LLC_BI__Institution__c","LLC_BI__Location__Latitude__s","LLC_BI__Location__Longitude__s","LLC_BI__Location__c","LLC_BI__Mortgage_License_State__c","LLC_BI__Mortgage_License__c","LLC_BI__NMLS__c","LLC_BI__State__c","LLC_BI__Street__c","LLC_BI__Zip_Code__c","LLC_BI__lookupKey__c","Name","OwnerId"
"a1TVx00000F44biMAB","a1TWD000001oxAE2AY","false","","","","","","","","","","","","","","","42382631687819596","Munich","005al00000RVcKvAAL"
"a1TVx00000F44bjMAB","a1TWD000001oxAF2AY","false","","","","","","","","","","","","","","","42826947695537419","Cologne","005al00000RVcKvAAL"
"a1TVx00000F44bkMAB","a1TWD000001oxAG2AY","false","52","","","","","","","","","","","","","","42429713014757711","QA - Branch 002","005al00000RVcKvAAL"
"a1TVx00000F44blMAB","a1TWD000001oxAH2AY","false","53","","","","","","","","","","","","","","42883860852129749","QA - Branch 003","005al00000RVcKvAAL"
"a1TVx00000F44bmMAB","a1TWD000001oxAI2AY","false","54","","","","","","","","","","","","","","42845520204723066","QA - Branch 004","005al00000RVcKvAAL"
"a1TVx00000F44bnMAB","a1TWD000001oxAJ2AY","false","","","","","","","","","","","","","","","42952891519477744","SriBranchesTest1","005al00000RVcKvAAL"
"a1TVx00000F44boMAB","a1TWD000001oxAK2AY","false","","","","","","","","","","","","","","","42926342898751786","sreekanth","005al00000RVcKvAAL"
"a1TVx00000F44bpMAB","a1TWD000001oxAL2AY","false","","","","","","","","","","","","","","","42183402238739183","Shiva","005al00000RVcKvAAL"
"a1TVx00000F44bqMAB","a1TWD000001oxAM2AY","false","1213","Hyderabad","","","","","","","","","","","","","42912753049247694","AR-Branch-Test","005al00000RVcKvAAL"
"a1TVx00000F44brMAB","a1TWD000001oxAN2AY","false","","","","","","","","","","","","","","","42571900655566474","Wilmington","005al00000RVcKvAAL"
"a1TVx00000F44bsMAB","a1TWD000001oxAO2AY","false","00-00-00","London","","","","","","","","","","","","","42032688136471702","London City","005al00000RVcKvAAL"
"a1TVx00000F44btMAB","a1TWD000001oxAP2AY","false","00-00-01","Manchester","","","","","","","","","","","","","42417447526110371","Manchester","005al00000RVcKvAAL"
"a1TVx00000F44buMAB","a1TWD000001oxAQ2AY","false","00-00-02","Bristol","","","","","","","","","","","","","42224150186941842","Bristol","005al00000RVcKvAAL"
"a1TVx00000F44bvMAB","a1TWD000001oxAR2AY","false","00-00-03","Liverpool","","","","","","","","","","","","","42672267266834828","Liverpool","005al00000RVcKvAAL"
"a1TVx00000F44bwMAB","a1TWD000001oxAS2AY","false","2","Paris","","","","","","","","","","","","","42041880503622389","Paris","005al00000RVcKvAAL"
"a1TVx00000F44bxMAB","a1TWD000001oxAT2AY","false","3","Marseille","","","","","","","","","","","","","42805585547287729","Marseille","005al00000RVcKvAAL"
"a1TVx00000F44byMAB","a1TWD000001oxAU2AY","false","4","Toulouse","","","","","","","","","","","","","42282264705348357","Toulouse01","005al00000RVcKvAAL"
"a1TVx00000F44bzMAB","a1TWD000001oxAV2AY","false","","Madrid","","","","","","","","","","","","","42470977859462395","Madrid","005al00000RVcKvAAL"
"a1TVx00000F44c0MAB","a1TWD000001oxAW2AY","false","","Barcelona","","","","","","","","","","","","","42434382011154728","Barcelona","005al00000RVcKvAAL"
"a1TVx00000F44c1MAB","a1TWD000001oxAX2AY","false","","Valencia","","","","","","","","","","","","","42066055961774332","Valencia","005al00000RVcKvAAL"
"a1TVx00000F44c2MAB","a1TWD000001oxAY2AY","false","","Seville","","","","","","","","","","","","","42179602047163531","Seville","005al00000RVcKvAAL"
"a1TVx00000F44c3MAB","a1TWD000001oxAZ2AY","false","","Rome","","","","","","","","","","","","","42390524699077060","Rome","005al00000RVcKvAAL"
"a1TVx00000F44c4MAB","a1TWD000001oxAa2AI","false","","Milan","","","","","","","","","","","","","42517651549809362","Milan","005al00000RVcKvAAL"
"a1TVx00000F44c5MAB","a1TWD000001oxAb2AI","false","","Naples","","","","","","","","","","","","","42065021595605893","Naples","005al00000RVcKvAAL"
"a1TVx00000F44c6MAB","a1TWD000001oxAc2AI","false","","Turin","","","","","","","","","","","","","42346939368418436","Turin","005al00000RVcKvAAL"
"a1TVx00000F44c7MAB","a1TWD000001oxAd2AI","false","","Berlin","","","","","","","","","","","","","42267334926021310","Berlin","005al00000RVcKvAAL"
"a1TVx00000F44c8MAB","a1TWD000001oxAe2AI","false","54","myCityTest","","","","","","","","","","","","","42327588514061882","QA - Branch 004","005al00000RVcKvAAL"
"a1TVx00000F44c9MAB","a1TWD000001oxAf2AI","false","","","","","","","","","","","","","","","42101343573210470","SriBranchesTest1","005al00000RVcKvAAL"
"a1TVx00000F44cAMAR","a1TWD000001oxAg2AI","false","","Hamburg","","","","","","","","","","","","","42916647366978760","Hamburg","005al00000RVcKvAAL"
"a1TVx00000F44cBMAR","a1TWD000001oxAh2AI","false","","Munich","","","","","","","","","","","","","42542214607014228","Munich","005al00000RVcKvAAL"
"a1TVx00000F44cCMAR","a1TWD000001oxAi2AI","false","","Cologne","","","","","","","","","","","","","42599034955162398","Cologne","005al00000RVcKvAAL"
"a1TVx00000F44cDMAR","a1TWD000001oxAj2AI","false","52","Bangalore","","","","","","","","","","","","","42232041264015883","QA - Branch 002","005al00000RVcKvAAL"
"a1TVx00000F44cEMAR","a1TWD000001oxAk2AI","false","53","myCity","","","","","","","","","","","","","42510737895174108","QA - Branch 003","005al00000RVcKvAAL"
"a1TVx00000F44cFMAR","a1TWD000001oxAl2AI","false","","Hbd","","","","","","","","","","","","","42344336716101906","Hyd","005al00000RVcKvAAL"
"a1TVx00000F44cGMAR","a1TWD000001oxAm2AI","false","","ap01","","","","","","","","","","","","","42031562710689290","Ap","005al00000RVcKvAAL"
"a1TVx00000F44cHMAR","a1TWD000001oxAn2AI","false","","Mumbai-02","","","","","","","","","","","","","42532876444586553","Mumbai-01","005al00000RVcKvAAL"
"a1TVx00000F44cIMAR","a1TWD000001oxAo2AI","false","","Uppal","","","","","","","","","","","","","42135429992770019","Bangalore-01","005al00000RVcKvAAL"
"a1TVx00000F44cJMAR","a1TWD000001oxAp2AI","false","Hyd","","","","","","","","","","","","","","42712103847925761","Uppal","005al00000RVcKvAAL"
"a1TVx00000F44cKMAR","a1TWD000001oxAq2AI","false","KHMM","","","","","","","","","","","","","","42265907221113051","Khmm","005al00000RVcKvAAL"
"a1TVx00000F44cLMAR","a1TWD000001oxAr2AI","false","test-001","test01","","","","","","","","","","","","","42117306237812593","Hyd Qa","005al00000RVcKvAAL"
"a1TVx00000F44cMMAR","a1TWD000001oxAs2AI","false","Test-02","","","","","","","","","","","","","","42322286130974341","UK","005al00000RVcKvAAL"
"a1TVx00000F44cNMAR","a1TWD000001oxAt2AI","false","Test-03","","","","","","","","","","","","","","42500299190166554","Us","005al00000RVcKvAAL"
"a1TVx00000F44cOMAR","a1TWD000001oxAu2AI","false","","Wilmington","","","","","","","","","","NC","6770 Parker Farm Dr.","","4.28357E+16","Wilmington","005al00000RVcKvAAL"
"a1TVx00000F44cPMAR","a1TWD000001oxAv2AI","false","502","Mumbai","","","","","","","","","","MT","Andheri East","","4.20672E+16","Mumbai","005al00000RVcKvAAL"
"a1TVx00000F44cQMAR","a1TWD000001oxAw2AI","false","test-001","test01","","","","","","","","","","","","","4.21173E+16","Hyd Qa","005al00000RVcKvAAL"
"a1TVx00000F44cRMAR","a1TWD000001oxAx2AI","false","Test-02","","","","","","","","","","","","","","4.23223E+16","UK","005al00000RVcKvAAL"
"a1TVx00000F44cSMAR","a1TWD000001oxAy2AI","false","Test-03","","","","","","","","","","","","","","4.25003E+16","Us","005al00000RVcKvAAL"
"a1TVx00000F44cTMAR","a1TWD000001oxAz2AI","false","","","","","","","","","","","","","","","4.24747E+16","yugandhar","005al00000RVcKvAAL"
"a1TVx00000F44cUMAR","a1TWD000001oxB02AI","false","765","Chicago","","","","","","","","","","","","","4.26268E+16","Porters Neck","005al00000RVcKvAAL"
"a1TVx00000F44cVMAR","a1TWD000001oxB12AI","false","987","Los Angeles","","","","","","","","","","","","","4.28438E+16","Wilmington - South","005al00000RVcKvAAL"
"a1TVx00000F44cWMAR","a1TWD000001oxB22AI","false","235576","New York","","","","","","","","","","","","","4.27038E+16","Wrightsville","005al00000RVcKvAAL"
"a1TVx00000F44cXMAR","a1TWD000001oxB32AI","false","13647","Wilmington","","","","","","","","","","","","","4.20715E+16","Mayfaire","005al00000RVcKvAAL"
"a1TVx00000F44cYMAR","a1TWD000001oxB42AI","false","","","","","","","","","","","","","","","4.28775E+16","nCino HQ","005al00000RVcKvAAL"
"a1TVx00000F44cZMAR","a1TWD000001oxB52AI","false","123456","Salt Lake City","","","","","","","","","","","","","4.23684E+16","Elon","005al00000RVcKvAAL"
"a1TVx00000F44caMAB","a1TWD000001oxB62AI","false","234456","Dallas","","","","","","","","","","","","","4.23606E+16","Wilmington - Main","005al00000RVcKvAAL"
"a1TVx00000F44cbMAB","a1TWD000001oxB72AI","false","34567","Minneapolis","","","","","","","","","","","","","4.27691E+16","Mortgage Office","005al00000RVcKvAAL"
"a1TVx00000F44ccMAB","a1TWD000001oxB82AI","false","","","","","","","","","","","","","","","4.26956E+16","nCino HQ","005al00000RVcKvAAL"
"a1TVx00000F44cdMAB","a1TWD000001oxB92AI","false","1","Lyon","","","","","","","","","","","","","4.24999E+16","Lyon","005al00000RVcKvAAL"
"a1TVx00000F44ceMAB","a1TWD000001oxBA2AY","false","","","","","","","","","","","","","","","4.22589E+16","testbranch","005al00000RVcKvAAL"
"a1TVx00000F44cfMAB","a1TWD000001oxBB2AY","false","","","","","","","","","","","","","","","4.24163E+16","nCino HQ","005al00000RVcKvAAL"
"a1TVx00000F44cgMAB","a1TWD000001oxBC2AY","false","","","","","","","","","","","","","","","4.23584E+16","nCino HQ","005al00000RVcKvAAL"
"a1TVx00000F44chMAB","a1TWD000001oxBD2AY","false","","","","","","","","","","","","","","","4.24159E+16","yugandhar","005al00000RVcKvAAL"
"a1TVx00000F44ciMAB","a1TWD000001oxBE2AY","false","","","","","","","","","","","","","","","4.20619E+16","AR-Branch-Test","005al00000RVcKvAAL"
"a1TVx00000F44cjMAB","a1TWD000001oxBF2AY","false","","","","","","","","","","","","","","","4.27338E+16","Wilmington","005al00000RVcKvAAL"
"a1TVx00000F44ckMAB","a1TWD000001oxBG2AY","false","00-00-00","","","","","","","","","","","","","","4.24482E+16","London City","005al00000RVcKvAAL"
"a1TVx00000F44clMAB","a1TWD000001oxBH2AY","false","00-00-01","","","","","","","","","","","","","","4.21562E+16","Manchester","005al00000RVcKvAAL"
"a1TVx00000F44cmMAB","a1TWD000001oxBI2AY","false","00-00-02","","","","","","","","","","","","","","4.21072E+16","Bristol","005al00000RVcKvAAL"
"a1TVx00000F44cnMAB","a1TWD000001oxBJ2AY","false","00-00-03","","","","","","","","","","","","","","4.26395E+16","Liverpool","005al00000RVcKvAAL"
"a1TVx00000F44coMAB","a1TWD000001oxBK2AY","false","2","","","","","","","","","","","","","","4.22937E+16","Paris","005al00000RVcKvAAL"
"a1TVx00000F44cpMAB","a1TWD000001oxBL2AY","false","3","","","","","","","","","","","","","","4.24657E+16","Marseille","005al00000RVcKvAAL"
"a1TVx00000F44cqMAB","a1TWD000001oxBM2AY","false","4","","","","","","","","","","","","","","4.29227E+16","Toulouse","005al00000RVcKvAAL"
"a1TVx00000F44crMAB","a1TWD000001oxBN2AY","false","1","","","","","","","","","","","","","","4.24546E+16","Lyon","005al00000RVcKvAAL"
"a1TVx00000F44csMAB","a1TWD000001oxBO2AY","false","","","","","","","","","","","","","","","4.29084E+16","yuga002","005al00000RVcKvAAL"
"a1TVx00000F44ctMAB","a1TWD000001oxBP2AY","false","","","","","","","","","","","","","","","4.28639E+16","sree001","005al00000RVcKvAAL"
"a1TVx00000F44cuMAB","a1TWD000001oxBQ2AY","false","","","","","","","","","","","","","","","4.2133E+16","shiva001","005al00000RVcKvAAL"
"a1TVx00000F44cvMAB","a1TWD000001oxBR2AY","false","500","Bangalore","","","","","","","","","","","","","4.22373E+16","Bangalore-01-Update","005al00000RVcKvAAL"
"a1TVx00000F44cwMAB","a1TWD000001oxBS2AY","false","501","Delhi","","","","","","","","","","","","","4.2499E+16","Delhi","005al00000RVcKvAAL"
"a1TVx00000F44cxMAB","a1TWD000001oxBT2AY","false","123","Hyderabad","","","","","","","","","","","","","4.21903E+16","DryRunBranchUpdate","005al00000RVcKvAAL"
"a1TVx00000F44cyMAB","a1TWD000001oxBU2AY","false","","","","","","","","","","","","","","","4.26881E+16","nCino HQ","005al00000RVcKvAAL"
"a1TVx00000F44czMAB","a1TWD000001oxBV2AY","false","","","","","","","","","","","","","","","4.25568E+16","AR-Branch-Test","005al00000RVcKvAAL"
"a1TVx00000F44d0MAB","a1TWD000001oxBW2AY","false","","","","","","","","","","","","","","","4.27342E+16","Wilmington","005al00000RVcKvAAL"
"a1TVx00000F44d1MAB","a1TWD000001oxBX2AY","false","00-00-00","","","","","","","","","","","","","","4.25772E+16","London City","005al00000RVcKvAAL"
"a1TVx00000F44d2MAB","a1TWD000001oxBY2AY","false","00-00-01","","","","","","","","","","","","","","4.22748E+16","Manchester","005al00000RVcKvAAL"
"a1TVx00000F44d3MAB","a1TWD000001oxBZ2AY","false","00-00-02","","","","","","","","","","","","","","4.29889E+16","Bristol","005al00000RVcKvAAL"
"a1TVx00000F44d4MAB","a1TWD000001oxBa2AI","false","00-00-03","","","","","","","","","","","","","","4.24111E+16","Liverpool","005al00000RVcKvAAL"
"a1TVx00000F44d5MAB","a1TWD000001oxBb2AI","false","2","","","","","","","","","","","","","","4.22794E+16","Paris","005al00000RVcKvAAL"
"a1TVx00000F44d6MAB","a1TWD000001oxBc2AI","false","3","","","","","","","","","","","","","","4.28454E+16","Marseille","005al00000RVcKvAAL"
"a1TVx00000F44d7MAB","a1TWD000001oxBd2AI","false","4","","","","","","","","","","","","","","4.27197E+16","Toulouse","005al00000RVcKvAAL"
"a1TVx00000F44d8MAB","a1TWD000001oxBe2AI","false","1","","","","","","","","","","","","","","4.23202E+16","Lyon","005al00000RVcKvAAL"
"a1TVx00000F44d9MAB","a1TWD000001oxBf2AI","false","","","","","","","","","","","","","","","4.25702E+16","Madrid","005al00000RVcKvAAL"
"a1TVx00000F44dAMAR","a1TWD000001oxBg2AI","false","","","","","","","","","","","","","","","4.21218E+16","Barcelona","005al00000RVcKvAAL"
"a1TVx00000F44dBMAR","a1TWD000001oxBh2AI","false","","","","","","","","","","","","","","","4.24373E+16","Valencia","005al00000RVcKvAAL"
"a1TVx00000F44dCMAR","a1TWD000001oxBi2AI","false","","","","","","","","","","","","","","","4.23895E+16","Seville","005al00000RVcKvAAL"
"a1TVx00000F44dDMAR","a1TWD000001oxBj2AI","false","","","","","","","","","","","","","","","4.27739E+16","Rome","005al00000RVcKvAAL"
"a1TVx00000F44dEMAR","a1TWD000001oxBk2AI","false","","","","","","","","","","","","","","","4.23554E+16","Milan","005al00000RVcKvAAL"
"a1TVx00000F44dFMAR","a1TWD000001oxBl2AI","false","","","","","","","","","","","","","","","4.20065E+16","Naples","005al00000RVcKvAAL"
"a1TVx00000F44dGMAR","a1TWD000001oxBm2AI","false","","","","","","","","","","","","","","","4.21938E+16","Turin","005al00000RVcKvAAL"
"a1TVx00000F44dHMAR","a1TWD000001oxBn2AI","false","","","","","","","","","","","","","","","4.25145E+16","Berlin","005al00000RVcKvAAL"
"a1TVx00000F44dIMAR","a1TWD000001oxBo2AI","false","","","","","","","","","","","","","","","4.24619E+16","Hamburg","005al00000RVcKvAAL"
"a1TVx00000F44dJMAR","a1TWD000001oxBp2AI","false","","","","","","","","","","","","","","","4.23826E+16","Munich","005al00000RVcKvAAL"
"a1TVx00000F44dKMAR","a1TWD000001oxBq2AI","false","","","","","","","","","","","","","","","4.28269E+16","Cologne","005al00000RVcKvAAL"
"a1TVx00000F44dLMAR","a1TWD000001oxBr2AI","false","52","","","","","","","","","","","","","","4.24297E+16","QA - Branch 002","005al00000RVcKvAAL"
"a1TVx00000F44dMMAR","a1TWD000001oxBs2AI","false","53","","","","","","","","","","","","","","4.28839E+16","QA - Branch 003","005al00000RVcKvAAL"
"a1TVx00000F44dNMAR","a1TWD000001oxBt2AI","false","54","","","","","","","","","","","","","","4.28455E+16","QA - Branch 004","005al00000RVcKvAAL"
"a1TVx00000F44dOMAR","a1TWD000001oxBu2AI","false","","","","","","","","","","","","","","","4.29529E+16","SriBranchesTest1","005al00000RVcKvAAL"
"a1TVx00000F44dPMAR","a1TWD000001oxBv2AI","false","","","","","","","","","","","","","","","4.29263E+16","sreekanth","005al00000RVcKvAAL"
"a1TVx00000F44dQMAR","a1TWD000001oxBw2AI","false","","","","","","","","","","","","","","","4.21834E+16","Shiva","005al00000RVcKvAAL"
"a1TVx00000F44dRMAR","a1TWD000001oxBx2AI","false","1213","Hyderabad","","","","","","","","","","","","","4.29128E+16","AR-Branch-Test","005al00000RVcKvAAL"
"a1TVx00000F44dSMAR","a1TWD000001oxBy2AI","false","","","","","","","","","","","","","","","4.25719E+16","Wilmington","005al00000RVcKvAAL"
"a1TVx00000F44dTMAR","a1TWD000001oxBz2AI","false","00-00-00","London","","","","","","","","","","","","","4.20327E+16","London City","005al00000RVcKvAAL"
"a1TVx00000F44dUMAR","a1TWD000001oxC02AI","false","00-00-01","Manchester","","","","","","","","","","","","","4.24174E+16","Manchester","005al00000RVcKvAAL"
"a1TVx00000F44dVMAR","a1TWD000001oxC12AI","false","00-00-02","Bristol","","","","","","","","","","","","","4.22242E+16","Bristol","005al00000RVcKvAAL"
"a1TVx00000F44dWMAR","a1TWD000001oxC22AI","false","","Seville","","","","","","","","","","","","","4.21796E+16","Seville","005al00000RVcKvAAL"
"a1TVx00000F44dXMAR","a1TWD000001oxC32AI","false","00-00-03","Liverpool","","","","","","","","","","","","","4.26723E+16","Liverpool","005al00000RVcKvAAL"
"a1TVx00000F44dYMAR","a1TWD000001oxC42AI","false","2","Paris","","","","","","","","","","","","","4.20419E+16","Paris","005al00000RVcKvAAL"
"a1TVx00000F44dZMAR","a1TWD000001oxC52AI","false","3","Marseille","","","","","","","","","","","","","4.28056E+16","Marseille","005al00000RVcKvAAL"
"a1TVx00000F44daMAB","a1TWD000001oxC62AI","false","4","Toulouse","","","","","","","","","","","","","4.22823E+16","Toulouse01","005al00000RVcKvAAL"
"a1TVx00000F44dbMAB","a1TWD000001oxC72AI","false","","Madrid","","","","","","","","","","","","","4.2471E+16","Madrid","005al00000RVcKvAAL"
"a1TVx00000F44dcMAB","a1TWD000001oxC82AI","false","","Barcelona","","","","","","","","","","","","","4.24344E+16","Barcelona","005al00000RVcKvAAL"
"a1TVx00000F44ddMAB","a1TWD000001oxC92AI","false","","Valencia","","","","","","","","","","","","","4.20661E+16","Valencia","005al00000RVcKvAAL"
"a1TVx00000F44deMAB","a1TWD000001oxCA2AY","false","","Rome","","","","","","","","","","","","","4.23905E+16","Rome","005al00000RVcKvAAL"
"a1TVx00000F44dfMAB","a1TWD000001oxCB2AY","false","","Milan","","","","","","","","","","","","","4.25177E+16","Milan","005al00000RVcKvAAL"
"a1TVx00000F44dgMAB","a1TWD000001oxCC2AY","false","","Naples","","","","","","","","","","","","","4.2065E+16","Naples","005al00000RVcKvAAL"
"a1TVx00000F44dhMAB","a1TWD000001oxCD2AY","false","","Turin","","","","","","","","","","","","","4.23469E+16","Turin","005al00000RVcKvAAL"
"a1TVx00000F44diMAB","a1TWD000001oxCE2AY","false","","Berlin","","","","","","","","","","","","","4.22673E+16","Berlin","005al00000RVcKvAAL"
"a1TVx00000F44djMAB","a1TWD000001oxCF2AY","false","54","myCityTest","","","","","","","","","","","","","4.23276E+16","QA - Branch 004","005al00000RVcKvAAL"
"a1TVx00000F44dkMAB","a1TWD000001oxCG2AY","false","","","","","","","","","","","","","","","4.21013E+16","SriBranchesTest1","005al00000RVcKvAAL"
"a1TVx00000F44dlMAB","a1TWD000001oxCH2AY","false","","Hamburg","","","","","","","","","","","","","4.29166E+16","Hamburg","005al00000RVcKvAAL"
"a1TVx00000F44dmMAB","a1TWD000001oxCI2AY","false","","Munich","","","","","","","","","","","","","4.25422E+16","Munich","005al00000RVcKvAAL"
"a1TVx00000F44dnMAB","a1TWD000001oxCJ2AY","false","","Cologne","","","","","","","","","","","","","4.2599E+16","Cologne","005al00000RVcKvAAL"
