"Id","OwnerId","IsDeleted","Name","nFORCE__App__c","nFORCE__Body__c","nFORCE__Group__c","nFORCE__Icon_Class__c","nFORCE__Is_Hidden__c","nFORCE__Navigation__c","nFORCE__Order__c","nFORCE__Parent_App__c","nFORCE__Screen__c","nFORCE__Sub_Navigation__c","nFORCE__Toolbar__c","nFORCE__Topbar__c","nFORCE__lookupKey__c","AutorabitExtId__c","nFORCE__Taxonomy_Id__c","nFORCE__Parameters__c","nFORCE__Body_Type__c","nFORCE__Description__c"
"a2EKU0000004ohU2AQ","0058c00000BxeO9AAJ","false","Site Visits","relationship-site-visits","nforce__ncrelatedlist","","n-icon-loan","false","nforce__inline_navigation","","","a2GKU0000004WBv2AM","nforce__sub_navigation","","nforce__topbar","42219624150727000","","relationship-site-visits","","",""
"a2EKU0000004okJ2AQ","0058c00000BxeO9AAJ","false","Memos","memos-booked","nforce__korelatedtable","","n-icon-memo","false","nforce__navigation","","","a2GKU0000004WAP2A2","nforce__sub_navigation","","nforce__topbar","42220153360337800","","memos-booked","","",""
"a2EKU0000004ocV2AQ","0058c00000BxeO9AAJ","false","Loan","checklist-loan-admin","ncino__checklistadmin","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42221239962855900","","checklist-loan-admin","sObjectType=LLC_BI__Loan__c","",""
"a2EKU0000004orl2AA","0058c00000BxeO9AAJ","false","Document Manager","tm-universal-docman","NDOC__UniversalDocman","","n-icon.treasury_management","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42221473631783194","","","","",""
"a2EKU0000004otV2AQ","0058c00000BxeO9AAJ","false","Your Account","perdep-owner-account","NPORTAL__DepositAccount","","","false","NPORTAL__ApplicationNavigation","50.0","","","","","NPORTAL__LoanTopbar","42222447576515812","","","","",""
"a2EKU0000004oeQ2AQ","0058c00000BxeO9AAJ","false","Application","sbl-secured-apply-other","NPORTAL__PortalForm","","","false","NPORTAL__ApplicationNavigation","10.0","","","","","NPORTAL__LoanTopbar","42224456560663400","","sbl-secured-apply-other","","",""
"a2EKU0000004orF2AQ","0058c00000BxeO9AAJ","false","SBA Form 912","sba-account-form-912","nsba__sba_form_contact","","","false","nforce__navigation","","","a2GKU0000004WK42AM","nforce__sub_navigation","","nforce__topbar","42226735222982788","","","","",""
"a2EKU0000004oiY2AQ","0058c00000BxeO9AAJ","false","Pricing","loan-pricing-m","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GKU0000004WA12AM","nforce__sub_navigation","","nforce__topbar","42226911374389700","","loan-pricing-m","","",""
"a2EKU0000004ogP2AQ","0058c00000BxeO9AAJ","false","Product Details","pc-product-selection","llc_bi__product_selection_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42230393977873600","","pc-product-selection","","",""
"a2EKU0000004obe2AA","0058c00000BxeO9AAJ","false","Policy Exceptions","policy-exception","llc_bi__policyexceptions","","n-icon-exception","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42235049208165200","","policy-exception","","",""
"a2EKU0000004osE2AQ","0058c00000BxeO9AAJ","false","Review & Submit","dep-review","NPORTAL__PortalReview","","","false","NPORTAL__ApplicationNavigation","40.0","","","","","NPORTAL__LoanTopbar","42235714181844477","","","","",""
"a2EKU0000004oz32AA","0058c00000BxeO9AAJ","false","PPP Borrower Ownership","ppp-borrower-ownership","nforce__KoRelatedListChild","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42236282504805337","","ppp-borrower-ownership","","",""
"a2EKU0000004ofI2AQ","0058c00000BxeO9AAJ","false","Payment Calculator","tool-payment-calculator-m","llc_bi__paymentcalculator","","n-icon-misc17","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42240195331805100","","tool-payment-calculator-m","","",""
"a2EKU0000004oud2AA","0058c00000BxeO9AAJ","false","Pending","dep-business-pending-info","cm_Portal_PendingBusinessInformation","","","false","NPORTAL__ApplicationNavigation","","","","","","NPORTAL__LoanTopbar","42241627079830134","","dep-business-pending-info","","Visualforce Page",""
"a2EKU0000004od72AA","0058c00000BxeO9AAJ","false","Loan Auto Decision Detail","heloc-decision-detail","AutoDecisionDetails","","n-icon-loan","false","nFORCE__navigation","","","","nFORCE__Blank","","nretail__summaryheadertopbar","42243143127043900","","heloc-decision-detail","","",""
"a2EKU0000004og42AA","0058c00000BxeO9AAJ","false","Details","loan-ind-connected-relationship-details","llc_bi__relationship_details_app","","","false","nforce__navigation","","","a2GKU0000004W9Z2AU","nforce__sub_navigation","","nforce__nctopbar","42243622946115800","","loan-ind-connected-relationship-details","","",""
"a2EKU0000004oax2AA","0058c00000BxeO9AAJ","false","Portal Access","tool-portal-access","nportal__portalaccess","","n-icon-team","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42244814648666600","","tool-portal-access","","",""
"a2EKU0000004oiy2AA","0058c00000BxeO9AAJ","false","Finish","pc-finish","llc_bi__product_creation_finish_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","llc_bi__nctopbar","42246369030104100","","pc-finish","","",""
"a2EKU0000004oeZ2AQ","0058c00000BxeO9AAJ","false","Business Info","sbl-business-info","NPORTAL__PortalForm","","","false","NPORTAL__ApplicationNavigation","50.0","","a2GKU0000004W9B2AU","","","NPORTAL__LoanTopbar","42257741416186600","","sbl-business-info","","",""
"a2EKU0000004ofb2AA","0058c00000BxeO9AAJ","false","Relationship Search","ind-connected-relationship-search","llc_bi__relationship_search_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42257780462603500","","ind-connected-relationship-search","","",""
"a2EKU0000004osx2AA","0058c00000BxeO9AAJ","false","Loan Details","loandetails-dummy","","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42258464540830950","","","","",""
"a2EKU0000004oeL2AQ","0058c00000BxeO9AAJ","false","Verification","sbl-secured-verification","NPORTAL__PortalEIDVerification","","","false","NPORTAL__ApplicationNavigation","70.0","","","","","NPORTAL__LoanTopbar","42259362446644300","","sbl-secured-verification","","",""
"a2EKU0000004od52AA","0058c00000BxeO9AAJ","false","Third Parties","heloc-third-parties","llc_bi__third_party_management","","n-icon-loan","false","nFORCE__navigation","","","a2GKU0000004W8o2AE","nFORCE__sub_navigation","","nretail__summaryheadertopbar","42260929129804100","","heloc-third-parties","","",""
"a2EKU0000004oia2AA","0058c00000BxeO9AAJ","false","Deposit Products","relationship-deposit-products","nforce__korelatedtable","","fa fa-lock fa-lg","false","nforce__inline_navigation","","","a2GKU0000004WA32AM","nforce__sub_navigation","","nforce__blank","42261705351810300","","relationship-deposit-products","","",""
"a2EKU0000004oos2AA","0058c00000BxeO9AAJ","false","Collections","collections","","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42262141425761446","","","","",""
"a2EKU0000004oeu2AA","0058c00000BxeO9AAJ","false","Generate Credit Memo","action-generate-credit-memo","nFORMS__NewFormGenerator","","n-icon-credit_memo","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42262522727677391","","action-generate-credit-memo","form_purpose=Credit Memo","",""
"a2EKU0000004osw2AA","0058c00000BxeO9AAJ","false","SBA Application Change of Ownership","application-application-change-of-ownership","nforce__korelatedtable","","","false","nFORCE__Navigation","","","a2GKU0000004WFL2A2","nFORCE__Sub_Navigation","","nFORCE__Topbar","42264016083923007","","","","",""
"a2EKU0000004orJ2AQ","0058c00000BxeO9AAJ","false","Conflict of Interest","sba-form-1919C","nforce__kodatagrid","","","false","nforce__navigation","","","a2GKU0000004WK82AM","nforce__sub_navigation","","nforce__topbar","42266021623051456","","","","",""
"a2EKU0000004oie2AA","0058c00000BxeO9AAJ","false","Underwriting Summary","tool-spreads-m","llc_bi__underwritingsummaryui","","n-icon-underwriting","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42266571347537900","","tool-spreads-m","","",""
"a2EKU0000004oiD2AQ","0058c00000BxeO9AAJ","false","Watchlist Report","tool-watchlist-report","nbridger__watchlistreport","","n-icon-approvals","false","nFORCE__Navigation","","","","nFORCE__Sub_Navigation","","nFORCE__Topbar","42267847190048800","","tool-watchlist-report","","",""
"a2EKU0000004ohe2AA","0058c00000BxeO9AAJ","false","SBA Form 10","sba-form-10-m","nforce__ncdatagrid","","","false","nforce__navigation","","","a2GKU0000004WC02AM","nforce__sub_navigation","","nforce__topbar","42268607596514800","","sba-form-10-m","","",""
"a2EKU0000004ofc2AA","0058c00000BxeO9AAJ","false","Details","ind-connected-relationship-details","llc_bi__relationship_details_app","","","false","nforce__navigation","","","a2GKU0000004W9X2AU","nforce__sub_navigation","","nforce__nctopbar","42268819894039100","","ind-connected-relationship-details","","",""
"a2EKU0000004okF2AQ","0058c00000BxeO9AAJ","false","Forms Gen","action-tm-forms-gen","llc_bi__tmo_forms_gen_redirect","","","false","nforce__blank","","","","nforce__blank","","nforce__blank","42268915385195300","","action-tm-forms-gen","","",""
"a2EKU0000004ov92AA","0058c00000BxeO9AAJ","false","Collateral","rl-secured-collateral","NPORTAL__Collateral","","","false","NPORTAL__ApplicationNavigation","50.0","","","","","NPORTAL__LoanTopbar","42270453623906107","","rl-secured-collateral","","Visualforce Page",""
"a2EKU0000004orS2AQ","0058c00000BxeO9AAJ","false","SBA Form 1920","sba-form-19200","nforce__kodatagrid","","n-icon-misc5","false","nforce__navigation","","","a2GKU0000004WKE2A2","nforce__sub_navigation","","nforce__topbar","42270604425863858","","","","",""
"a2EKU0000004ogZ2AQ","0058c00000BxeO9AAJ","false","Relationships","unidoc-Account","ndoc__universaldocmanconfiguration","","","false","nforce__navigation","3.0","","","nforce__sub_navigation","","nforce__topbar","42271426899118300","","unidoc-Account","","",""
"a2EKU0000004oyT2AQ","0058c00000BxeO9AAJ","false","Payroll Calculator - Draw 2","payroll-calc-loan2-internal","nforce__ncdatagrid","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42273413383581892","","payroll-calc-loan2-internal","","",""
"a2EKU0000004oaN2AQ","0058c00000BxeO9AAJ","false","Mukesh","MK41","MK","","","false","","","","a2GKU0000004WBZ2A2","","","","42273992341013510","","","","",""
"a2EKU0000004ohW2AQ","0058c00000BxeO9AAJ","false","Risk Ratings","risk-rating","nforce__korelatedtable","","n-icon-risk_grading","false","nforce__navigation","","","a2GKU0000004W9t2AE","nforce__sub_navigation","","nforce__topbar","42274464072809700","","risk-rating","","",""
"a2EKU0000004owY2AQ","0058c00000BxeO9AAJ","false","Add Beneficiaries","dep-add-beneficiary","nPORTAL__MultiRecordForm","","","false","nPORTAL__ApplicationNavigation","","","a2GKU0000004WCu2AM","","","nPORTAL__LoanTopbar","42275797214723875","","dep-add-beneficiary","","",""
"a2EKU0000004odA2AQ","0058c00000BxeO9AAJ","false","Fee Summary","heloc-fee-summary","nretail__blank","","n-icon-loan","false","nFORCE__navigation","","","","nFORCE__sub_navigation","","nretail__summaryheadertopbar","42278341720513800","","heloc-fee-summary","","",""
"a2EKU0000004ojL2AQ","0058c00000BxeO9AAJ","false","Review Detail","pp-tn-review-detail-m","nforce__ncdatagrid","","","false","nforce__navigation","","","a2GKU0000004WAD2A2","nforce__sub_navigation","","nforce__topbar","42280836593795200","","pp-tn-review-detail-m","","",""
"a2EKU0000004ogT2AQ","0058c00000BxeO9AAJ","false","Account Structure & Roles","pc-account-structure-and-roles","llc_bi__structure_and_roles_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42282693176971200","","pc-account-structure-and-roles","","",""
"a2EKU0000004op32AA","0058c00000BxeO9AAJ","false","Business Review","business-review","nforce__kodatagrid","","n-icon-loan","false","nforce__navigation","","","a2GKU0000004WHx2AM","nforce__sub_navigation","","nforce__topbar","42283447999981430","","","","",""
"a2EKU0000004od12AA","0058c00000BxeO9AAJ","false","Application","heloc-loan-detail","nretail__applicationdetails","","n-icon-loan","false","nFORCE__navigation","","","a2GKU0000004W8m2AE","nFORCE__Blank","","nretail__summaryheadertopbar","42283553070953700","","heloc-loan-detail","","",""
"a2EKU0000004ouD2AQ","0058c00000BxeO9AAJ","false","Account Funding","dep-business-funding","NPORTAL__DepositFunding","","","false","NPORTAL__ApplicationNavigation","85.0","","","","","NPORTAL__LoanTopbar","42284396148818661","","dep-business-funding","","",""
"a2EKU0000004pcn2AA","0058c00000Dk4fdAAB","false","Replication case","Replication case","nforce__replicationCase","","","false","","","","","","","","42285720097848422","","","","",""
"a2EKU0000004ocZ2AQ","0058c00000BxeO9AAJ","false","Product Package","checklist-product-package-admin","ncino__checklistadmin","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42287377173260600","","checklist-product-package-admin","sObjectType=LLC_BI__Product_Package__c","",""
"a2EKU0000004oik2AA","0058c00000BxeO9AAJ","false","System Properties","tool-system-property-editor","nforce__system_property_editor_app","","n-icon-settings","false","nforce__navigation","","","a2GKU0000004W812AE","nforce__sub_navigation","","nforce__topbar","42288198994505400","","tool-system-property-editor","","",""
"a2EKU0000004ouH2AQ","0058c00000BxeO9AAJ","false","Verification","dep-eid-owner","NPORTAL__PortalEIDVerification","","","false","NPORTAL__ApplicationNavigation","30.0","","","","","NPORTAL__LoanTopbar","42289054928202481","","dep-eid-owner","","",""
"a2EKU0000004otl2AA","0058c00000BxeO9AAJ","false","Lease Details","lease-details","nforce__kodatagrid","","n-icon-loan","false","nforce__navigation","","","a2GKU0000004WFZ2A2","nforce__sub_navigation","","nforce__topbar","42289079350060038","","","","",""
"a2EKU0000004ojf2AA","0058c00000BxeO9AAJ","false","Draws & Disbursements","draw-disbursements","llc_bi__draw_history_app","","","false","nforce__navigation","","","a2GKU0000004WAI2A2","nforce__sub_navigation","","nforce__topbar","42290329299160500","","draw-disbursements","","",""
"a2EKU0000004oak2AA","0058c00000BxeO9AAJ","false","Document Preparation","doc-prep","nfuse__docpreplandingpage","","n-icon-document","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42294044000495700","","doc-prep","","",""
"a2EKU0000004ohM2AQ","0058c00000BxeO9AAJ","false","Opportunities","relationship-opportunity","nforce__ncrelatedlist","","n-icon-more","false","nforce__inline_navigation","","","a2GKU0000004WBp2AM","nforce__sub_navigation","","nforce__topbar","42294392440851000","","relationship-opportunity","","",""
"a2EKU0000004oiQ2AQ","0058c00000BxeO9AAJ","false","Covenants","covenants-m","llc_bi__loancovenantrelatedlist","","n-icon-covenant","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42295403984357700","","covenants-m","","",""
"a2EKU0000004ofY2AQ","0058c00000BxeO9AAJ","false","Documents","ind-documents","llc_bi__retail_customer_creation_docman","","","false","nFORCE__Navigation","","","","nFORCE__Sub_Navigation","","nforce__nctopbar","42297037326056100","","ind-documents","","",""
"a2EKU0000004otg2AA","0058c00000BxeO9AAJ","false","DocPrep Continue","doc-prep-continue","wkedp__experecomdocprepcontinue","","n-icon-document","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42298200317630324","","","","",""
"a2EKU0000004otz2AA","0058c00000BxeO9AAJ","false","Rate Details","pc-deposit-rate","nforce__ncrelatedlist","","","false","nforce__navigation","","","a2GKU0000004WFd2AM","nforce__sub_navigation","","nforce__topbar","42299252769234781","","","","",""
"a2EKU0000004omZ2AQ","0058c00000BxeO9AAJ","false","Mortgage Product","loan-api-mortgage-product","nforce__korelatedtable","","n-icon-loan","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42299468861503315","","","","",""
"a2EKU0000004ogQ2AQ","0058c00000BxeO9AAJ","false","Know Your Customer","pc-kyc","llc_bi__questionnaire_deposit_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42300907063224500","","pc-kyc","","",""
"a2EKU0000004orU2AQ","0058c00000BxeO9AAJ","false","Business Type","sba-form-19202","nforce__kodatagrid","","n-icon-misc5","false","nforce__navigation","","","a2GKU0000004WKG2A2","nforce__sub_navigation","","nforce__topbar","42302278071476816","","","","",""
