"Id","IsDeleted","Name","nFORCE__Screen_Section__c","nFORCE__Display_Order__c","nFORCE__Field_Set_Key__c","nFORCE__Layout__c","nFORCE__Parent_Configuration__c","nFORCE__Parent_Relationship_Name__c","nFORCE__Section_Header__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","nFORCE__Filter_Criteria__c","nFORCE__Limit__c","nFORCE__Offset_By_Limit__c","nFORCE__Sort_Criteria__c","nFORCE__Unique__c","AutorabitExtId__c"
"a2HKU0000004sGI2AY","false","SC-000133071","a2FKU0000004vx82AA","0.0","","","","","Third Party Management","33781602764632530","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sHQ2AY","false","SC-000133141","a2FKU0000004vmu2AA","1.01","OA_Mailing_Address_Fields","","","","","34231598553324362","Contact","","0.0","false","","false",""
"a2HKU0000004sFe2AI","false","SC-000133031","a2FKU0000004vqe2AA","0.0","UI_Loan_Details","","","","Loan Details","34251620937672802","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sCS2AY","false","SC-000132833","a2FKU0000004vk92AA","0.01","nRetail__Applicant_Schedule","","","","","345765723668425656","LLC_BI__Legal_Entities__c","","","false","","false",""
"a2HKU0000004sCI2AY","false","SC-000132823","a2FKU0000004vpr2AA","2.01","LLC_BI__Income_Schedule","","","","","34661560278867807","LLC_BI__Income__c","","","false","","false",""
"a2HKU0000004sIk2AI","false","SC-000133223","a2FKU0000004vte2AA","1.01","SBL_OA_Income","","","","","35211666029078194","LLC_BI__Income__c","","","false","","false",""
"a2HKU0000004sHE2AY","false","SC-000133129","a2FKU0000004vq22AA","1.01","ODAO_Interest_Disposition","","","","","3526478678676534","LLC_BI__Deposit__c","","","false","","false",""
"a2HKU0000004sIw2AI","false","SC-000133235","a2FKU0000004vmW2AQ","1.01","SBL_OA_Beneficial_Ownership_Contact_Info","","","","","35951666029078203","Contact","","","false","","false",""
"a2HKU0000004sEl2AI","false","SC-000132976","a2FKU0000004vqr2AA","0.0","LLC_BI__UI_CRA_Loan_Information","","","","Loan Information","36751619447516055","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sFT2AY","false","SC-000133020","a2FKU0000004vjX2AQ","1.01","","","","","","36751620937672797","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sFS2AY","false","SC-000133019","a2FKU0000004vuQ2AQ","0.0","LLC_BI__UI_Loan_Pricing_Information","","","","Pricing","36861620937672797","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sFY2AY","false","SC-000133025","a2FKU0000004vqs2AA","0.0","LLC_BI__UI_CRA_Loan_Information","","","","Loan Information","37061620937672800","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sFo2AI","false","SC-000133041","a2FKU0000004vu62AA","1.01","","","","","","37451620937672806","LLC_BI__Loan__c","","0.0","false","","false",""
"a2HKU0000004sGU2AY","false","SC-000133083","a2FKU0000004vrI2AQ","1.01","IBCL_Consumer_Manual_Underwriting","","","","","37571602764632535","LLC_BI__Loan__c","","0.0","false","","false",""
"a2HKU0000004sPe2AI","false","SC-000133651","a2FKU0000004vl22AA","2.02","","","a2HKU0000004sEV2AY","LLC_BI__Legal_Entities__r","","37751619447516047","LLC_BI__Legal_Entities__c","","0.0","false","","false",""
"a2HKU0000004sFc2AI","false","SC-000133029","a2FKU0000004vwv2AA","1.0","","","","","Tasks","37931620937672801","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sPf2AI","false","SC-000133652","a2FKU0000004vou2AA","2.01","LLC_BI__HMDA_Entity_Relationship_Name","","a2HKU0000004sEa2AI","LLC_BI__Legal_Entities__r","Relationship","38581619447516049","LLC_BI__Legal_Entities__c","","","false","","false",""
"a2HKU0000004sGJ2AY","false","SC-000133072","a2FKU0000004vn82AA","0.0","IBCL_Debt_Schedule","","","","Debt Schedule","38901602764632531","LLC_BI__Debt__c","","","false","","false",""
"a2HKU0000004sEQ2AY","false","SC-000132955","a2FKU0000004vjH2AQ","1.01","LLC_BI__Add_Non_Standard_Fee","","","","","38941619447516046","LLC_BI__Fee__c","","","false","","false",""
"a2HKU0000004sEX2AY","false","SC-000132962","a2FKU0000004voK2AQ","1.01","LLC_BI__Draws_Overview_Summary","","","","Disbursements Summary","39281619447516048","LLC_BI__Budget__c","","","false","","false",""
"a2HKU0000004sH72AI","false","SC-000133122","a2FKU0000004vqP2AQ","1.01","","","","","","39315711_6C0F_4C34_BE00_1F3D051F7B09","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sOi2AI","false","SC-000133593","a2FKU0000004vol2AA","2.02","LLC_BI__Manage_Fees_List_Enhanced","","a2HKU0000004sEP2AY","LLC_BI__Fees__r","","39841619447516045","LLC_BI__Fee__c","LLC_BI__Status__c != Inactive","","false","","false",""
"a2HKU0000004sCE2AY","false","SC-000132819","a2FKU0000004vxP2AQ","1.01","LLC_BI__UI_Collateral_Record_Schedule","","","","","39961560278867806","LLC_BI__Loan_Collateral2__c","","","false","","false",""
"a2HKU0000004sFn2AI","false","SC-000133040","a2FKU0000004vuy2AA","1.01","","","","","","40021620937672806","LLC_BI__Loan__c","","0.0","false","","false",""
"a2HKU0000004sCc2AI","false","SC-000132843","a2FKU0000004vp92AA","1.01","LLC_BI__TE_Expand_Debt_Relationship","","","","Expand Debt Relationship","40231562008947619","LLC_BI__Debt__c","","","false","","false",""
"a2HKU0000004sEm2AI","false","SC-000132977","a2FKU0000004vr82AA","1.01","","","","","","40541619447516055","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sCb2AI","false","SC-000132842","a2FKU0000004vpC2AQ","1.01","LLC_BI__TE_Expand_Loan_Relationship","","","","Expand Loan Relationship","40571562008947619","LLC_BI__Legal_Entities__c","","","false","","false",""
"a2HKU0000004sHA2AY","false","SC-000133125","a2FKU0000004vnU2AQ","1.01","ATBK__Deposit_ReviewSubmit","","","","","410D7D49_1615_4740_9C44_180E534E297A","LLC_BI__Deposit__c","","","false","","false",""
"a2HKU0000004sHD2AY","false","SC-000133128","a2FKU0000004vlJ2AQ","1.01","","","","","","41217C10_2E18_4B23_A633_62364618593A","LLC_BI__Deposit__c","","","false","","false",""
"a2HKU0000004sIU2AY","false","SC-000133207","a2FKU0000004voh2AA","0.0","LLC_BI__Enhanced_Fee_Loan_Aggregate_Summary","","","","","41811663700626414","LLC_BI__Fee_Loan_Aggregate__c","","","false","","false",""
"a2HKU0000004sOn2AI","false","SC-000133598","a2FKU0000004vl62AA","2.01","llc_bi__UI_TSM_Authorized_User_Search","","a2HKU0000004s9x2AA","LLC_BI__Authorized_Users__r","Authorized Users","42002235136431324","LLC_BI__Authorized_User__c","","","false","","false",""
"a2HKU0000004sWE2AY","false","SC-000134059","a2FKU0000004vmt2AA","1.01","OA_Mailing_Address_Fields","","","","","42004196385081748","Contact","","0.0","false","","false",""
"a2HKU0000004sBT2AY","false","SC-000132772","a2FKU0000004vkq2AA","1.01","nRetail__Asset_Schedule","","","","","42005439512254291","nRetail__Asset__c","","","false","","false",""
"a2HKU0000004sAK2AY","false","SC-000132701","a2FKU0000004vqm2AA","0.0","LLC_BI__UI_CRA_Loan_Information","","","","Loan Information","42007925721569776","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sAx2AI","false","SC-000132740","a2FKU0000004vwI2AQ","1.01","NPORTAL__SBL_Personal_SSN_Individual_Other","","","","","42011979593094619","Contact","","","false","","false",""
"a2HKU0000004sBk2AI","false","SC-000132789","a2FKU0000004vy72AA","6.01","nRetail__Underwriting_Overview","","","","","42012424012445129","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sNi2AI","false","SC-000133531","a2FKU0000004vxM2AQ","1.01","LLC_BI__UI_Collateral_Record_Schedule","","","","","42013632315988456","LLC_BI__Loan_Collateral2__c","","0.0","false","","false",""
"a2HKU0000004sHb2AI","false","SC-000133152","a2FKU0000004vjS2AQ","0.0","nRETAIL_Current_Address","","","","Address","42013920633087722","Contact","","","false","","false",""
"a2HKU0000004sNo2AI","false","SC-000133537","a2FKU0000004vkW2AQ","1.01","nSBA__SBA_Application","","","","Application Information","42014834642424163","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sTn2AI","false","SC-000133908","a2FKU0000004voq2AA","3.01","LLC_BI__UI_HMDA_Entity_Compliance_2017","","a2HKU0000004sOs2AI","LLC_BI__Entity_Compliances__r","Entity Compliance","42015777285398996","LLC_BI__Entity_Compliance__c","","","false","","false",""
"a2HKU0000004sP82AI","false","SC-000133619","a2FKU0000004vjl2AA","2.0","LLC_BI__Treasury_Maint_Add_Analyzed_Account","","a2HKU0000004sCj2AI","LLC_BI__Deposit_Service_Rel__r","","42015790928626828","LLC_BI__Analyzed_Account__c","","","false","","false",""
"a2HKU0000004sWF2AY","false","SC-000134060","a2FKU0000004vyz2AA","1.01","OA_Mobile","","","","","42017426485014862","Contact","","0.0","false","","false",""
"a2HKU0000004sKJ2AY","false","SC-000133320","a2FKU0000004vlU2AQ","1.01","nRETAIL__Borrower_Information","","","","","42019590515936929","Contact","","","false","","false",""
"a2HKU0000004sWG2AY","false","SC-000134061","a2FKU0000004vz52AA","1.01","OA_Address","","","","","42020354984366019","Contact","","0.0","false","","false",""
"a2HKU0000004sBe2AI","false","SC-000132783","a2FKU0000004vn22AA","0.01","LLC_BI__Debt_Schedule","","","","","42021659853865766","LLC_BI__Debt__c","","","false","","false",""
"a2HKU0000004sAn2AI","false","SC-000132730","a2FKU0000004vwa2AA","1.01","NPORTAL__Secured_SBL_Business_Location","","","","","42021852359656836","Account","","","false","","false",""
"a2HKU0000004sO92AI","false","SC-000133558","a2FKU0000004vuh2AA","1.01","nSBA__SBA_1919_Prior_Government_Guaranteed_Loa","","","","SBA Form 1919","42022405935390076","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sB62AI","false","SC-000132749","a2FKU0000004vmz2AA","0.01","LLC_BI__Debt_Schedule","","","","","42022918834629833","LLC_BI__Debt__c","","","false","","false",""
"a2HKU0000004sDt2AI","false","SC-000132922","a2FKU0000004vr22AA","1.01","","","","","","42022970911522289","Account","","","false","","false",""
"a2HKU0000004sR72AI","false","SC-000133742","a2FKU0000004vww2AA","2.0","LLC_BI__UI_Tasks","","a2HKU0000004sNm2AI","Tasks","Tasks","42023352251087585","Task","","","false","","false",""
"a2HKU0000004sB82AI","false","SC-000132751","a2FKU0000004vpl2AA","2.01","LLC_BI__Income_Schedule","","","","","42024749675495641","LLC_BI__Income__c","","","false","","false",""
"a2HKU0000004sNC2AY","false","SC-000133499","a2FKU0000004vkT2AQ","1.01","nRetail__Application_Details","","","","","42025248510941111","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sKY2AY","false","SC-000133335","a2FKU0000004vsr2AA","2.0","","","","","","4202617607206960610","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sUN2AY","false","SC-000133944","a2FKU0000004vt22AA","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","a2HKU0000004sRl2AI","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","42026176072069606100","Contact","","50.0","true","","false",""
"a2HKU0000004sKv2AI","false","SC-000133358","a2FKU0000004vs62AA","2.0","","","","","","42026176072069606102","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sRm2AI","false","SC-000133783","a2FKU0000004vs62AA","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","","a2HKU0000004sKv2AI","LLC_BI__Analyzed_Accounts__r","","42026176072069606103","LLC_BI__Analyzed_Account__c","LLC_BI__Analyzed_Account_Type__c = DDA","","false","","false",""
"a2HKU0000004sUO2AY","false","SC-000133945","a2FKU0000004vs62AA","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","","a2HKU0000004sRm2AI","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","42026176072069606104","LLC_BI__Deposit__c","LLC_BI__Analyzed_Account_Type__c = DDA","50.0","true","","false",""
"a2HKU0000004sKw2AI","false","SC-000133359","a2FKU0000004vt32AA","2.0","","","","","","42026176072069606106","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sRn2AI","false","SC-000133784","a2FKU0000004vt32AA","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","a2HKU0000004sKw2AI","LLC_BI__Authorized_Users__r","","42026176072069606107","LLC_BI__Authorized_User__c","","","false","","false",""
"a2HKU0000004sUP2AY","false","SC-000133946","a2FKU0000004vt32AA","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","a2HKU0000004sRn2AI","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","42026176072069606108","Contact","","50.0","true","","false",""
"a2HKU0000004sRP2AY","false","SC-000133760","a2FKU0000004vsr2AA","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","a2HKU0000004sKY2AY","LLC_BI__Authorized_Users__r","","4202617607206960611","LLC_BI__Authorized_User__c","","","false","","false",""
"a2HKU0000004sKx2AI","false","SC-000133360","a2FKU0000004vs72AA","2.0","","","","","","42026176072069606110","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sRo2AI","false","SC-000133785","a2FKU0000004vs72AA","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","","a2HKU0000004sKx2AI","LLC_BI__Analyzed_Accounts__r","","42026176072069606111","LLC_BI__Analyzed_Account__c","LLC_BI__Analyzed_Account_Type__c = DDA","","false","","false",""
"a2HKU0000004sUQ2AY","false","SC-000133947","a2FKU0000004vs72AA","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","","a2HKU0000004sRo2AI","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","42026176072069606112","LLC_BI__Deposit__c","LLC_BI__Analyzed_Account_Type__c = DDA","50.0","true","","false",""
"a2HKU0000004sKy2AI","false","SC-000133361","a2FKU0000004vt42AA","2.0","","","","","","42026176072069606114","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sRp2AI","false","SC-000133786","a2FKU0000004vt42AA","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","a2HKU0000004sKy2AI","LLC_BI__Authorized_Users__r","","42026176072069606115","LLC_BI__Authorized_User__c","","","false","","false",""
"a2HKU0000004sUR2AY","false","SC-000133948","a2FKU0000004vt42AA","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","a2HKU0000004sRp2AI","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","42026176072069606116","Contact","","50.0","true","","false",""
"a2HKU0000004sKz2AI","false","SC-000133362","a2FKU0000004vs82AA","2.0","","","","","","42026176072069606118","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sRq2AI","false","SC-000133787","a2FKU0000004vs82AA","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","","a2HKU0000004sKz2AI","LLC_BI__Analyzed_Accounts__r","","42026176072069606119","LLC_BI__Analyzed_Account__c","LLC_BI__Analyzed_Account_Type__c = DDA","","false","","false",""
"a2HKU0000004sU12AI","false","SC-000133922","a2FKU0000004vsr2AA","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","a2HKU0000004sRP2AY","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","4202617607206960612","Contact","","50.0","true","","false",""
"a2HKU0000004sUS2AY","false","SC-000133949","a2FKU0000004vs82AA","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","","a2HKU0000004sRq2AI","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","42026176072069606120","LLC_BI__Deposit__c","LLC_BI__Analyzed_Account_Type__c = DDA","50.0","true","","false",""
"a2HKU0000004sL02AI","false","SC-000133363","a2FKU0000004vt52AA","2.0","","","","","","42026176072069606122","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sRr2AI","false","SC-000133788","a2FKU0000004vt52AA","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","a2HKU0000004sL02AI","LLC_BI__Authorized_Users__r","","42026176072069606123","LLC_BI__Authorized_User__c","","","false","","false",""
"a2HKU0000004sUT2AY","false","SC-000133950","a2FKU0000004vt52AA","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","a2HKU0000004sRr2AI","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","42026176072069606124","Contact","","50.0","true","","false",""
"a2HKU0000004sL12AI","false","SC-000133364","a2FKU0000004vs92AA","2.0","","","","","","42026176072069606126","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sRs2AI","false","SC-000133789","a2FKU0000004vs92AA","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","","a2HKU0000004sL12AI","LLC_BI__Analyzed_Accounts__r","","42026176072069606127","LLC_BI__Analyzed_Account__c","LLC_BI__Analyzed_Account_Type__c = DDA","","false","","false",""
"a2HKU0000004sUU2AY","false","SC-000133951","a2FKU0000004vs92AA","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","","a2HKU0000004sRs2AI","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","42026176072069606128","LLC_BI__Deposit__c","LLC_BI__Analyzed_Account_Type__c = DDA","50.0","true","","false",""
"a2HKU0000004sL22AI","false","SC-000133365","a2FKU0000004vt62AA","2.0","","","","","","42026176072069606130","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sRt2AI","false","SC-000133790","a2FKU0000004vt62AA","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","a2HKU0000004sL22AI","LLC_BI__Authorized_Users__r","","42026176072069606131","LLC_BI__Authorized_User__c","","","false","","false",""
"a2HKU0000004sUV2AY","false","SC-000133952","a2FKU0000004vt62AA","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","a2HKU0000004sRt2AI","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","42026176072069606132","Contact","","50.0","true","","false",""
"a2HKU0000004sL32AI","false","SC-000133366","a2FKU0000004vsA2AQ","2.0","","","","","","42026176072069606134","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sRu2AI","false","SC-000133791","a2FKU0000004vsA2AQ","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","","a2HKU0000004sL32AI","LLC_BI__Analyzed_Accounts__r","","42026176072069606135","LLC_BI__Analyzed_Account__c","LLC_BI__Analyzed_Account_Type__c = DDA","","false","","false",""
"a2HKU0000004sUW2AY","false","SC-000133953","a2FKU0000004vsA2AQ","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","","a2HKU0000004sRu2AI","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","42026176072069606136","LLC_BI__Deposit__c","LLC_BI__Analyzed_Account_Type__c = DDA","50.0","true","","false",""
"a2HKU0000004sL42AI","false","SC-000133367","a2FKU0000004vt72AA","2.0","","","","","","42026176072069606138","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sRv2AI","false","SC-000133792","a2FKU0000004vt72AA","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","a2HKU0000004sL42AI","LLC_BI__Authorized_Users__r","","42026176072069606139","LLC_BI__Authorized_User__c","","","false","","false",""
"a2HKU0000004sKZ2AY","false","SC-000133336","a2FKU0000004vrv2AA","2.0","","","","","","4202617607206960614","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sUX2AY","false","SC-000133954","a2FKU0000004vt72AA","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","a2HKU0000004sRv2AI","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","42026176072069606140","Contact","","50.0","true","","false",""
"a2HKU0000004sL52AI","false","SC-000133368","a2FKU0000004vsB2AQ","2.0","","","","","","42026176072069606142","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sRw2AI","false","SC-000133793","a2FKU0000004vsB2AQ","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","","a2HKU0000004sL52AI","LLC_BI__Analyzed_Accounts__r","","42026176072069606143","LLC_BI__Analyzed_Account__c","LLC_BI__Analyzed_Account_Type__c = DDA","","false","","false",""
"a2HKU0000004sUY2AY","false","SC-000133955","a2FKU0000004vsB2AQ","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","","a2HKU0000004sRw2AI","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","42026176072069606144","LLC_BI__Deposit__c","LLC_BI__Analyzed_Account_Type__c = DDA","50.0","true","","false",""
