"Id","OwnerId","IsDeleted","Name","nFORCE__Group__c","nFORCE__Is_Hidden__c","nFORCE__Order__c","nFORCE__Parent_Route__c","nFORCE__Route__c","nFORCE__lookupKey__c","nFORCE__Conditional_Display_Criteria_Context__c","nFORCE__Primary_Button_Text__c","nFORCE__Has_Visibility_Criteria__c","nFORCE__Is_Default_Context_Child__c","nFORCE__Is_Forward_Navigation_Disabled__c","nFORCE__Question_Group__c","nFORCE__Visibility_Criteria__c","Route_App_Name__c","Route_Screen__c","nFORCE__Conditional_Display_Criteria__c","AutorabitExtId__c"
"a2DKU0000000YBv2AM","0058c00000BxeO9AAJ","false","187680","a2BKU0000009wxQ2AQ","true","1800.0","a2EKU0000004ovk2AA","a2EKU0000004ovp2AA","09901663700614630","","","false","false","false","a2BKU0000009wu32AA","","small-business-loan-post-approval-ui-cra","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XEP2A2","0058c00000BxeO9AAJ","false","183990","a2BKU0000009wxv2AA","true","1.0","","a2EKU0000004p0j2AA","0A247C3F64","","","false","false","false","","","lob-loan-post-budget-administration","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XHl2AM","0058c00000BxeO9AAJ","false","184198","a2BKU0000009wxa2AA","false","0.0","","a2EKU0000004p452AA","0A313D5847","","","false","false","false","","","loan-post-rate-structure-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XHz2AM","0058c00000BxeO9AAJ","false","184212","a2BKU0000009wxx2AA","false","1.000002E7","","a2EKU0000004p4J2AQ","0B06702F1F","","","false","false","false","","","loan-post-borrowing-structure-lob-pwc","<a href=""/"" target=""_blank""> </a>","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""FALSE""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000XGS2A2","0058c00000BxeO9AAJ","false","184117","a2BKU0000009wxq2AA","false","5.0","","a2EKU0000004p2m2AA","0B0B267229","","","false","false","false","","","lob-sba-paycheck-referrals2","<a href=""/"" target=""_blank""> </a>","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""FALSE""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000XKW2A2","0058c00000BxeO9AAJ","false","184369","a2BKU0000009wxp2AA","false","1305.0","","a2EKU0000004p6q2AA","0B0C1E002C","","","false","false","false","","","booked-information-approved-m-lob-pwc","<a href=""/"" target=""_blank""> </a>","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000XK72AM","0058c00000BxeO9AAJ","false","184344","a2BKU0000009wxx2AA","false","1.0","","a2EKU0000004p6R2AQ","0B230C783C","","","false","false","false","","","ongoing-fee-booked-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XKq2AM","0058c00000BxeO9AAJ","false","184389","a2BKU0000009wxm2AA","false","0.0","","a2EKU0000004p7A2AQ","0B2A775D71","","","false","true","true","","","lobloanbooked-manage-covenants-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XHZ2A2","0058c00000BxeO9AAJ","false","184186","a2BKU0000009wxh2AA","false","3.0","","a2EKU0000004p3t2AA","0B5D2A4D28","","","false","false","false","","","loan-stage-detail2-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XK52AM","0058c00000BxeO9AAJ","false","184342","a2BKU0000009wxv2AA","false","0.0","","a2EKU0000004p6P2AQ","0B662B0062","","","false","false","false","","","lobloanbooked-budget-details-l-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XIS2A2","0058c00000BxeO9AAJ","false","184241","a2BKU0000009wxt2AA","false","10.0","","a2EKU0000004p4m2AA","0C026E1A37","","","false","false","false","","","borrowing-structures-m-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XIo2AM","0058c00000BxeO9AAJ","false","184263","a2BKU0000009wxZ2AQ","false","10.0","","a2EKU0000004p582AA","0C0C775B73","","","false","false","false","","","action-post-adverse-action-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XM92AM","0058c00000BxeO9AAJ","false","184470","a2BKU0000009wxr2AA","false","0.0","","a2EKU0000004p8T2AQ","0C0F0E5966","","","false","false","false","","","sba-1920-booked-refinancing-info-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XLD2A2","0058c00000BxeO9AAJ","false","184412","a2BKU0000009wxg2AA","true","10.0","","a2EKU0000004p7X2AQ","0C1A383603","","","false","false","false","","","pp-sn-covenants-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XI22AM","0058c00000BxeO9AAJ","false","184215","a2BKU0000009wxU2AQ","false","14000.0","","a2EKU0000004p4M2AQ","0C1B130278","","","false","false","false","","","lobloanbooked-hvcre-lob-pwc","<a href=""/"" target=""_blank""> </a>","{{IF=""A AND B""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Feature__r.LLC_BI__Is_Budget_Item__c"" IS=""true""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Is_Locked__c"" IS=""true""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000XIs2AM","0058c00000BxeO9AAJ","false","184267","a2BKU0000009wxd2AA","false","50.0","","a2EKU0000004p5C2AQ","0C27560A39","","","false","false","false","","","action-lob-loan-post-renew-modify-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XFr2AM","0058c00000BxeO9AAJ","false","184080","a2BKU0000009wxd2AA","false","10.0","","a2EKU0000004p2B2AQ","0C4D54221E","","","false","false","false","","","lob-sba-paycheck-sba-form-g845","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XKL2A2","0058c00000BxeO9AAJ","false","184358","a2BKU0000009wxV2AQ","false","1320.0","","a2EKU0000004p6f2AA","0C78107D3E","","","false","false","false","","","hvcre-m-lob-pwc","<a href=""/"" target=""_blank""> </a>","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000XFT2A2","0058c00000BxeO9AAJ","false","184056","a2BKU0000009wxv2AA","false","1.0","","a2EKU0000004p1n2AA","0C7856026D","","","false","true","false","","","loan-approval-history","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XFN2A2","0058c00000BxeO9AAJ","false","184050","a2BKU0000009wxp2AA","true","7.0","","a2EKU0000004p1h2AA","0D2C23122E","","","false","false","false","","","lob-loan-post-proposal","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XGR2A2","0058c00000BxeO9AAJ","false","184116","a2BKU0000009wxp2AA","false","0.0","","a2EKU0000004p2l2AA","0D380F0C7A","","","false","false","false","","","lob-sba-paycheck-loan-compliance","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XGE2A2","0058c00000BxeO9AAJ","false","184103","a2BKU0000009wxm2AA","false","1.0","","a2EKU0000004p2Y2AQ","0D7149133C","","","false","false","false","","","lob-sba-paycheck-sba-form-413","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XOW2A2","0058c00000BxeO9AAJ","false","184617","a2BKU0000009wxU2AQ","false","13.0","","a2EKU0000004ozn2AA","0E14776A3D","","","false","false","false","","","lobloanbooked-fees2","<a href=""/"" target=""_blank""> </a>","{{IF=""A OR B""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Feature__r.LLC_BI__Allow_Syndication__c"" IS=""TRUE""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Feature__r.LLC_BI__Allow_Participation__c” IS=""TRUE""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000XFp2AM","0058c00000BxeO9AAJ","false","184078","a2BKU0000009wxb2AA","false","40.0","","a2EKU0000004p292AA","0E302B3040","","","false","false","false","","","lob-sba-paycheck-budget-details-l","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XKX2A2","0058c00000BxeO9AAJ","false","184370","a2BKU0000009wxq2AA","false","1500.0","","a2EKU0000004p6r2AA","0E4D326C32","","","false","false","false","","","action-copy-loan-m-lob-pwc","<a href=""/"" target=""_blank""> </a>","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000XHs2AM","0058c00000BxeO9AAJ","false","184205","a2BKU0000009wxq2AA","false","1.0","","a2EKU0000004p4C2AQ","0E71313D39","","","false","false","false","","","post-editable-loan-information-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XOX2A2","0058c00000BxeO9AAJ","false","184618","a2BKU0000009wxh2AA","false","0.0","","a2EKU0000004ozo2AA","0E7E293544","","","false","false","false","","","lobloanbooked-third-party-reports","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XHB2A2","0058c00000BxeO9AAJ","false","184162","a2BKU0000009wxg2AA","false","1.0","","a2EKU0000004p3V2AQ","0F3F050C50","","","false","false","false","","","lob-sba-paycheck-overview","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XKr2AM","0058c00000BxeO9AAJ","false","184390","a2BKU0000009wxn2AA","false","1700.0","","a2EKU0000004p7B2AQ","0F5C2F4E48","","","false","false","false","","","action-lobloanbooked-submit-for-approval-lob-pwc","<a href=""/"" target=""_blank""> </a>","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000XEQ2A2","0058c00000BxeO9AAJ","false","183991","a2BKU0000009wxw2AA","false","7.0","","a2EKU0000004p0k2AA","10232C5D57","","","false","false","false","","","lob-loan-post-third-party-management","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000YEx2AM","0058c00000BxeO9AAJ","false","187868","a2BKU0000009wvV2AQ","false","100.0","a2EKU0000004oxD2AQ","a2EKU0000004ovV2AQ","10281602764613610","","","false","false","true","","","retail-loan--post-approval-ui-recalculate-loan","<a href=""/"" target=""_blank""> </a>","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Next_Steps__c"" IS=""Manual Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000XNr2AM","0058c00000BxeO9AAJ","false","184576","a2BKU0000009wxt2AA","false","70.0","","a2EKU0000004oz82AA","103816100410337112","","","false","false","false","","","action-sba-add-entity","<a href=""/"" target=""_blank""> </a>","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Application__c.nPortal__Account__r.Second_Draw_Application_Status__c"" NOT=""Complete""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000XNU2A2","0058c00000BxeO9AAJ","false","184553","a2BKU0000009wxf2AA","true","800.0","","a2EKU0000004oyl2AA","10381610041033799","","","false","false","false","","","first-draw-loan-individual-other-involved-verification","<a href=""/"" target=""_blank""> </a>","{{IF=""A AND (B OR C)""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Account__r.Second_Draw_Application_Status__c"" NOT=""Complete""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.PPP_Loan_Extension_ppp2__r.Use_2483C_ppp2__c"" IS=""No""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.PPP_Loan_Extension_ppp2__r.Use_2483C_ppp2__c"" IS=""""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000XGy2AM","0058c00000BxeO9AAJ","false","184149","a2BKU0000009wxp2AA","true","0.0","","a2EKU0000004p3I2AQ","1051486043","","","false","true","false","","","lob-sba-paycheck-sba-express-loan-authorization","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000YJo2AM","0058c00000BxeO9AAJ","false","188169","a2BKU0000009wuK2AQ","false","4.0","","a2EKU0000004odG2AQ","10531560278763500","","","false","false","false","","","retail-loan-decision-history","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000Wyx2AE","0058c00000BxeO9AAJ","false","183032","a2BKU0000009wv22AA","false","1530.0","a2EKU0000004olO2AQ","a2EKU0000004okZ2AQ","10531619447513209","","","false","false","false","","","post-approval-pricing-required-fields","<a href=""/a2GKU0000004WAU"" target=""_blank"">Pricing Required Fields</a>","",""
"a2DKU0000000YEi2AM","0058c00000BxeO9AAJ","false","187853","a2BKU0000009wvV2AQ","true","220.0","a2EKU0000004ovP2AQ","a2EKU0000004ovQ2AQ","10781602764613602","","","false","false","false","","","retail-loan--post-approval-ui-nada","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XP32AM","0058c00000BxeO9AAJ","false","184650","a2BKU0000009wxU2AQ","false","5.0","","a2EKU0000004p0K2AQ","11015B1163","","","false","false","false","","","lobloanbooked-draws---disbursements2","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000Wyi2AE","0058c00000BxeO9AAJ","false","183017","a2BKU0000009wv22AA","false","8500050.0","a2EKU0000004ol22AA","a2EKU0000004okT2AQ","11201619447513203","","","false","false","false","a2BKU0000009wu32AA","","post-approval-cra","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XOj2AM","0058c00000BxeO9AAJ","false","184630","a2BKU0000009wxa2AA","false","8500040.0","","a2EKU0000004p002AA","1145782A3E","","","false","false","false","","","lobloanbooked-cra-reporting","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000YEd2AM","0058c00000BxeO9AAJ","false","187848","a2BKU0000009wvU2AQ","false","40.0","a2EKU0000004ovH2AQ","a2EKU0000004ovK2AQ","11471602603007521","","","false","false","false","","","secured-retail-loan-online-application--individual-other-involved--review---submit","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XIa2AM","0058c00000BxeO9AAJ","false","184249","a2BKU0000009wxf2AA","false","30.0","","a2EKU0000004p4u2AA","11474D1934","","","false","false","false","","","lob-loan-post-approved-details-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XMR2A2","0058c00000BxeO9AAJ","false","184488","a2BKU0000009wxg2AA","false","5.0","","a2EKU0000004oxi2AA","11554004505","","","false","false","false","","","action-ppp-3508AP-review","<a href=""/"" target=""_blank""> </a>","{{IF=""(A OR B OR C OR D) AND (E OR F) AND (G OR H) AND I""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Forgiveness Review""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Forgiveness Closing""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Forgiveness Complete""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Forgiveness Approval""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Account__r.User_elected_the_3508_EZ_Form__c"" IS=""No""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Account__r.User_elected_the_3508_EZ_Form__c"" IS=""""}}{{COND=""G"" FIELD=""LLC_BI__Loan__c.Forgiveness_Lender_Decision_Status__c"" IS=""Approved in Full""}}{{COND=""H"" FIELD=""LLC_BI__Loan__c.Forgiveness_Lender_Decision_Status__c"" IS=""Denied without Prejudice""}}{{COND=""I"" FIELD=""LLC_BI__Loan__c.LLC_BI__Is_Modification__c NOT=""true""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000YYE2A2","0058c00000BxeO9AAJ","false","189063","a2BKU0000009wux2AA","true","200.0","a2EKU0000004ofv2AA","a2EKU0000004ofw2AA","11621585669723000","","","false","true","true","","","loan-ind-relationship-type","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000YBr2AM","0058c00000BxeO9AAJ","false","187676","a2BKU0000009wxQ2AQ","true","1520.0","a2EKU0000004owx2AA","a2EKU0000004ox22AA","11631663700614624","","","false","false","false","","","small-business-loan-post-approval-ui-adverse-actions-counter-offers","<a href=""/a2GKU0000004WCZ"" target=""_blank"">Adverse Actions/Counter Offers</a>","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.cm_Next_Steps__c"" IS=""Manual Underwriting - Counter Offer""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000YBc2AM","0058c00000BxeO9AAJ","false","187661","a2BKU0000009wxQ2AQ","true","1440.0","a2EKU0000004owx2AA","a2EKU0000004ovl2AA","11681663700614614","","","false","false","true","","","small-business-loan-post-approval-ui-adverse-action","<a href=""/"" target=""_blank""> </a>","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.cm_Next_Steps__c"" IS=""Initiate Adverse Action""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000YNe2AM","0058c00000BxeO9AAJ","false","188407","a2BKU0000009wuc2AA","true","3.0","","a2EKU0000004okB2AQ","11751567002551800","","","false","false","true","","","ts-docman","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000XHY2A2","0058c00000BxeO9AAJ","false","184185","a2BKU0000009wxU2AQ","false","0.0","","a2EKU0000004p3s2AA","117F5B1864","","","false","true","false","","","rate-structure-approved-m-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000Wyr2AE","0058c00000BxeO9AAJ","false","183026","a2BKU0000009wv22AA","true","11200.0","a2EKU0000004okW2AQ","a2EKU0000004ol62AA","11851619447513207","","","false","false","false","","","post-approval-manage-budget-l","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000WzO2AU","0058c00000BxeO9AAJ","false","183059","a2BKU0000009wv22AA","false","5000.0","","a2EKU0000004okl2AA","11871619447513222","","","false","false","false","","","post-approval-third-party-reports","<a href=""/a2GKU0000004WAb"" target=""_blank"">Third Party Reports</a>","{{IF=""A OR B OR C OR D OR E OR F OR G OR H""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{COND=""G"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{COND=""H"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Complete""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000YT22AM","0058c00000BxeO9AAJ","false","188741","a2BKU0000009wuk2AA","false","1010.0","a2EKU0000004oiX2AQ","a2EKU0000004oiX2AQ","11911585604343600","","","false","false","false","","","loan-detail-m","<a href=""/a2GKU0000004W7z"" target=""_blank"">Loan Details</a>","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000YBU2A2","0058c00000BxeO9AAJ","false","187653","a2BKU0000009wxQ2AQ","false","470.0","a2EKU0000004ovi2AA","a2EKU0000004owz2AA","12091663700614607","","","false","false","false","","","small-business-loan-post-approval-ui-underwriting-summary2","<a href=""/a2GKU0000004WCT"" target=""_blank"">Underwriting Details1</a>","",""
"a2DKU0000000YR12AM","0058c00000BxeO9AAJ","false","188616","a2BKU0000009wuk2AA","false","11000.0","","a2EKU0000004ogz2AA","12281585604343600","","","false","false","false","","","adverse-actions","<a href=""/a2GKU0000004W9n"" target=""_blank"">Adverse Actions</a>","",""
"a2DKU0000000YBy2AM","0058c00000BxeO9AAJ","false","187683","a2BKU0000009wxQ2AQ","true","1820.0","a2EKU0000004ovk2AA","a2EKU0000004ox62AA","12361663700614632","","","false","false","false","","","small-business-loan-post-approval-ui-loan-compliance","<a href=""/a2GKU0000004WCP"" target=""_blank"">Loan Compliance Screen</a>","",""
"a2DKU0000000XJ72AM","0058c00000BxeO9AAJ","false","184282","a2BKU0000009wxf2AA","false","6.0","","a2EKU0000004p5R2AQ","12363F7B30","","","false","false","false","","","sba-form-601-booked-lob-pwc","<a href=""/"" target=""_blank""> </a>","",""
"a2DKU0000000YBk2AM","0058c00000BxeO9AAJ","false","187669","a2BKU0000009wxQ2AQ","false","2000.0","","a2EKU0000004ovf2AA","12411663700614619","","","false","false","false","","","small-business-loan-post-approval-ui-decision-history","<a href=""/"" target=""_blank""> </a>","{{IF=""A AND B AND C""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" NOT=""Qualification""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" NOT=""Credit Underwriting""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" NOT=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}",""
"a2DKU0000000Xye2AE","0058c00000BxeO9AAJ","false","186857","a2BKU0000009wvX2AQ","false","20.0","a2EKU0000004ova2AA","a2EKU0000004owT2AQ","12431603130192612","","","false","false","false","","","secured-retail-loan-online-application--individual-other-involved--personal-info","<a href=""/a2GKU0000004WDL"" target=""_blank"">Secured RL Personal (Individual Other Involved)</a>","",""
