"Id","IsDeleted","Name","LLC_BI__Spread_Statement_Type__c","LLC_BI__Debit__c","LLC_BI__Hide_All_Records__c","LLC_BI__Hide_Currency_Symbol__c","LLC_BI__Include_In_Total__c","LLC_BI__Is_Grand_Total__c","LLC_BI__Row_Number__c","LLC_BI__Title__c","LLC_BI__lookupKey__c","LLC_BI__Group_Type__c","LLC_BI__Is_Summary_Group__c","LLC_BI__Global_Analysis_Type__c","LLC_BI__Hide_Column_Totals__c","LLC_BI__KPI_Type__c","LLC_BI__Publish_On_Init_Event__c","LLC_BI__Publish_On_Update_Event__c","LLC_BI__Total_Type__c","LLC_BI__Show_Math__c","LLC_BI__Source_Group__c","LLC_BI__Is_Balance_Check__c","LLC_BI__Color__c"
"a16bn00000108aTAAQ","","Potential Gross Income - Commercial","a19bn000001uMV2AAM","false","false","false","true","","10.0","PGI - Commercial","42776521878527437","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108IXAAY","","Net Income","a19bn000001uMUTAA2","false","false","false","true","","80.0","Net Income","42777761225895124","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108flAAA","","Net Trade Accounts Receivable","a19bn000001uMdfAAE","false","false","false","true","","7.5","Trade Accounts Receivable","42779198998665783","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108WdAAI","","Net Sales","a19bn000001uMUoAAM","false","false","false","true","","10.0","Net Sales","42781781935314145","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108dtAAA","","Net Cash from Funding","a19bn000001uMdSAAU","false","true","false","true","","201.0","Cash from Funding","42784944492459088","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108IEAAY","","Combined Net Worth","a19bn000001uMURAA2","false","false","false","true","","120.0","Combined Net Worth","42785198202834297","Financial","false","Adjusted Total Equity","false","","","","Standard","false","","false",""
"a16bn00000108Y4AAI","","Total Adjustments to Net Worth","a19bn000001uMUyAAM","false","false","false","true","","31.0","Adjustments to Net Worth","42785369284998089","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108g8AAA","","Profit Before Extraordinary Items","a19bn000001uMdeAAE","false","true","false","true","","100.0","Profit Before Extraordinary Items","42785975842764275","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108cCAAQ","","Total Schedule C Cash Flow","a19bn000001uMdHAAU","false","false","false","true","","20.0","Schedule C Cash Flow","42787422235167884","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108cnAAA","","Growth (%)","a19bn000001uMdNAAU","false","false","false","true","","70.0","Growth (%)","42788440930262208","Percentage","false","None","true","","","","Standard","false","","false",""
"a16bn00000108eFAAQ","","Net Cash from Operations","a19bn000001uMdWAAU","false","false","false","true","","1.0","Cash from Operations","42788698379363483","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108fBAAQ","","Leverage","a19bn000001uMdaAAE","false","false","false","true","","31.0","Leverage","42788860004898268","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108g2AAA","","Total Shareholders Equity","a19bn000001uMdfAAE","false","false","false","true","","70.0","Equity","42790775881502893","Financial","false","Total Equity","false","","","","Standard","false","","false",""
"a16bn00000108cpAAA","","Activity","a19bn000001uMdNAAU","false","false","false","true","","90.0","Activity","42791074299985662","Decimal","false","None","true","","","","Standard","false","","false",""
"a16bn00000108fIAAQ","","Total Changes in Equity Accounts","a19bn000001uMdbAAE","false","false","false","true","","21.0","Change in Equity Accounts","42791948452231706","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108I8AAI","","Total Intermediate Liabilities","a19bn000001uMURAA2","false","false","false","true","","60.0","Intermediate Liabilities","42794863248512771","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108JNAAY","","Prior Period Values","a19bn000001uMUYAA2","false","false","false","true","","0.0","Prior Period Values","42798063695957816","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108axAAA","","Prior Period Values","a19bn000001uMV5AAM","false","false","false","false","","20.0","Prior Period Values","42799359368864087","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108gDAAQ","","Effective Gross Income","a19bn000001uMdgAAE","false","false","false","true","","3000.0","Effective Gross Income","42799767161618536","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108gMAAQ","","PGI","a19bn000001uMdhAAE","false","false","false","true","","1000.0","Potential Gross Income","42802210683070851","Financial","false","None","false","","LLC_BI.Spreads.PGI_Record_Total.Init","LLC_BI.Spreads.PGI_Record_Total.Update","Standard","false","","false",""
"a16bn00000108g7AAA","","Total Minority Interest","a19bn000001uMdeAAE","false","false","false","true","","95.0","Minority Interest","42803729488054067","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108WtAAI","","Ratios","a19bn000001uMUrAAM","false","false","false","true","","10.0","Ratios","42803924803351311","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108fcAAA","","Gross Profit","a19bn000001uMdeAAE","false","true","false","true","","30.0","Gross Profit","42804520551228961","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108e6AAA","","Total Changes in Retained Earnings","a19bn000001uMdUAAU","false","false","false","true","","11.0","Changes in Retained Earnings","42804725109227267","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108fUAAQ","","Net Cash Used in Investing","a19bn000001uMddAAE","false","true","false","true","","41.0","Cash Used in Investing","42805446571963907","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108fwAAA","","Total Short Term Notes","a19bn000001uMdfAAE","false","false","false","true","","35.0","Short Term Notes","42805633802053705","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108fMAAQ","","Cash Available to Service Debt","a19bn000001uMdcAAE","false","false","false","true","","1.0","Cash Available to Service Debt","42805881944057806","Financial","false","Cash Flow","false","","","","Standard","false","","false",""
"a16bn00000108a1AAA","","Total Provision for Taxes","a19bn000001uMV0AAM","false","false","false","true","","90.0","Provision for Taxes","42806161505076678","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108boAAA","","Income (Loss)","a19bn000001uMdDAAU","false","false","false","true","","80.0","Income (Loss)","42807432843886294","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108frAAA","","Total Other Non-Current Assets","a19bn000001uMdfAAE","false","false","false","true","","20.0","Other Non-Current Assets","42811776905142248","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108WXAAY","","Total Schedule F Cash Flow","a19bn000001uMUnAAM","false","false","false","true","","50.0","Schedule F Cash Flow","42812064298825201","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108IIAAY","","Total Cost of Sales/Revenue","a19bn000001uMUSAA2","false","false","false","true","","20.0","Cost of Sales/Revenue","42813314959935257","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108WLAAY","","Net Rental Real Estate Income (Loss)","a19bn000001uMUlAAM","false","false","false","true","","30.0","Net Rental Real Estate Income (Loss)","42815441759757942","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108J0AAI","","Total Cost of Sales/Revenue","a19bn000001uMUWAA2","false","false","false","true","","20.0","Cost of Goods Sold","42816747148681814","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108etAAA","","NET CASH INCOME","a19bn000001uMdZAAU","false","true","false","true","","91.0","NET CASH INCOME","42816862288920201","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108giAAA","","Max Loan @ Policy LTV","a19bn000001uMdiAAE","false","false","false","true","","10000.0","Max Loan @ Policy LTV","42817587547775958","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108dUAAQ","","Beginning Net Worth","a19bn000001uMdRAAU","false","false","false","true","","10.0","Beginning Net Worth","42817616632947599","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108dBAAQ","","Cash After Operations","a19bn000001uMdQAAU","false","true","false","true","","50.0","Cash After Operations","42817819086327721","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108ZiAAI","","Unexplained Difference","a19bn000001uMUyAAM","false","false","false","true","","51.0","Unexplained Difference","42818524016273409","Financial","false","None","false","","","","Standard","false","","true",""
"a16bn00000108cjAAA","","Annualized Values","a19bn000001uMdNAAU","false","false","false","true","","30.0","Annualized Values","42819231367879405","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108W5AAI","","Shareholder Basis Items","a19bn000001uMUjAAM","false","false","false","true","","60.0","Shareholder Basis Items","42819830869725557","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108bTAAQ","","Financing Surplus/(Reqmnts)","a19bn000001uMdBAAU","false","false","false","true","","180.0","Financing Surplus/(Reqmnts)","42821240634654067","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108ekAAA","","Cash Collected From Sales","a19bn000001uMdZAAU","false","false","false","true","","1.0","Cash Collected From Sales","42821861938664934","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108WVAAY","","Total Schedule E Cash Flow","a19bn000001uMUnAAM","false","false","false","true","","40.0","Schedule E Cash Flow","42822764913988096","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108WPAAY","","Total Liabilities","a19bn000001uMUmAAM","false","false","false","true","","40.0","Liabilities","42822965614665690","Financial","false","Total Liabilities","false","","","","Standard","false","","false",""
"a16bn00000108fZAAQ","","Unexplained Difference","a19bn000001uMddAAE","false","false","false","true","","91.0","Balance Check","42823645148068114","Financial","false","None","false","","","","Standard","false","","true",""
"a16bn00000108f0AAA","","Cash Paid for Plant and Investments","a19bn000001uMdZAAU","false","true","false","true","","151.0","Cash Paid for Plant and Investments","42825610908528363","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108e2AAA","","Profitability","a19bn000001uMdTAAU","false","false","false","true","","51.0","Profitability","42826573081564332","Percentage","false","None","true","","","","Standard","false","","false",""
"a16bn00000108VmAAI","","Net Cash Income","a19bn000001uMUhAAM","false","false","false","true","","100.0","Net Cash Income","42827638215021409","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108e9AAA","","Total Changes in Net Worth","a19bn000001uMdUAAU","false","false","false","true","","41.0","Changes in Net Worth","42831580957451254","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VZAAY","","Net Profit/(Loss)","a19bn000001uMUfAAM","false","false","false","true","","110.0","Net Profit/(Loss)","42831746363501297","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108InAAI","","Total Net Worth","a19bn000001uMUUAA2","false","false","false","true","","70.0","Net Worth","42831823137469391","Financial","false","Total Equity","false","","","","Standard","false","","false",""
"a16bn00000108bKAAQ","","Cash After Operations","a19bn000001uMdBAAU","false","false","false","true","","50.0","Cash After Operations","42834471692611431","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108IyAAI","","Activity","a19bn000001uMUVAA2","false","false","false","true","","90.0","Activity","42834626063478481","Decimal","false","None","true","","","","Standard","false","","false",""
"a16bn00000108WIAAY","","Unexplained Out of Balance","a19bn000001uMUkAAM","false","false","false","true","","90.0","Unreconciled Difference","42834845563422960","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108crAAA","","Total Cost of Sales/Revenue","a19bn000001uMdOAAU","false","false","false","true","","20.0","Cost of Goods Sold","42840486336440583","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VrAAI","","Cash Paid for Plant & Investments","a19bn000001uMUhAAM","false","false","false","true","","160.0","Cash Paid for Plant & Investments","42840946860936552","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108eMAAQ","","Net Cash Provided by Financing","a19bn000001uMdWAAU","false","true","false","true","","71.0","Cash Provided by Financing","42844423991514599","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108d1AAA","","Profitability","a19bn000001uMdOAAU","false","false","false","true","","120.0","Profitability","42845575780407981","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108fNAAQ","","Historical Debt Service","a19bn000001uMdcAAE","false","false","false","true","","21.0","Historical Debt Service","42846342861045721","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108XtAAI","","Prior Period Values","a19bn000001uMUxAAM","false","false","false","true","","6.0","Prior Period Values","42846454492127494","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108IlAAI","","Total Non-Current Liabilities","a19bn000001uMUUAA2","false","false","false","true","","50.0","Non-Current Liabilities","42847073660046096","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108c5AAA","","Total Liabilities","a19bn000001uMdGAAU","false","false","false","true","","40.0","Liabilities","42847930463958654","Financial","false","Total Liabilities","false","","","","Standard","false","","false",""
"a16bn00000108aiAAA","","PSF Breakdown","a19bn000001uMV2AAM","false","false","false","true","","78.75","PSF Breakdown","42848453528744323","Decimal","false","None","true","","","","Standard","false","","false",""
"a16bn00000108WOAAY","","Total Assets","a19bn000001uMUmAAM","false","true","false","true","","30.0","Total Assets","42851481688385286","Financial","false","Total Assets","false","","","","Standard","false","","false",""
"a16bn00000108W0AAI","","Schedule M-2 Group 1","a19bn000001uMUiAAM","false","false","false","true","","19.375","Schedule M-2 Group 1","42852880974704862","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108aBAAQ","","Total Other Current Assets","a19bn000001uMV1AAM","false","false","false","true","","10.0","Other Current Assets","42853896359098675","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108dwAAA","","Partial Year Adjustment","a19bn000001uMdTAAU","false","false","false","true","","1.0","Partial Year Adjustment","42857057403925193","Decimal","false","None","false","","","","Standard","false","","false",""
"a16bn00000108doAAA","","Cash Paid for Plant and Investments","a19bn000001uMdSAAU","false","true","false","true","","151.0","Cash Paid for Plant and Investments","42860447237028033","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108IuAAI","","Profitability","a19bn000001uMUVAA2","false","false","false","true","","60.0","Profitability","42862635456024861","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108XiAAI","","Change in Net Fixed Assets","a19bn000001uMUwAAM","false","false","false","true","","121.0","Change in Net Fixed Assets","42862655642797377","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108dEAAQ","","Total Cash Paid for Int. & Div.","a19bn000001uMdQAAU","false","false","false","true","","90.0","Cash Paid for Int. & Div.","42863817045140709","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108cYAAQ","","Ratios","a19bn000001uMdLAAU","false","false","false","true","","10.0","Ratios","42864953831190540","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108WsAAI","","Net Farm Income/(Loss)","a19bn000001uMUqAAM","false","true","false","true","","30.0","Net Farm Income/(Loss)","42865058100606449","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108btAAA","","Book Other Income (Expense)","a19bn000001uMdEAAU","false","false","false","true","","60.0","Book Other Income (Expense)","42865175659744958","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108ccAAA","","Total Current Liabilities","a19bn000001uMdMAAU","false","false","false","true","","40.0","Current Liabilities","42868391614577990","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108XHAAY","","Cash Available to Service Debt","a19bn000001uMUvAAM","false","false","false","true","","1.0","Cash Available to Service Debt","42870472662615102","Financial","false","Cash Flow","false","","","","Standard","false","","false",""
"a16bn00000108ejAAA","","Unexplained Difference","a19bn000001uMdYAAU","false","false","false","true","","90.0","Balance Check","42870564370039089","Financial","false","None","false","","","","Standard","false","","true",""
"a16bn00000108VeAAI","","Total Cash Collected from Sales","a19bn000001uMUhAAM","false","false","false","true","","10.0","Cash Collected from Sales","42872384937143839","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108cZAAQ","","Total Current Assets","a19bn000001uMdMAAU","false","false","false","true","","10.0","Current Assets","42872836194085256","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108ehAAA","","Calc Net Worth","a19bn000001uMdYAAU","false","true","false","true","","80.0","CALC NET WORTH","42873649323595325","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108WeAAI","","Total Cost of Goods Sold","a19bn000001uMUoAAM","false","false","false","true","","20.0","Cost of Goods Sold","42875414967633345","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108a2AAA","","Total Minority Interest","a19bn000001uMV0AAM","false","false","false","true","","95.0","Minority Interest","42875836080401612","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108fXAAQ","","Net Cash Provided by Financing","a19bn000001uMddAAE","false","true","false","true","","71.0","Cash Provided by Financing","42877627994894526","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VQAAY","","Gross Profit","a19bn000001uMUfAAM","false","true","false","true","","30.0","Gross Profit","42878430284669071","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VfAAI","","Cash from Trading Activities","a19bn000001uMUhAAM","false","false","false","true","","30.0","Cash from Trading Activities","42878748969233700","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108dbAAA","","CASH FROM TRADING ACTIVITIES","a19bn000001uMdSAAU","false","true","false","true","","21.0","Cash From Trading Activities","42879194281248397","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108bpAAA","","Book Operating Profit","a19bn000001uMdEAAU","false","false","false","true","","50.0","Book Operating Profit","42880735695153204","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VzAAI","","Schedule M-1 Analysis of Net Income (Loss)","a19bn000001uMUiAAM","false","false","false","true","","18.75","Schedule M-1 Analysis of Net Income (Loss)","42882540553727086","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108fQAAQ","","Net Cash from Operations","a19bn000001uMddAAE","false","false","false","true","","1.0","Cash from Operations","42883134611778123","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108I9AAI","","Total Long Term Liabilities","a19bn000001uMURAA2","false","false","false","true","","70.0","Long Term Liabilities","42883292902631217","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108dRAAQ","","Cash After Financing","a19bn000001uMdQAAU","false","true","false","true","","220.0","Cash After Financing","42884772704217398","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108fAAAQ","","Liquidity","a19bn000001uMdaAAE","false","false","false","true","","21.0","Liquidity","42889353535446844","Decimal","false","None","true","","","","Standard","false","","false",""
"a16bn00000108dZAAQ","","Cash Collected From Sales","a19bn000001uMdSAAU","false","false","false","true","","1.0","Cash Collected From Sales","42890895009592955","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108UsAAI","","Total Assets","a19bn000001uMUaAAM","false","false","false","true","","30.0","Total Assets","42891269721479454","Financial","false","Total Assets","false","","","","Standard","false","","false",""
"a16bn00000108eDAAQ","","Pro Forma Debt Service","a19bn000001uMdVAAU","false","false","false","true","","31.0","Pro Forma Debt Service","42892241898461682","Financial","false","Debt Service","false","","","","Standard","false","","false",""
"a16bn00000108g0AAA","","Total Non-Current Liabilities","a19bn000001uMdfAAE","false","false","false","true","","50.0","Non-Current Liabilities","42893074136284913","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108ZsAAI","","Unexplained Difference","a19bn000001uMUzAAM","false","false","false","true","","91.0","Balance Check","42893226738704231","Financial","false","None","false","","","","Standard","false","","true",""
"a16bn00000108VcAAI","","Total Pro Forma Sensitized DS","a19bn000001uMUgAAM","false","false","false","true","","35.0","Pro Forma Sensitized Debt Service","42893355897884052","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108IcAAI","","CDRC","a19bn000001uMUTAA2","false","false","false","true","","98.125","CDRC","42894572262422339","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108UwAAI","","Total Schedule E Cash Flow","a19bn000001uMUbAAM","false","false","false","true","","30.0","Schedule E Cash Flow","42894928443357778","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108XaAAI","","Total Other Income (Expense)","a19bn000001uMUwAAM","false","false","false","true","","51.0","Other Income (Expense)","42895869836691882","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108ePAAQ","","Net/Sales/Revenue","a19bn000001uMdXAAU","false","false","false","true","","10.0","Sales","42897381061101819","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108dsAAA","","Net Change in Other Funding","a19bn000001uMdSAAU","false","false","false","true","","191.0","Change in Other Funding","42897857891290018","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108dyAAA","","Annualized Values","a19bn000001uMdTAAU","false","false","false","true","","11.0","Annualized Values","42897993379334636","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108fxAAA","","Total Accounts Payable","a19bn000001uMdfAAE","false","false","false","true","","37.5","Accounts Payable","42898118091051732","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VWAAY","","Total Taxes Paid","a19bn000001uMUfAAM","false","false","false","true","","85.0","Taxes Paid","42898819655829047","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108XxAAI","","Coverage","a19bn000001uMUxAAM","false","false","false","true","","41.0","Coverage","42898984249013899","Decimal","false","None","true","","","","Standard","false","","false",""
"a16bn00000108d3AAA","","Total Historical DS","a19bn000001uMdPAAU","false","false","false","true","","20.0","Historical Debt Service","42900022641841187","Financial","false","","false","","","","Standard","false","","false",""
"a16bn00000108aGAAQ","","Net Intangible Assets","a19bn000001uMV1AAM","false","false","false","true","","23.75","Net Intangible Assets","42900386258464180","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108WiAAI","","Total Expenses","a19bn000001uMUpAAM","false","false","false","true","","20.0","Expenses","42900394194033527","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108g3AAA","","Calc Net Worth","a19bn000001uMdfAAE","false","false","false","false","","80.0","Calc Net Worth","42901533549906072","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108czAAA","","Total Extraordinary Income","a19bn000001uMdOAAU","false","false","false","true","","100.0","Extraordinary Items","42903654386100845","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VDAAY","","Total Net Worth","a19bn000001uMUdAAM","false","false","false","true","","70.0","Net Worth","42905210325399923","Financial","false","Total Equity","false","","","","Standard","false","","false",""
"a16bn00000108XfAAI","","Cash Effect. Debt Amortization","a19bn000001uMUwAAM","false","false","false","true","","101.0","Debt Amortization","42905711837096049","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108WaAAI","","Cash Available for Debt Service","a19bn000001uMUnAAM","false","false","false","true","","90.0","Cash Available for Debt Service","42908079897121821","Financial","false","Cash Flow","false","","","","Standard","false","","false",""
"a16bn00000108JSAAY","","Profitability","a19bn000001uMUYAA2","false","false","false","true","","50.0","Profitability (%)","42908764555536752","Percentage","false","None","true","","","","Standard","false","","false",""
"a16bn00000108X9AAI","","Cash After Debt Amort.","a19bn000001uMUtAAM","false","true","false","true","","120.0","Cash After Debt Amort.","42913606296916083","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108eqAAA","","Taxes Paid","a19bn000001uMdZAAU","false","false","false","true","","61.0","Taxes Paid","42913749232195949","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108bAAAQ","","Ordinary Business Income","a19bn000001uMV6AAM","false","false","false","true","","50.0","Ordinary Business Income","42915319461859502","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108cdAAA","","Total Non-Current Liabilities","a19bn000001uMdMAAU","false","false","false","true","","50.0","Non-Current Liabilities","42916828103291067","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108WmAAI","","Income/(Loss) from Partnerships and S Corporations","a19bn000001uMUpAAM","false","false","false","false","","30.0","Income/(Loss) from Partnerships and S Corporations","42917232290374198","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108XvAAI","","Liquidity","a19bn000001uMUxAAM","false","false","false","true","","21.0","Liquidity","42918895299802482","Decimal","false","None","true","","","","Standard","false","","false",""
"a16bn00000108XhAAI","","CASH AFTER DEBT AMORT","a19bn000001uMUwAAM","false","true","false","true","","111.0","Cash After Debt Amort","42924330253925952","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VEAAY","","Unexplained Difference","a19bn000001uMUdAAM","false","false","false","true","","80.0","Balance Check","42925010146506752","Financial","false","None","false","","","","Standard","false","","true",""
"a16bn00000108fPAAQ","","Cash Flow Coverage","a19bn000001uMdcAAE","false","false","false","true","","41.0","Cash Flow Coverage","42925767525929818","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108IZAAY","","Total Accrual Cash Available for Debt Service","a19bn000001uMUTAA2","false","false","false","true","","95.0","Accrual Cash Available for Debt Service","42926126111464828","Financial","false","","false","","","","Standard","false","","false",""
"a16bn00000108cIAAQ","","Gross Income","a19bn000001uMdIAAU","false","false","false","true","","40.0","Gross Income","42930871088312092","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108ZrAAI","","Change in Cash & Equivalents","a19bn000001uMUzAAM","false","true","false","true","","81.0","Change in Cash & Equivalents","42931505463681721","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108aDAAQ","","Net Fixed Assets","a19bn000001uMV1AAM","false","false","false","true","","15.0","Net Fixed Assets","42936007718002690","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108IKAAY","","Net Operating Income","a19bn000001uMUSAA2","false","true","false","true","","50.0","Net Operating Income","42936228273767315","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108b4AAA","","Activity","a19bn000001uMV5AAM","false","false","false","true","","90.0","Activity","42936512347338214","Decimal","false","None","true","","","","Standard","false","","false",""
"a16bn00000108bJAAQ","","Total Cash Paid for Operating Costs","a19bn000001uMdBAAU","false","false","false","true","","40.0","Cash Paid for Operating Costs","42944381955849774","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108X6AAI","","Total Cash Paid for Int. & Div.","a19bn000001uMUtAAM","false","false","false","true","","90.0","Cash Paid for Int. & Div.","42945967064648623","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108X0AAI","","Cash from Trading Activities","a19bn000001uMUtAAM","false","false","false","true","","30.0","Cash from Trading Activities","42948007159860758","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108alAAA","","Total Assets","a19bn000001uMV3AAM","false","true","false","true","","30.0","Total Assets (Subt)","42949414252330059","Financial","false","Total Assets","false","","","","Standard","false","","false",""
"a16bn00000108IiAAI","","Total Non-Current Assets","a19bn000001uMUUAA2","false","false","false","true","","20.0","Non-Current Assets","42956200870552160","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108ZwAAI","","Total Operating Expense","a19bn000001uMV0AAM","false","false","false","true","","40.0","Operating Expense","42956639794215918","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108aCAAQ","","Gross Fixed Assets","a19bn000001uMV1AAM","false","false","false","true","","13.75","Gross Fixed Assets","42956941831105349","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108d0AAA","","Net Profit/(Loss)","a19bn000001uMdOAAU","false","true","false","true","","110.0","Net Profit/(Loss)","42957136426519609","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108fmAAA","","Total Inventory","a19bn000001uMdfAAE","false","false","false","true","","8.75","Inventory","42957197719832119","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VsAAI","","Financing Surplus/(Reqmnts)","a19bn000001uMUhAAM","false","false","false","true","","180.0","Financing Surplus/(Reqmnts)","42957347422654127","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108dkAAA","","CASH AFTER DEBT AMORT","a19bn000001uMdSAAU","false","true","false","true","","111.0","Cash After Debt Amort","42957578072350681","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108cyAAA","","Profit Bef. Extraordinary Items","a19bn000001uMdOAAU","false","true","false","true","","90.0","Profit Bef. Extraordinary Items","42957944072184843","Financial","false","None","false","","","","Standard","false","","false",""
