"Id","IsDeleted","LLC_BI__Amount_Budgeted__c","LLC_BI__Budget__c","LLC_BI__Category__c","LLC_BI__Description__c","LLC_BI__Notes__c","LLC_BI__Order__c","LLC_BI__Pending_Amount__c","LLC_BI__Percent_Budgeted__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_of_Budget__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Template_Percent_of_Budget__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__lookupKey__c","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","AutorabitExtId__c"
"a238c0000054JB8AAM","false","","","","","","","","","Telephone Pole","","7.0","","a258c000004VBJwAAO","0.0","","CLA-BD-0009748","","","","","","","","",""
"a238c0000054JB9AAM","false","","","","","","","","","Fabric Awnings","","23.0","","a258c000004VBJrAAO","0.0","","CLA-BD-0009749","","","","","","","","",""
"a238c0000054JBAAA2","false","","","","","","","","","Lighting Fixtures","","85.0","","a258c000004VBK2AAO","0.0","","CLA-BD-0009750","","","","","","","","",""
"a238c0000054JBBAA2","false","","","","","","","","","Rough Carpentry Labor","","61.0","","a258c000004VBJtAAO","0.0","","CLA-BD-0009751","","","","","","","","",""
"a238c0000054JBCAA2","false","","","","","","","","","Framing Labor","","58.0","","a258c000004VBJxAAO","0.0","","CLA-BD-0009752","","","","","","","","",""
"a238c0000054JBDAA2","false","","","","","","","","","Allowance - Precast Concrete Pane","","35.0","","a258c000004VBJyAAO","0.0","","CLA-BD-0009753","","","","","","","","",""
"a238c0000054JBEAA2","false","","","","","","","","","Site Stripping (ADA)","","17.0","","a258c000004VBJzAAO","0.0","","CLA-BD-0009754","","","","","","","","",""
"a238c0000054JBFAA2","false","","","","","","","","","Ceiling","","6.0","","a258c000004VBJzAAO","0.0","","CLA-BD-0009755","","","","","","","","",""
"a238c0000054JBGAA2","false","","","","","","","","","Erosion & Dust Control","","39.0","","a258c000004VBK2AAO","0.0","","CLA-BD-0009756","","","","","","","","",""
"a238c0000054JBHAA2","false","","","","","","","","","Painting","","21.0","","a258c000004VBJyAAO","0.0","","CLA-BD-0009757","","","","","","","","",""
"a238c0000054JBIAA2","false","","","","","","","","","Plumbing","","76.0","","a258c000004VBK1AAO","0.0","","CLA-BD-0009758","","","","","","","","",""
"a238c0000054JBJAA2","false","","","","","","","","","Fire Sprinkler Service","","38.0","","a258c000004VBJwAAO","0.0","","CLA-BD-0009759","","","","","","","","",""
"a238c0000054JBKAA2","false","","","","","","","","","Electrical and Low Voltage","","1.0","","a258c000004VBJvAAO","0.0","","CLA-BD-0009760","","","","","","","","",""
"a238c0000054JBLAA2","false","","","","","","","","","Asphalt paving & striping","","35.0","","a258c000004VBJtAAO","0.0","","CLA-BD-0009761","","","","","","","","",""
"a238c0000054JBMAA2","false","","","","","","","","","Building Excavator","","4.0","","a258c000004VBJyAAO","0.0","","CLA-BD-0009762","","","","","","","","",""
"a238c0000054JBNAA2","false","","","","","","","","","100 ft secondary service","","84.0","","a258c000004VBK1AAO","0.0","","CLA-BD-0009763","","","","","","","","",""
"a238c0000054JBOAA2","false","","","","","","","","","Erosion & Dust Control","","39.0","","a258c000004VBJtAAO","0.0","","CLA-BD-0009764","","","","","","","","",""
"a238c0000054JBPAA2","false","","","","","","","","","Concrete Fill In Plumbing Trenches","","16.0","","a258c000004VBJqAAO","0.0","","CLA-BD-0009765","","","","","","","","",""
"a238c0000054JBQAA2","false","","","","","","","","","Grade fill / cut","","21.0","","a258c000004VBK1AAO","0.0","","CLA-BD-0009766","","","","","","","","",""
"a238c0000054JBRAA2","false","","","","","","","","","Roofing","","19.0","","a258c000004VBJqAAO","0.0","","CLA-BD-0009767","","","","","","","","",""
"a238c0000054JBSAA2","false","","","","","","","","","Fabric Awnings","","23.0","","a258c000004VBJyAAO","0.0","","CLA-BD-0009768","","","","","","","","",""
"a238c0000054JBTAA2","false","","","","","","","","","Glass & Glazing","","65.0","","a258c000004VBJtAAO","0.0","","CLA-BD-0009769","","","","","","","","",""
"a238c0000054JBUAA2","false","","","","","","","","","Bollard w/ Covers","","37.0","","a258c000004VBJsAAO","0.0","","CLA-BD-0009770","","","","","","","","",""
"a238c0000054JBVAA2","false","","","","","","","","","Rough Carpentry Labor","","61.0","","a258c000004VBK2AAO","0.0","","CLA-BD-0009771","","","","","","","","",""
"a238c0000054JBWAA2","false","","","","","","","","","New Curb & Gutter","","11.0","","a258c000004VBK1AAO","0.0","","CLA-BD-0009772","","","","","","","","",""
"a238c0000054JBXAA2","false","","","","","","","","","Traffic signals - new or relocate","","9.0","","a258c000004VBK2AAO","0.0","","CLA-BD-0009773","","","","","","","","",""
"a238c0000054JBYAA2","false","","","","","","","","","Sheet Metal","","63.0","","a258c000004VBJtAAO","0.0","","CLA-BD-0009774","","","","","","","","",""
"a238c0000054JBZAA2","false","","","","","","","","","Cedar brackets","","79.0","","a258c000004VBJxAAO","0.0","","CLA-BD-0009775","","","","","","","","",""
"a238c0000054JBaAAM","false","","","","","","","","","Toilet accessories","","72.0","","a258c000004VBJwAAO","0.0","","CLA-BD-0009776","","","","","","","","",""
"a238c0000054JBbAAM","false","","","","","","","","","Metal Doors & Frames","","55.0","","a258c000004VBJxAAO","0.0","","CLA-BD-0009777","","","","","","","","",""
"a238c0000054JBcAAM","false","","","","","","","","","Misc. Specialities","","22.0","","a258c000004VBJrAAO","0.0","","CLA-BD-0009778","","","","","","","","",""
"a238c0000054JBdAAM","false","","","","","","","","","Misc.","","47.0","","a258c000004VBJwAAO","0.0","","CLA-BD-0009779","","","","","","","","",""
"a238c0000054JBeAAM","false","","","","","","","","","Sitework","","1.0","","a258c000004VBJrAAO","0.0","","CLA-BD-0009780","","","","","","","","",""
"a238c0000054JBfAAM","false","","","","","","","","","Building Concrete Labor","","50.0","","a258c000004VBJsAAO","0.0","","CLA-BD-0009781","","","","","","","","",""
"a238c0000054JBgAAM","false","","","","","","","","","Metal Doors & Frames","","55.0","","a258c000004VBJwAAO","0.0","","CLA-BD-0009782","","","","","","","","",""
"a238c0000054JBhAAM","false","","","","","","","","","Painting","","68.0","","a258c000004VBK1AAO","0.0","","CLA-BD-0009783","","","","","","","","",""
"a238c0000054JBiAAM","false","","","","","","","","","Electrical site work/labor","","29.0","","a258c000004VBJsAAO","0.0","","CLA-BD-0009784","","","","","","","","",""
"a238c0000054JBjAAM","false","","","","","","","","","TABC - Air Balance (Required)","","75.0","","a258c000004VBK2AAO","0.0","","CLA-BD-0009785","","","","","","","","",""
"a238c0000054JBkAAM","false","","","","","","","","","Sewer to Property Line","","3.0","","a258c000004VBJxAAO","0.0","","CLA-BD-0009786","","","","","","","","",""
"a238c0000054JBlAAM","false","","","","","","","","","HVAC","","27.0","","a258c000004VBJrAAO","0.0","","CLA-BD-0009787","","","","","","","","",""
"a238c0000054JBmAAM","false","","","","","","","","","Concrete Foundation( Include building slab)","","51.0","","a258c000004VBK2AAO","0.0","","CLA-BD-0009788","","","","","","","","",""
"a238c0000054JBnAAM","false","","","","","","","","","Finish Hardware","","57.0","","a258c000004VBJsAAO","0.0","","CLA-BD-0009789","","","","","","","","",""
"a238c0000054JBoAAM","false","","","","","","","","","Allowance - Precast Concrete Pane","","35.0","","a258c000004VBJuAAO","0.0","","CLA-BD-0009790","","","","","","","","",""
"a238c0000054JBpAAM","false","","","","","","","","","Termite Treat","","80.0","","a258c000004VBJsAAO","0.0","","CLA-BD-0009791","","","","","","","","",""
"a238c0000054JBqAAM","false","","","","","","","","","Misc.","","92.0","","a258c000004VBK1AAO","0.0","","CLA-BD-0009792","","","","","","","","",""
"a238c0000054JBrAAM","false","","","","","","","","","Wood Doors","","56.0","","a258c000004VBJsAAO","0.0","","CLA-BD-0009793","","","","","","","","",""
"a238c0000054JBsAAM","false","","","","","","","","","Studs/Drywall/EIFS","","16.0","","a258c000004VBJrAAO","0.0","","CLA-BD-0009794","","","","","","","","",""
"a238c0000054JBtAAM","false","","","","","","","","","Toilet Partitions","","89.0","","a258c000004VBJxAAO","0.0","","CLA-BD-0009795","","","","","","","","",""
"a238c0000054JBuAAM","false","","","","","","","","","Gas to Property Line","","1.0","","a258c000004VBK1AAO","0.0","","CLA-BD-0009796","","","","","","","","",""
"a238c0000054JBvAAM","false","","","","","","","","","Retaining wall","","23.0","","a258c000004VBK1AAO","0.0","","CLA-BD-0009797","","","","","","","","",""
"a238c0000054JBwAAM","false","","","","","","","","","Street paving and markings","","14.0","","a258c000004VBJtAAO","0.0","","CLA-BD-0009798","","","","","","","","",""
"a238c0000054JBxAAM","false","","","","","","","","","Power pole - new or relocate","","5.0","","a258c000004VBJtAAO","0.0","","CLA-BD-0009799","","","","","","","","",""
"a238c0000054JByAAM","false","","","","","","","","","Site Stripping (ADA)","","17.0","","a258c000004VBJqAAO","0.0","","CLA-BD-0009800","","","","","","","","",""
"a238c0000054JBzAAM","false","","","","","","","","","Erosion & Dust Control","","39.0","","a258c000004VBJsAAO","0.0","","CLA-BD-0009801","","","","","","","","",""
"a238c0000054JC0AAM","false","","","","","","","","","Insurance","","24.0","","a258c000004VBJvAAO","0.0","","CLA-BD-0009802","","","","","","","","",""
"a238c0000054JC1AAM","false","","","","","","","","","Sewer to Property Line","","3.0","","a258c000004VBJtAAO","0.0","","CLA-BD-0009803","","","","","","","","",""
"a238c0000054JC2AAM","false","","","","","","","","","Metal Fab","","78.0","","a258c000004VBK2AAO","0.0","","CLA-BD-0009804","","","","","","","","",""
"a238c0000054JC3AAM","false","","","","","","","","","Building Concrete Labor","","50.0","","a258c000004VBK2AAO","0.0","","CLA-BD-0009805","","","","","","","","",""
"a238c0000054JC4AAM","false","","","","","","","","","Resilient and Carpet Flooring","","20.0","","a258c000004VBJyAAO","0.0","","CLA-BD-0009806","","","","","","","","",""
"a238c0000054JC5AAM","false","","","","","","","","","Wood Doors","","56.0","","a258c000004VBK1AAO","0.0","","CLA-BD-0009807","","","","","","","","",""
"a238c0000054JC6AAM","false","","","","","","","","","Relocate Transformer","","17.0","","a258c000004VBJxAAO","0.0","","CLA-BD-0009808","","","","","","","","",""
"a238c0000054JC7AAM","false","","","","","","","","","General Conditions","","22.0","","a258c000004VBJzAAO","0.0","","CLA-BD-0009809","","","","","","","","",""
"a238c0000054JC8AAM","false","","","","","","","","","Rough Carpentry Material","","62.0","","a258c000004VBK1AAO","0.0","","CLA-BD-0009810","","","","","","","","",""
"a238c0000054JC9AAM","false","","","","","","","","","Site Demolition","","22.0","","a258c000004VBK1AAO","0.0","","CLA-BD-0009811","","","","","","","","",""
"a238c0000054JCAAA2","false","","","","","","","","","TABC - Air Balance (Required)","","75.0","","a258c000004VBK1AAO","0.0","","CLA-BD-0009812","","","","","","","","",""
"a238c0000054JCBAA2","false","","","","","","","","","Street light - new or relocate","","6.0","","a258c000004VBK1AAO","0.0","","CLA-BD-0009813","","","","","","","","",""
"a238c0000054JCCAA2","false","","","","","","","","","Power pole - new or relocate","","5.0","","a258c000004VBJwAAO","0.0","","CLA-BD-0009814","","","","","","","","",""
"a238c0000054JCDAA2","false","","","","","","","","","Wheel stops","","42.0","","a258c000004VBJwAAO","0.0","","CLA-BD-0009815","","","","","","","","",""
"a238c0000054JCEAA2","false","","","","","","","","","Traffic signals - new or relocate","","9.0","","a258c000004VBK1AAO","0.0","","CLA-BD-0009816","","","","","","","","",""
"a238c0000054JCFAA2","false","","","","","","","","","Toilet accessories","","72.0","","a258c000004VBK1AAO","0.0","","CLA-BD-0009817","","","","","","","","",""
"a238c0000054JCGAA2","false","","","","","","","","","Gas to Property Line","","1.0","","a258c000004VBK2AAO","0.0","","CLA-BD-0009818","","","","","","","","",""
"a238c0000054JCHAA2","false","","","","","","","","","Fire Sprinkler Service","","38.0","","a258c000004VBK2AAO","0.0","","CLA-BD-0009819","","","","","","","","",""
"a238c0000054JCIAA2","false","","","","","","","","","Allowance - Add'l Steel Support","","33.0","","a258c000004VBJuAAO","0.0","","CLA-BD-0009820","","","","","","","","",""
"a238c0000054JCJAA2","false","","","","","","","","","Water to Property line","","2.0","","a258c000004VBJwAAO","0.0","","CLA-BD-0009821","","","","","","","","",""
"a238c0000054JCKAA2","false","","","","","","","","","Acoustical Ceilings","","18.0","","a258c000004VBJrAAO","0.0","","CLA-BD-0009822","","","","","","","","",""
"a238c0000054JCLAA2","false","","","","","","","","","Finish Lumber & Doors","","54.0","","a258c000004VBJtAAO","0.0","","CLA-BD-0009823","","","","","","","","",""
"a238c0000054JCMAA2","false","","","","","","","","","Drywall and Framing","","7.0","","a258c000004VBJvAAO","0.0","","CLA-BD-0009824","","","","","","","","",""
"a238c0000054JCNAA2","false","","","","","","","","","Plumbing","","76.0","","a258c000004VBJtAAO","0.0","","CLA-BD-0009825","","","","","","","","",""
"a238c0000054JCOAA2","false","","","","","","","","","Street light - new or relocate","","6.0","","a258c000004VBK2AAO","0.0","","CLA-BD-0009826","","","","","","","","",""
"a238c0000054JCPAA2","false","","","","","","","","","Power Management System","","83.0","","a258c000004VBJxAAO","0.0","","CLA-BD-0009827","","","","","","","","",""
"a238c0000054JCQAA2","false","","","","","","","","","EIFS / Lath & Plaster","","70.0","","a258c000004VBJwAAO","0.0","","CLA-BD-0009828","","","","","","","","",""
"a238c0000054JCRAA2","false","","","","","","","","","Misc. S.S.","","71.0","","a258c000004VBJsAAO","0.0","","CLA-BD-0009829","","","","","","","","",""
"a238c0000054JCSAA2","false","","","","","","","","","Building Concrete Labor","","50.0","","a258c000004VBJtAAO","0.0","","CLA-BD-0009830","","","","","","","","",""
"a238c0000054JCTAA2","false","","","","","","","","","Barricades/Signs","","45.0","","a258c000004VBK2AAO","0.0","","CLA-BD-0009831","","","","","","","","",""
"a238c0000054JCUAA2","false","","","","","","","","","Concrete light bases","","28.0","","a258c000004VBJtAAO","0.0","","CLA-BD-0009832","","","","","","","","",""
"a238c0000054JCVAA2","false","","","","","","","","","Building Concrete Material","","49.0","","a258c000004VBJsAAO","0.0","","CLA-BD-0009833","","","","","","","","",""
"a238c0000054JCWAA2","false","","","","","","","","","Fire Protection","","26.0","","a258c000004VBJyAAO","0.0","","CLA-BD-0009834","","","","","","","","",""
"a238c0000054JCXAA2","false","","","","","","","","","Concrete Sidewalks","","27.0","","a258c000004VBJsAAO","0.0","","CLA-BD-0009835","","","","","","","","",""
"a238c0000054JCYAA2","false","","","","","","","","","New sidewalk","","12.0","","a258c000004VBJwAAO","0.0","","CLA-BD-0009836","","","","","","","","",""
"a238c0000054JCZAA2","false","","","","","","","","","Flooring (Rubber Floor/Silica/ Res-Tek)","","90.0","","a258c000004VBK1AAO","0.0","","CLA-BD-0009837","","","","","","","","",""
"a238c0000054JCaAAM","false","","","","","","","","","CMU - Stucco","","11.0","","a258c000004VBJvAAO","0.0","","CLA-BD-0009838","","","","","","","","",""
"a238c0000054JCbAAM","false","","","","","","","","","100 ft secondary service","","84.0","","a258c000004VBJtAAO","0.0","","CLA-BD-0009839","","","","","","","","",""
"a238c0000054JCcAAM","false","","","","","","","","","TABC - Air Balance (Required)","","75.0","","a258c000004VBJxAAO","0.0","","CLA-BD-0009840","","","","","","","","",""
"a238c0000054JCdAAM","false","","","","","","","","","Concrete slabs/curbs (do not include in building slab)","","25.0","","a258c000004VBJwAAO","0.0","","CLA-BD-0009841","","","","","","","","",""
"a238c0000054JCeAAM","false","","","","","","","","","Off site fire hydrant","","8.0","","a258c000004VBK2AAO","0.0","","CLA-BD-0009842","","","","","","","","",""
"a238c0000054JCfAAM","false","","","","","","","","","New Curb & Gutter","","11.0","","a258c000004VBJsAAO","0.0","","CLA-BD-0009843","","","","","","","","",""
"a238c0000054JCgAAM","false","","","","","","","","","New electric service","","4.0","","a258c000004VBJtAAO","0.0","","CLA-BD-0009844","","","","","","","","",""
"a238c0000054JChAAM","false","","","","","","","","","Sewer to Property Line","","3.0","","a258c000004VBK1AAO","0.0","","CLA-BD-0009845","","","","","","","","",""
"a238c0000054JCiAAM","false","","","","","","","","","Studs/Drywall/EIFS","","16.0","","a258c000004VBJyAAO","0.0","","CLA-BD-0009846","","","","","","","","",""
"a238c0000054JCjAAM","false","","","","","","","","","Electrical site work/labor","","29.0","","a258c000004VBJtAAO","0.0","","CLA-BD-0009847","","","","","","","","",""
"a238c0000054JCkAAM","false","","","","","","","","","Building Concrete Labor","","50.0","","a258c000004VBJwAAO","0.0","","CLA-BD-0009848","","","","","","","","",""
"a238c0000054JClAAM","false","","","","","","","","","Offsite Demolition","","10.0","","a258c000004VBJsAAO","0.0","","CLA-BD-0009849","","","","","","","","",""
"a238c0000054JCmAAM","false","","","","","","","","","Finish Lumber & Doors","","54.0","","a258c000004VBK2AAO","0.0","","CLA-BD-0009850","","","","","","","","",""
"a238c0000054JCnAAM","false","","","","","","","","","Relocate Transformer","","17.0","","a258c000004VBJsAAO","0.0","","CLA-BD-0009851","","","","","","","","",""
"a238c0000054JCoAAM","false","","","","","","","","","Tilt-Up Precast Concrete","","6.0","","a258c000004VBJuAAO","0.0","","CLA-BD-0009852","","","","","","","","",""
