"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","LLC_BI__Branch_Id__c","LLC_BI__City__c","LLC_BI__County__c","LLC_BI__Enabled_Experiences__c","LLC_BI__Institution__c","LLC_BI__Location__Latitude__s","LLC_BI__Location__Longitude__s","LLC_BI__Location__c","LLC_BI__Mortgage_License_State__c","LLC_BI__Mortgage_License__c","LLC_BI__NMLS__c","LLC_BI__State__c","LLC_BI__Street__c","LLC_BI__Zip_Code__c","LLC_BI__lookupKey__c","AutorabitExtId__c"
"a1TWD000001oxBC2AY","005al00000RVcKvAAL","false","nCino HQ","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.23584E+16","a1TVx00000F44cgMAB"
"a1TWD000001oxB62AI","005al00000RVcKvAAL","false","Wilmington - Main","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","234456","Dallas","","","","","","","","","","","","","4.23606E+16","a1TVx00000F44caMAB"
"a1TWD000001oxCp2AI","005al00000RVcKvAAL","false","Shiva","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.23611E+16","a1TVx00000F44eJMAR"
"a1TWD000001oxB52AI","005al00000RVcKvAAL","false","Elon","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","123456","Salt Lake City","","","","","","","","","","","","","4.23684E+16","a1TVx00000F44cZMAR"
"a1TWD000001oxBp2AI","005al00000RVcKvAAL","false","Munich","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.23826E+16","a1TVx00000F44dJMAR"
"a1TWD000001oxBi2AI","005al00000RVcKvAAL","false","Seville","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.23895E+16","a1TVx00000F44dCMAR"
"a1TWD000001oxCA2AY","005al00000RVcKvAAL","false","Rome","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","Rome","","","","","","","","","","","","","4.23905E+16","a1TVx00000F44deMAB"
"a1TWD000001oxCh2AI","005al00000RVcKvAAL","false","AR-Branch-Test","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.23E+16","a1TVx00000F44eBMAR"
"a1TWD000001oxBa2AI","005al00000RVcKvAAL","false","Liverpool","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","00-00-03","","","","","","","","","","","","","","4.24111E+16","a1TVx00000F44d4MAB"
"a1TWD000001oxBD2AY","005al00000RVcKvAAL","false","yugandhar","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.24159E+16","a1TVx00000F44chMAB"
"a1TWD000001oxBB2AY","005al00000RVcKvAAL","false","nCino HQ","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.24163E+16","a1TVx00000F44cfMAB"
"a1TWD000001oxC02AI","005al00000RVcKvAAL","false","Manchester","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","00-00-01","Manchester","","","","","","","","","","","","","4.24174E+16","a1TVx00000F44dUMAR"
"a1TWD000001oxBr2AI","005al00000RVcKvAAL","false","QA - Branch 002","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","52","","","","","","","","","","","","","","4.24297E+16","a1TVx00000F44dLMAR"
"a1TWD000001oxC82AI","005al00000RVcKvAAL","false","Barcelona","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","Barcelona","","","","","","","","","","","","","4.24344E+16","a1TVx00000F44dcMAB"
"a1TWD000001oxBh2AI","005al00000RVcKvAAL","false","Valencia","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.24373E+16","a1TVx00000F44dBMAR"
"a1TWD000001oxBG2AY","005al00000RVcKvAAL","false","London City","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","00-00-00","","","","","","","","","","","","","","4.24482E+16","a1TVx00000F44ckMAB"
"a1TWD000001oxBN2AY","005al00000RVcKvAAL","false","Lyon","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","1","","","","","","","","","","","","","","4.24546E+16","a1TVx00000F44crMAB"
"a1TWD000001oxBo2AI","005al00000RVcKvAAL","false","Hamburg","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.24619E+16","a1TVx00000F44dIMAR"
"a1TWD000001oxCT2AY","005al00000RVcKvAAL","false","Manchester","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","00-00-01","","","","","","","","","","","","","","4.24629E+16","a1TVx00000F44dxMAB"
"a1TWD000001oxCe2AI","005al00000RVcKvAAL","false","Delhi","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","501","Delhi","","","","","","","","","","DE","Central","","4.24642E+16","a1TVx00000F44e8MAB"
"a1TWD000001oxBL2AY","005al00000RVcKvAAL","false","Marseille","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","3","","","","","","","","","","","","","","4.24657E+16","a1TVx00000F44cpMAB"
"a1TWD000001oxC72AI","005al00000RVcKvAAL","false","Madrid","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","Madrid","","","","","","","","","","","","","4.2471E+16","a1TVx00000F44dbMAB"
"a1TWD000001oxAz2AI","005al00000RVcKvAAL","false","yugandhar","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.24747E+16","a1TVx00000F44cTMAR"
"a1TWD000001ox8f2AA","005al00000RVcKvAAL","false","Rome","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.24757E+16","a1TVx00000F44a9MAB"
"a1TWD000001ox8o2AA","005al00000RVcKvAAL","false","QA - Branch 003","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","53","","","","","","","","","","","","","","4.24835E+16","a1TVx00000F44aIMAR"
"a1TWD000001oxB92AI","005al00000RVcKvAAL","false","Lyon","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","1","Lyon","","","","","","","","","","","","","4.24999E+16","a1TVx00000F44cdMAB"
"a1TWD000001oxBS2AY","005al00000RVcKvAAL","false","Delhi","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","501","Delhi","","","","","","","","","","","","","4.2499E+16","a1TVx00000F44cwMAB"
"a1TWD000001oxAy2AI","005al00000RVcKvAAL","false","Us","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","Test-03","","","","","","","","","","","","","","4.25003E+16","a1TVx00000F44cSMAR"
"a1TWD000001oxCL2AY","005al00000RVcKvAAL","false","QA - Branch 003","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","53","myCity","","","","","","","","","","","","","4.25107E+16","a1TVx00000F44dpMAB"
"a1TWD000001oxCa2AI","005al00000RVcKvAAL","false","yuga002","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.25125E+16","a1TVx00000F44e4MAB"
"a1TWD000001oxBn2AI","005al00000RVcKvAAL","false","Berlin","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.25145E+16","a1TVx00000F44dHMAR"
"a1TWD000001oxCB2AY","005al00000RVcKvAAL","false","Milan","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","Milan","","","","","","","","","","","","","4.25177E+16","a1TVx00000F44dfMAB"
"a1TWD000001oxCO2AY","005al00000RVcKvAAL","false","Mumbai-01","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","Mumbai-02","","","","","","","","","","","","","4.25329E+16","a1TVx00000F44dsMAB"
"a1TWD000001oxCI2AY","005al00000RVcKvAAL","false","Munich","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","Munich","","","","","","","","","","","","","4.25422E+16","a1TVx00000F44dmMAB"
"a1TWD000001oxBV2AY","005al00000RVcKvAAL","false","AR-Branch-Test","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.25568E+16","a1TVx00000F44czMAB"
"a1TWD000001oxBf2AI","005al00000RVcKvAAL","false","Madrid","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.25702E+16","a1TVx00000F44d9MAB"
"a1TWD000001oxBy2AI","005al00000RVcKvAAL","false","Wilmington","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.25719E+16","a1TVx00000F44dSMAR"
"a1TWD000001ox8p2AA","005al00000RVcKvAAL","false","QA - Branch 004","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","54","","","","","","","","","","","","","","4.25764E+16","a1TVx00000F44aJMAR"
"a1TWD000001oxBX2AY","005al00000RVcKvAAL","false","London City","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","00-00-00","","","","","","","","","","","","","","4.25772E+16","a1TVx00000F44d1MAB"
"a1TWD000001oxCJ2AY","005al00000RVcKvAAL","false","Cologne","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","Cologne","","","","","","","","","","","","","4.2599E+16","a1TVx00000F44dnMAB"
"a1TWD000001ox842AA","005al00000RVcKvAAL","false","Rome","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.25E+16","a1TVx00000F44ZYMAZ"
"a1TWD000001oxSf2AI","005al00000RVcKvAAL","false","SriBranchesTest1","2026-04-09T10:14:52.000Z","005al00000RVcKvAAL","2026-07-03T11:08:19.000Z","005al00000RVcKvAAL","2026-07-03T11:08:19.000Z","","","","","","","","","","","","","","","","","4.26116E+16","a1TVx00000F44u9MAB"
"a1TWD000001ox8V2AQ","005al00000RVcKvAAL","false","Bristol","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","00-00-02","","","","","","","","","","","","","","4.26237E+16","a1TVx00000F44ZzMAJ"
"a1TWD000001oxB02AI","005al00000RVcKvAAL","false","Porters Neck","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","765","Chicago","","","","","","","","","","","","","4.26268E+16","a1TVx00000F44cUMAR"
"a1TWD000001oxBJ2AY","005al00000RVcKvAAL","false","Liverpool","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","00-00-03","","","","","","","","","","","","","","4.26395E+16","a1TVx00000F44cnMAB"
"a1TWD000001oxCc2AI","005al00000RVcKvAAL","false","shiva001","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.26565E+16","a1TVx00000F44e6MAB"
"a1TWD000001oxC32AI","005al00000RVcKvAAL","false","Liverpool","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","00-00-03","Liverpool","","","","","","","","","","","","","4.26723E+16","a1TVx00000F44dXMAR"
"a1TWD000001oxCS2AY","005al00000RVcKvAAL","false","London City","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","00-00-00","","","","","","","","","","","","","","4.26838E+16","a1TVx00000F44dwMAB"
"a1TWD000001oxBU2AY","005al00000RVcKvAAL","false","nCino HQ","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.26881E+16","a1TVx00000F44cyMAB"
"a1TWD000001oxB82AI","005al00000RVcKvAAL","false","nCino HQ","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.26956E+16","a1TVx00000F44ccMAB"
"a1TWD000001ox8i2AA","005al00000RVcKvAAL","false","Turin","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.26967E+16","a1TVx00000F44aCMAR"
"a1TWD000001oxCl2AI","005al00000RVcKvAAL","false","Bristol","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","00-00-02","","","","","","","","","","","","","","4.26E+16","a1TVx00000F44eFMAR"
"a1TWD000001oxB22AI","005al00000RVcKvAAL","false","Wrightsville","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","235576","New York","","","","","","","","","","","","","4.27038E+16","a1TVx00000F44cWMAR"
"a1TWD000001oxCf2AI","005al00000RVcKvAAL","false","Uppal","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","Hyd","","","","","","","","","","","","","","4.27121E+16","a1TVx00000F44e9MAB"
"a1TWD000001oxBd2AI","005al00000RVcKvAAL","false","Toulouse","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","4","","","","","","","","","","","","","","4.27197E+16","a1TVx00000F44d7MAB"
"a1TWD000001oxBF2AY","005al00000RVcKvAAL","false","Wilmington","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.27338E+16","a1TVx00000F44cjMAB"
"a1TWD000001oxBW2AY","005al00000RVcKvAAL","false","Wilmington","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.27342E+16","a1TVx00000F44d0MAB"
"a1TWD000001ox8m2AA","005al00000RVcKvAAL","false","Cologne","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.27377E+16","a1TVx00000F44aGMAR"
"a1TWD000001oxCW2AY","005al00000RVcKvAAL","false","Paris","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","2","","","","","","","","","","","","","","4.27552E+16","a1TVx00000F44e0MAB"
"a1TWD000001ox8k2AA","005al00000RVcKvAAL","false","Hamburg","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.2758E+16","a1TVx00000F44aEMAR"
"a1TWD000001oxCd2AI","005al00000RVcKvAAL","false","Bangalore-01-Update","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-08-24T08:32:16.000Z","005al00000RVcKvAAL","2026-08-24T08:32:16.000Z","","","500","Bangalore","","","","","","","","","","AL","Yelahanka","560064","4.27685E+16","a1TVx00000F44e7MAB"
"a1TWD000001oxB72AI","005al00000RVcKvAAL","false","Mortgage Office","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","34567","Minneapolis","","","","","","","","","","","","","4.27691E+16","a1TVx00000F44cbMAB"
"a1TWD000001ox8a2AA","005al00000RVcKvAAL","false","Lyon","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","1","","","","","","","","","","","","","","4.27724E+16","a1TVx00000F44a4MAB"
"a1TWD000001oxBj2AI","005al00000RVcKvAAL","false","Rome","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.27739E+16","a1TVx00000F44dDMAR"
"a1TWD000001oxCn2AI","005al00000RVcKvAAL","false","Turin","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.27E+16","a1TVx00000F44eHMAR"
"a1TWD000001ox8n2AA","005al00000RVcKvAAL","false","QA - Branch 002","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","52","","","","","","","","","","","","","","4.28008E+16","a1TVx00000F44aHMAR"
"a1TWD000001oxCY2AY","005al00000RVcKvAAL","false","Toulouse","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","4","","","","","","","","","","","","","","4.28024E+16","a1TVx00000F44e2MAB"
"a1TWD000001oxC52AI","005al00000RVcKvAAL","false","Marseille","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","3","Marseille","","","","","","","","","","","","","4.28056E+16","a1TVx00000F44dZMAR"
"a1TWD000001ox8U2AQ","005al00000RVcKvAAL","false","Manchester","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","00-00-01","","","","","","","","","","","","","","4.28161E+16","a1TVx00000F44ZyMAJ"
"a1TWD000001oxBq2AI","005al00000RVcKvAAL","false","Cologne","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.28269E+16","a1TVx00000F44dKMAR"
"a1TWD000001oxAu2AI","005al00000RVcKvAAL","false","Wilmington","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","Wilmington","","","","","","","","","","NC","6770 Parker Farm Dr.","","4.28357E+16","a1TVx00000F44cOMAR"
"a1TWD000001oxB12AI","005al00000RVcKvAAL","false","Wilmington - South","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","987","Los Angeles","","","","","","","","","","","","","4.28438E+16","a1TVx00000F44cVMAR"
"a1TWD000001oxBc2AI","005al00000RVcKvAAL","false","Marseille","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","3","","","","","","","","","","","","","","4.28454E+16","a1TVx00000F44d6MAB"
"a1TWD000001oxBt2AI","005al00000RVcKvAAL","false","QA - Branch 004","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","54","","","","","","","","","","","","","","4.28455E+16","a1TVx00000F44dNMAR"
"a1TWD000001oxCb2AI","005al00000RVcKvAAL","false","sree001","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.28541E+16","a1TVx00000F44e5MAB"
"a1TWD000001oxBP2AY","005al00000RVcKvAAL","false","sree001","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.28639E+16","a1TVx00000F44ctMAB"
"a1TWD000001oxB42AI","005al00000RVcKvAAL","false","nCino HQ","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.28775E+16","a1TVx00000F44cYMAR"
"a1TWD000001oxBs2AI","005al00000RVcKvAAL","false","QA - Branch 003","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","53","","","","","","","","","","","","","","4.28839E+16","a1TVx00000F44dMMAR"
"a1TWD000001ox8c2AA","005al00000RVcKvAAL","false","Barcelona","2026-04-09T10:14:50.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","005al00000RVcKvAAL","2026-07-03T11:08:18.000Z","","","","","","","","","","","","","","","","","4.28992E+16","a1TVx00000F44a6MAB"
