"Id","IsDeleted","Name","OwnerId","Route_App_Name__c","Route_Screen__c","nFORCE__Conditional_Display_Criteria_Context__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Group__c","nFORCE__Has_Visibility_Criteria__c","nFORCE__Is_Default_Context_Child__c","nFORCE__Is_Forward_Navigation_Disabled__c","nFORCE__Is_Hidden__c","nFORCE__Order__c","nFORCE__Parent_Route__c","nFORCE__Primary_Button_Text__c","nFORCE__Question_Group__c","nFORCE__Route__c","nFORCE__Visibility_Criteria__c","nFORCE__lookupKey__c"
"a0jWD000006mrjMYAQ","false","19536","005al00000RVcKvAAL","action-pp-credit-action-lob-pwc","<a href=""/a0sWD00000Xo7gm"" target=""_blank"">Credit Actions New Package Details</a>","","","a0XWD000002hCCb2AM","false","false","true","false","4.0","","","","a0mWD000003RDebYAG","","057F715769"
"a0jWD000006mrE3YAI","false","17595","005al00000RVcKvAAL","lob-loan-post-decision-history","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hC9g2AE","false","false","false","true","9010.0","a0mWD000003RDQRYA4","","","a0mWD000003RDQRYA4","","06186C3972"
"a0jWD000006mrjNYAQ","false","19537","005al00000RVcKvAAL","lob-sba-paycheck-sba-form-912","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCCL2A2","false","false","false","false","300.0","","","","a0mWD000003RDboYAG","","061E167905"
"a0jWD000006mrjOYAQ","false","19538","005al00000RVcKvAAL","post-approval-adverse-actions","<a href=""/a0sWD00000Xo7ll"" target=""_blank"">Adverse Actions</a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.cm_Roll_Up_Adverse_Action__c"" GREATER=""0""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCDI2A2","false","false","false","false","10900.0","","","","a0mWD000003RE1FYAW","","06311619447513231"
"a0jWD000006mrjPYAQ","false","19539","005al00000RVcKvAAL","referral-information-approved-m-lob-pwc","<a href=""/a0sWD00000Xo7fy"" target=""_blank"">Referral</a>","","","a0XWD000002hC9e2AE","false","false","false","false","11020.0","","","","a0mWD000003RDfKYAW","","06402F7C22"
"a0jWD000006mqfBYAQ","false","15633","005al00000RVcKvAAL","small-business-loan-online-application-income","<a href=""/a0sWD00000Xo7d0"" target=""_blank"">Online Income Information</a>","","","a0XWD000002hC9q2AE","false","false","false","false","100.0","a0mWD000003RDkvYAG","","","a0mWD000003RDk1YAG","","06451666029062607"
"a0jWD000006mrDqYAI","false","17582","005al00000RVcKvAAL","lob-loan-post-third-party-management","<a href=""/a0sWD00000Xo7dm"" target=""_blank"">Third Party Management</a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""FALSE""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hC9g2AE","false","false","false","false","8000.0","","","","a0mWD000003RDcIYAW","","064C7F3660"
"a0jWD000006mrjQYAQ","false","19540","005al00000RVcKvAAL","lob-loan-post-modification-renewal-lob-pwc","<a href=""/a0sWD00000Xo7hL"" target=""_blank"">Modification Reason</a>","","","a0XWD000002hCCL2A2","false","false","false","false","0.0","","","","a0mWD000003RDieYAG","","06654D0647"
"a0jWD000006mqfCYAQ","false","15634","005al00000RVcKvAAL","small-business-loan-post-approval-ui-third-party","<a href=""/a0sWD00000Xo7cq"" target=""_blank"">Third Party Management</a>","","{{IF=""A AND B AND C""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" NOT=""Qualification""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" NOT=""Credit Underwriting""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" NOT=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCN2A2","false","false","false","false","600.0","","","","a0mWD000003RDk6YAG","","06741663700614606"
"a0jWD000006mrEzYAI","false","17653","005al00000RVcKvAAL","lob-loan-post-loanstagedet","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hC9g2AE","false","false","false","false","1500.0","","","","a0mWD000003RDd9YAG","","067F5C3812"
"a0jWD000006mrfZYAQ","false","19301","005al00000RVcKvAAL","post-approval-adverse-actions","<a href=""/a0sWD00000Xo7ll"" target=""_blank"">Adverse Actions</a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.cm_Roll_Up_Adverse_Action__c"" GREATER=""0""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCDI2A2","false","false","false","false","11000.0","","","","a0mWD000003RE1FYAW","","06811619447513232"
"a0jWD000006mrjRYAQ","false","19541","005al00000RVcKvAAL","post-approval-approved-fees","<a href=""/a0sWD00000Xo7kc"" target=""_blank"">Fees Approved</a>","","","a0XWD000002hCDI2A2","false","false","false","false","4300.0","a0mWD000003RE1sYAG","","","a0mWD000003RDwsYAG","","07061619447513216"
"a0jWD000006mrAdYAI","false","17483","005al00000RVcKvAAL","action-renew-modify-m-lob-pwc","<a href=""/"" target=""_blank""> </a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCY2A2","false","false","false","true","1.000009E7","","","","a0mWD000003RDexYAG","","07256B2E38"
"a0jWD000006mqfDYAQ","false","15635","005al00000RVcKvAAL","deposit-account-origination---baseline-order-checks2","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCCf2AM","false","false","false","false","115.0","a0mWD000003RDnPYAW","","","a0mWD000003RDmXYAW","","07261701790661690"
"a0jWD000006mrjSYAQ","false","19542","005al00000RVcKvAAL","lobuopcustom-lob-pwc","<a href=""/a0sWD00000Xo7eu"" target=""_blank"">LOBUOP</a>","","","a0XWD000002hCCQ2A2","false","false","true","true","0.0","","","","a0mWD000003RDe9YAG","","0746176B2B"
"a0jWD000006mrBCYAY","false","17518","005al00000RVcKvAAL","lobloanbooked-collateral2","<a href=""/a0sWD00000Xo7cu"" target=""_blank"">Collateral2</a>","","","a0XWD000002hCCL2A2","false","false","false","false","4030.0","a0mWD000003RDcNYAW","","","a0mWD000003RDQjYAO","","074733352B"
"a0jWD000006mrjTYAQ","false","19543","005al00000RVcKvAAL","booked-sba-la-injections-lob-pwc","<a href=""/a0sWD00000Xo7iI"" target=""_blank"">Injections</a>","","","a0XWD000002hCCB2A2","false","true","true","false","0.0","","","","a0mWD000003RDjEYAW","","074C6E6022"
"a0jWD000006mrjUYAQ","false","19544","005al00000RVcKvAAL","lobloanbooked-cra-lob-pwc","<a href=""/a0sWD00000Xo7hF"" target=""_blank"">CRA</a>","","","a0XWD000002hC9i2AE","false","false","false","false","2.0","","","","a0mWD000003RDfqYAG","","07532F486B"
"a0jWD000006mrjVYAQ","false","19545","005al00000RVcKvAAL","post-approval-loan-information23","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCDI2A2","false","false","false","true","1000.0","","","","a0mWD000003RE1QYAW","","07631619447513232"
"a0jWD000006mqfEYAQ","false","15636","005al00000RVcKvAAL","small-business-loan-post-approval-ui-policy-exceptions","<a href=""/"" target=""_blank""> </a>","","{{IF=""A AND B AND C""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" NOT=""Qualification""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" NOT=""Credit Underwriting""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" NOT=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCN2A2","false","false","false","true","1837.0","","","","a0mWD000003RDmGYAW","","07851663700614617"
"a0jWD000006mrjWYAQ","false","19546","005al00000RVcKvAAL","ppp-loan-submission-details","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hC9p2AE","false","false","false","false","50.0","","","","a0mWD000003RDdeYAG","","07861610550757144"
"a0jWD000006mrjXYAQ","false","19547","005al00000RVcKvAAL","lobloanbooked-add-entity","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCCa2AM","false","false","true","false","0.0","","","","a0mWD000003RDcCYAW","","08001C2672"
"a0jWD000006mqfFYAQ","false","15637","005al00000RVcKvAAL","deposit-account-origination---baseline-order-checks","<a href=""/"" target=""_blank""> </a>","","{{IF=""A AND B""}}{{COND=""A"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Type__r.LLC_BI__Category__c"" IS=""Checking""}}{{COND=""B"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCf2AM","false","false","false","false","110.0","","","","a0mWD000003RDnPYAW","","08141701790661690"
"a0jWD000006mqfGYAQ","false","15638","005al00000RVcKvAAL","small-business-loan-post-approval-ui-authorized-signers","<a href=""/a0sWD00000Xo7dG"" target=""_blank"">Borrowing Structure Information</a>","","","a0XWD000002hCCN2A2","false","false","false","true","1.0","a0mWD000003RDnFYAW","","","a0mWD000003RDjSYAW","","08191663700614629"
"a0jWD000006mrjYYAQ","false","19548","005al00000RVcKvAAL","lob-sba-paycheck-compliance","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCCK2A2","false","false","false","false","20.0","","","","a0mWD000003RDQQYA4","","0845117964"
"a0jWD000006mrjZYAQ","false","19549","005al00000RVcKvAAL","sba-form-g845-lob-pwc","<a href=""/a0sWD00000Xo7fR"" target=""_blank"">SBA Form G845</a>","","","a0XWD000002hCB62AM","false","true","false","false","10.0","","","","a0mWD000003RDfVYAW","","085A0E2E50"
"a0jWD000006mrFLYAY","false","17675","005al00000RVcKvAAL","sba-change-of-ownership-lob-pwc","<a href=""/a0sWD00000Xo7fV"" target=""_blank"">Change of Ownership</a>","","{{IF=""A AND B""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""FALSE""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Line__c"" IS=""Commercial - SBA""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCa2AM","false","false","false","true","1800.0","","","","a0mWD000003RDfcYAG","","085C490A32"
"a0jWD000006mrjaYAA","false","19550","005al00000RVcKvAAL","booked-loan-compliance","<a href=""/a0sWD00000Xo7Zm"" target=""_blank"">Loan Compliance Screen</a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__HMDA_Record_Type__c"" IS=""HMDA-Effective-2018""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCC2A2","false","false","false","false","8500070.0","a0mWD000003RDdSYAW","","","a0mWD000003RDQAYA4","","08821620937670242"
"a0jWD000006mrjbYAA","false","19551","005al00000RVcKvAAL","syndication-participation-lob-pwc","<a href=""/"" target=""_blank""> </a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCK2A2","false","false","false","false","1360.0","","","","a0mWD000003RDeHYAW","","09175C4D3B"
"a0jWD000006mrAlYAI","false","17491","005al00000RVcKvAAL","lobloanbooked-hvcre","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCCL2A2","false","false","false","false","8500040.0","a0mWD000003RDaUYAW","","","a0mWD000003RDPrYAO","","0928353632"
"a0jWD000006mrjcYAA","false","19552","005al00000RVcKvAAL","change-of-ownership-booked-lob-pwc","<a href=""/a0sWD00000Xo7gv"" target=""_blank"">Change Of Ownership</a>","","","a0XWD000002hC9n2AE","false","false","false","true","11500.0","","","","a0mWD000003RDiOYAW","","095A1E7A09"
"a0jWD000006mqfHYAQ","false","15639","005al00000RVcKvAAL","small-business-loan-post-approval-ui-application-locked","<a href=""/a0sWD00000Xo7c2"" target=""_blank"">Application Details - Locked</a>","","","a0XWD000002hCCN2A2","false","false","false","false","70.0","a0mWD000003RDnFYAW","","","a0mWD000003RDnFYAW","","09631663700614603"
"a0jWD000006mrEqYAI","false","17644","005al00000RVcKvAAL","lob-loan-post-loan-dashboard","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hC9g2AE","false","false","false","false","500.0","a0mWD000003RDQFYA4","","","a0mWD000003RDQFYA4","","097D2A5854"
"a0jWD000006mrfaYAA","false","19302","005al00000RVcKvAAL","post-approval-reg-w","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCDI2A2","false","false","false","false","8500030.0","a0mWD000003RDwSYAW","","a0XWD000002hCD22AM","a0mWD000003RDwxYAG","","09891619447513203"
"a0jWD000006mqfIYAQ","false","15640","005al00000RVcKvAAL","small-business-loan-post-approval-ui-cra","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCCN2A2","false","false","false","true","1800.0","a0mWD000003RDmQYAW","","a0XWD000002hCD32AM","a0mWD000003RDmVYAW","","09901663700614630"
"a0jWD000006mqfJYAQ","false","15641","005al00000RVcKvAAL","deposit-account-origination---baseline-reserve-account-number","<a href=""/"" target=""_blank""> </a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Stage__c"" IS=""Document Preparation""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCf2AM","false","false","false","false","60.0","","","","a0mWD000003RDjWYAW","","09921701790661689"
"a0jWD000006mrjdYAA","false","19553","005al00000RVcKvAAL","lob-loan-post-budget-administration","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCBY2A2","false","false","false","true","1.0","","","","a0mWD000003RDd1YAG","","0A247C3F64"
"a0jWD000006mrjeYAA","false","19554","005al00000RVcKvAAL","loan-post-rate-structure-lob-pwc","<a href=""/a0sWD00000Xo7gf"" target=""_blank"">Rate Structure</a>","","","a0XWD000002hCCK2A2","false","false","false","false","0.0","","","","a0mWD000003RDgeYAG","","0A313D5847"
"a0jWD000006mrDvYAI","false","17587","005al00000RVcKvAAL","lob-loan-post-risk-rating","<a href=""/a0sWD00000Xo7cL"" target=""_blank"">Risk Rating</a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""FALSE""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hC9g2AE","false","true","false","false","3010.0","a0mWD000003RDNnYAO","","","a0mWD000003RDNnYAO","","0A5F5D286F"
"a0jWD000006mrjfYAA","false","19555","005al00000RVcKvAAL","atbk-booking-core-specific-deposit","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCCJ2A2","false","false","false","true","1.000005E7","","","","a0mWD000003RDbCYAW","","0B065D7D4C"
"a0jWD000006mrjgYAA","false","19556","005al00000RVcKvAAL","loan-post-borrowing-structure-lob-pwc","<a href=""/a0sWD00000Xo7gZ"" target=""_blank"">Borrowing Structure</a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""FALSE""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCb2AM","false","false","false","false","1.000002E7","","","","a0mWD000003RDh2YAG","","0B06702F1F"
"a0jWD000006mrjhYAA","false","19557","005al00000RVcKvAAL","lob-sba-paycheck-referrals2","<a href=""/"" target=""_blank""> </a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""FALSE""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hC9g2AE","false","false","false","false","5.0","","","","a0mWD000003RDQhYAO","","0B0B267229"
"a0jWD000006mrjiYAA","false","19558","005al00000RVcKvAAL","booked-information-approved-m-lob-pwc","<a href=""/a0sWD00000Xo7ft"" target=""_blank"">Booked Information</a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCL2A2","false","false","false","false","1305.0","","","","a0mWD000003RDfJYAW","","0B0C1E002C"
"a0jWD000006mrDOYAY","false","17554","005al00000RVcKvAAL","lobloanbooked-covenants","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCCL2A2","false","false","false","false","5000.0","","","","a0mWD000003RDOPYA4","","0B0D25682F"
"a0jWD000006mrF8YAI","false","17662","005al00000RVcKvAAL","loanbooked-stage-booked","<a href=""/a0sWD00000Xo7c3"" target=""_blank"">Booked Details</a>","","","a0XWD000002hCCL2A2","false","false","false","false","80.0","a0mWD000003RDc5YAG","","","a0mWD000003RDPAYA4","","0B1D7E6454"
"a0jWD000006mrjjYAA","false","19559","005al00000RVcKvAAL","ongoing-fee-booked-lob-pwc","<a href=""/a0sWD00000Xo7gR"" target=""_blank"">Ongoing Fees</a>","","","a0XWD000002hCCb2AM","false","false","false","false","1.0","","","","a0mWD000003RDi1YAG","","0B230C783C"
"a0jWD000006mrDrYAI","false","17583","005al00000RVcKvAAL","action-lob-loan-post-create-risk-rating","<a href=""/"" target=""_blank""> </a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""None""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hC9g2AE","false","false","false","false","1000000.0","","","","a0mWD000003RDajYAG","","0B233B1872"
"a0jWD000006mrjkYAA","false","19560","005al00000RVcKvAAL","lobloanbooked-manage-covenants-lob-pwc","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCCa2AM","false","true","true","false","0.0","","","","a0mWD000003RDg9YAG","","0B2A775D71"
"a0jWD000006mrDwYAI","false","17588","005al00000RVcKvAAL","lob-loan-post-policy-exceptions","<a href=""/"" target=""_blank""> </a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""FALSE""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hC9g2AE","false","false","false","false","7000.0","","","","a0mWD000003RDaXYAW","","0B402F240C"
"a0jWD000006mrjlYAA","false","19561","005al00000RVcKvAAL","loan-stage-detail2-lob-pwc","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hC9i2AE","false","false","false","false","3.0","","","","a0mWD000003RDfiYAG","","0B5D2A4D28"
"a0jWD000006mrBMYAY","false","17528","005al00000RVcKvAAL","lobloanbooked-overview","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCCL2A2","false","false","false","false","12200.0","a0mWD000003RDbYYAW","","","a0mWD000003RDOtYAO","","0B642C7909"
"a0jWD000006mrjmYAA","false","19562","005al00000RVcKvAAL","lobloanbooked-budget-details-l-lob-pwc","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCBY2A2","false","false","false","false","0.0","","","","a0mWD000003RDgCYAW","","0B662B0062"
"a0jWD000006mrEjYAI","false","17637","005al00000RVcKvAAL","action-lob-loan-post-copy-loan","<a href=""/"" target=""_blank""> </a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""FALSE""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hC9g2AE","false","false","false","false","1.000008E7","","","","a0mWD000003RDOGYA4","","0B6C4D084B"
"a0jWD000006mrDDYAY","false","17543","005al00000RVcKvAAL","action-lobloanbooked-adverse-action","<a href=""/"" target=""_blank""> </a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""FALSE""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCL2A2","false","false","false","false","1.000011E7","","","","a0mWD000003RDPOYA4","","0C02403928"
"a0jWD000006mrjnYAA","false","19563","005al00000RVcKvAAL","borrowing-structures-m-lob-pwc","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hC9k2AE","false","false","false","false","10.0","","","","a0mWD000003RDf6YAG","","0C026E1A37"
"a0jWD000006mrjoYAA","false","19564","005al00000RVcKvAAL","action-post-adverse-action-lob-pwc","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCCJ2A2","false","false","false","false","10.0","","","","a0mWD000003RDgpYAG","","0C0C775B73"
"a0jWD000006mrjpYAA","false","19565","005al00000RVcKvAAL","sba-1920-booked-refinancing-info-lob-pwc","<a href=""/a0sWD00000Xo7hY"" target=""_blank"">Refinancing Information</a>","","","a0XWD000002hC9e2AE","false","false","false","false","0.0","","","","a0mWD000003RDimYAG","","0C0F0E5966"
"a0jWD000006mrjqYAA","false","19566","005al00000RVcKvAAL","pp-sn-covenants-lob-pwc","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCCQ2A2","false","false","false","true","10.0","","","","a0mWD000003RDeQYAW","","0C1A383603"
"a0jWD000006mrjrYAA","false","19567","005al00000RVcKvAAL","lobloanbooked-hvcre-lob-pwc","<a href=""/a0sWD00000Xo7hE"" target=""_blank"">HVCRE</a>","","{{IF=""A AND B""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Feature__r.LLC_BI__Is_Budget_Item__c"" IS=""true""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Is_Locked__c"" IS=""true""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCAx2AM","false","false","false","false","14000.0","","","","a0mWD000003RDfpYAG","","0C1B130278"
"a0jWD000006mrjsYAA","false","19568","005al00000RVcKvAAL","action-lob-loan-post-renew-modify-lob-pwc","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hC9n2AE","false","false","false","false","50.0","","","","a0mWD000003RDgvYAG","","0C27560A39"
"a0jWD000006mrjtYAA","false","19569","005al00000RVcKvAAL","lob-sba-paycheck-sba-form-g845","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hC9n2AE","false","false","false","false","10.0","","","","a0mWD000003RDacYAG","","0C4D54221E"
"a0jWD000006mrjuYAA","false","19570","005al00000RVcKvAAL","hvcre-m-lob-pwc","<a href=""/"" target=""_blank""> </a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCU2A2","false","false","false","false","1320.0","","","","a0mWD000003RDeGYAW","","0C78107D3E"
"a0jWD000006mrjvYAA","false","19571","005al00000RVcKvAAL","loan-approval-history","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCBY2A2","false","true","false","false","1.0","","","","a0mWD000003RDPVYA4","","0C7856026D"
"a0jWD000006mrjwYAA","false","19572","005al00000RVcKvAAL","lob-loan-post-proposal","<a href=""/a0sWD00000Xo7dD"" target=""_blank"">Proposal</a>","","","a0XWD000002hCCL2A2","false","false","false","true","7.0","","","","a0mWD000003RDO8YAO","","0D2C23122E"
