"Id","OwnerId","IsDeleted","Name","nFORCE__App__c","nFORCE__Body__c","nFORCE__Group__c","nFORCE__Icon_Class__c","nFORCE__Is_Hidden__c","nFORCE__Navigation__c","nFORCE__Order__c","nFORCE__Parent_App__c","nFORCE__Screen__c","nFORCE__Sub_Navigation__c","nFORCE__Toolbar__c","nFORCE__Topbar__c","nFORCE__lookupKey__c","nPortal__Portal_Header_Text__c","nFORCE__Taxonomy_Id__c","nPortal__Portal_Icon_Path__c","nFORCE__Parameters__c","nPortal__Portal_Subheader_Text__c","nPortal__Search_Object_Filter__c","nPortal__Search_Object_Type__c","nPortal__Search_Results_Fieldset__c","nPortal__Search_Select_Active_Text__c","nFORCE__Body_Type__c","nFORCE__Description__c","nPortal__Search_Select_Text__c"
"a2Ebn000000COEyEAO","005bn000003k2JdAAI","","Certifications","certifications-m","nforce__kogridlist","","n-icon-hmda","false","nforce__navigation","","","a2Gbn000000hccZEAQ","nforce__sub_navigation","","nforce__topbar","42834459736032500","","certifications-m","","","","","","","","","",""
"a2Ebn000000CRIJEA4","005bn000003k2JdAAI","","Verification","sbl-secured-eid-other","NPORTAL__PortalEIDVerification","","","false","NPORTAL__ApplicationNavigation","30.0","","","","","NPORTAL__LoanTopbar","42834610049204000","","sbl-secured-eid-other","","","","","","","","","",""
"a2Ebn000000CRNmEAO","005bn000003k2JdAAI","","Generate Forms","tool-pp-form-gen-m","nForms__NewFormGenerator","","n-icon-generate","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42835099930469600","","tool-pp-form-gen-m","","","","","","","","","",""
"a2Ebn000000CRMeEAO","005bn000003k2JdAAI","","Renew/Modify","action-renew-modify-m","llc_bi__loan_renewal_page","","n-icon-link_out","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42835935224273100","","action-renew-modify-m","","","","","","","","","",""
"a2Ebn000000CRJ4EAO","005bn000003k2JdAAI","","Key Dates - Read Only","key-dates-read-only","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2Gbn000000hcdqEAA","nforce__sub_navigation","","nforce__topbar","42837238495684900","","key-dates-read-only","","","","","","","","","",""
"a2Ebn000000CRLVEA4","005bn000003k2JdAAI","","Credit Reports","relationship-biz-contacts","ncbc__CBCAccountRelatedList","","n-icon-loan","false","nforce__inline_navigation","","","a2Gbn000000hcegEAA","nforce__sub_navigation","","nforce__topbar","42838314316084800","","relationship-biz-contacts","","","","","","","","","",""
"a2Ebn000000CRNsEAO","005bn000003k2JdAAI","","Administration Dashboard","dashboard-admin","nforce__administrationdashboard","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42843601133998900","","dashboard-admin","","","","","","","","","",""
"a2Ebn000000COGEEA4","005bn000003k2JdAAI","","Manage Fees","loan-manage-fees","llc_bi__manageloanfees","","","false","nforce__navigation","","","a2Gbn000000hcbVEAQ","nforce__sub_navigation","","nforce__topbar","42845791750920400","","loan-manage-fees","","","","","","","","","",""
"a2Ebn000000CRG2EAO","005bn000003k2JdAAI","","Deposits","pp-sn-deposits","llc_bi__leadconvert","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42847008574044400","","pp-sn-deposits","","","","","","","","","",""
"a2Ebn000000CRFmEAO","005bn000003k2JdAAI","","Treasury Configuration","treasury-configuration","llc_bi__productcatalog","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42852750047393500","","treasury-configuration","","","","","","","","","",""
"a2Ebn000000CRNREA4","005bn000003k2JdAAI","","Loan Facilities","pp-sn-loan-facilities-m","llc_bi__leadconvert","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42855822354186200","","pp-sn-loan-facilities-m","","","","","","","","","",""
"a2Ebn000000CRLzEAO","005bn000003k2JdAAI","","SBA Form 159","sba-form-159-m","nforce__ncdatagrid","","","false","nforce__navigation","","","a2Gbn000000hcf0EAA","nforce__sub_navigation","","nforce__topbar","42856023332696000","","sba-form-159-m","","","","","","","","","",""
"a2Ebn000000CRJrEAO","005bn000003k2JdAAI","","Finish","bus-finish","llc_bi__customer_creation_finish_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42856121573751000","","bus-finish","","","","","","","","","",""
"a2Ebn000000CRJPEA4","005bn000003k2JdAAI","","Status","document-status","llc_bi__docusignreview","","n-icon-status","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42856306961355100","","document-status","","","","","","","","","",""
"a2Ebn000000CRKbEAO","005bn000003k2JdAAI","","Collateral Pledged","collateral-pledged","nforce__korelatedtable","","n-icon-relationship","false","nforce__navigation","","","a2Gbn000000hce5EAA","nforce__sub_navigation","","nforce__topbar","42856978155953300","","collateral-pledged","","","","","","","","","",""
"a2Ebn000000CRGsEAO","005bn000003kBWnAAM","","Underwriting","heloc-underwriting","nretail__blank","","n-icon-loan","false","nFORCE__navigation","","","","nFORCE__sub_navigation","","nretail__summaryheadertopbar","42859036147872600","","heloc-underwriting","","","","","","","","","",""
"a2Ebn000000COFnEAO","005bn000003k2JdAAI","","Referral","referral-information","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2Gbn000000hccjEAA","nforce__sub_navigation","","nforce__topbar","42860769616403300","","referral-information","","","","","","","","","",""
"a2Ebn000000COF0EAO","005bn000003k2JdAAI","","Spreads Configuration","spreads-configuration","nCRED__spreadadministration","","","false","nFORCE__navigation","","","","nFORCE__sub_navigation","","nFORCE__ngtopbar","42861868552342900","","spreads-configuration","","","","","","","","","",""
"a2Ebn000000CRMTEA4","005bn000003k2JdAAI","","Credit Memo","tool-credit-memo-m","llc_bi__creditmemoui","","n-icon-credit_memo","false","nFORCE__Navigation","","","","nFORCE__Sub_Navigation","","nFORCE__Topbar","42862291253224600","","tool-credit-memo-m","","","","","","","","","",""
"a2Ebn000000CRO6EAO","005bn000003k2JdAAI","","Ownership & Roles","pm-structure-and-roles","nforce__blank","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42862444280328500","","pm-structure-and-roles","","","","","","","","","",""
"a2Ebn000000CRJEEA4","005bn000003k2JdAAI","","Policy Exceptions","policy-exception-m","llc_bi__policyexceptions","","n-icon-exception","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42862464458023000","","policy-exception-m","","","","","","","","","",""
"a2Ebn000000CRFrEAO","005bn000003k2JdAAI","","Borrowing Structure","pp-sn-entity-involvement","llc_bi__prodpkguiborrowerguarantorpage","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42863389204545500","","pp-sn-entity-involvement","","","","","","","","","",""
"a2Ebn000000CRJyEAO","005bn000003k2JdAAI","","Connected Relationships","loan-ind-add-connected-relationships","llc_bi__relationship_type_connection_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42864201967067363","","loan-ind-add-connected-relationships","","","","","","","","","",""
"a2Ebn000000CRIEEA4","005bn000003k2JdAAI","","Others Involved","sbl-secured-others","NPORTAL__OthersInvolved","","","false","NPORTAL__ApplicationNavigation","90.0","","","","","NPORTAL__LoanTopbar","42864606498613900","","sbl-secured-others","","","","","","","","","",""
"a2Ebn000000COFsEAO","005bn000003k2JdAAI","","Covenant Management","covenant-management","llc_bi__loancovenantmanagerui","","n-icon-covenant","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42866985973177900","","covenant-management","","","","","","","","","",""
"a2Ebn000000ECZCEA4","005bn000003k2JdAAI","","Beneficial Owners","sbl-secured-beneficial-owners","NPORTAL__MultiRecordForm","","","false","NPORTAL__ApplicationNavigation","","","a2Gbn000000mZYAEA2","","","NPORTAL__LoanTopbar","42868290667123181","Would you like to add a beneficial owner to the account?","","utility-sprite/svg/symbols.svg#overflow","subHeaderOnMobile=true;","Add any beneficial owners who have 25% ownership or more in the business.","","","","","","",""
"a2Ebn000000ECI1EAO","005bn000003k2JdAAI","","Entity Compliance","hmda-entity-compliance-gmi-in-branch","llc_bi__hmda_entity_compliance","","n-icon-hmda","false","nforce__navigation","","","a2Gbn000000mZAxEAM","nforce__sub_navigation","","nforce__topbar","42868360584175127","","","","","","","","","","","",""
"a2Ebn000000CRLnEAO","005bn000003k2JdAAI","","Service Requests","relationship-service-requets","nforce__ncrelatedlist","","n-icon-loan","false","nforce__inline_navigation","","","a2Gbn000000hcesEAA","nforce__sub_navigation","","nforce__topbar","42869841539943900","","relationship-service-requets","","","","","","","","","",""
"a2Ebn000000CRGWEA4","005bn000003kBWnAAM","","Offers","veh-offer","nretail__offers","","n-icon-loan","false","nFORCE__navigation","","","","nFORCE__Blank","","nretail__summaryheadertopbar","42872977159033800","","veh-offer","","","","","","","","","",""
"a2Ebn000000CRL7EAO","005bn000003k2JdAAI","","Delete","action-delete-loan","llc_bi__loan_renewal_page","","n-icon-remove_delete","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42873196557447700","","action-delete-loan","","","","","","","","","",""
"a2Ebn000000COFJEA4","005bn000003kBWeAAM","","Experience Designer","experience-designer-admin","nforce__layouteditor","","n-icon-misc18","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42874308737486800","","experience-designer-admin","","","","","","","","","",""
"a2Ebn000000CRNOEA4","005bn000003k2JdAAI","","Edit Memo","edit-memo","llc_bi__edit_memo","","","false","nforce__navigation","","","","nforce__sub_navigation","","llc_bi__nctopbar","42875098930787200","","edit-memo","","","","","","","","","",""
"a2Ebn000000COFrEAO","005bn000003k2JdAAI","","Covenants","covenants","llc_bi__loancovenantrelatedlist","","n-icon-covenant","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42876068965003300","","covenants","","","","","","","","","",""
"a2Ebn000000CRO0EAO","005bn000003k2JdAAI","","Overview","draw-overview","llc_bi__draw_app","","","false","nforce__navigation","","","a2Gbn000000hcfnEAA","nforce__sub_navigation","","nforce__topbar","42877401948264100","","draw-overview","","","","","","","","","",""
"a2Ebn000000CRHTEA4","005bn000003kBWnAAM","","Fee Summary","sbl-unsec-fee-summary","nretail__blank","","n-icon-loan","false","nFORCE__navigation","","","","nFORCE__sub_navigation","","nretail__summaryheadertopbar","42880059387971500","","sbl-unsec-fee-summary","","","","","","","","","",""
"a2Ebn000000CRI4EAO","005bn000003kBWfAAM","","Product Packages","rel-product-packages","llc_bi__relationshipproductpackages","","","false","nforce__inline_navigation","","","","nforce__sub_navigation","","nforce__blank","42883441081506300","","rel-product-packages","","","","","","","","","",""
"a2Ebn000000CRGkEAO","005bn000003kBWnAAM","","Underwriting","term-underwriting","nretail__underwritingdetails","","n-icon-loan","false","nFORCE__navigation","","","a2Gbn000000hcd8EAA","nFORCE__Blank","","nretail__summaryheadertopbar","42891106694664000","","term-underwriting","","","","","","","","","",""
"a2Ebn000000CRGBEA4","005bn000003k2JdAAI","","Credit Action","action-pp-credit-action","llc_bi__packageloanrenewal","","fa fa-files-o","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42893148633624700","","action-pp-credit-action","","","","","","","","","",""
"a2Ebn000000CRJNEA4","005bn000003k2JdAAI","","Team Members","loan-team-members-m","nforce__ncrelatedlist","","","false","nforce__navigation","","","a2Gbn000000hcdxEAA","nforce__sub_navigation","","nforce__topbar","42894075913765700","","loan-team-members-m","","","","","","","","","",""
"a2Ebn000000CRLcEAO","005bn000003k2JdAAI","","Loans","relationship-loans","nforce__korelatedtable","","n-icon-loan","false","nforce__inline_navigation","","","a2Gbn000000hcemEAA","nforce__sub_navigation","","nforce__topbar","42894768430052400","","relationship-loans","","","","","","","","","",""
"a2Ebn000000CRQzEAO","005bn000003k2JdAAI","","Copy Loan","dmw-list-view-pre-approval-loans.dmw-row-action-copy-loan","llc_bi:dealManagementWorkspace","","","false","","","","a2Gbn000000hchBEAQ","","","","42897390912154563","","","","","","","","","","","",""
"a2Ebn000000CRL9EAO","005bn000003k2JdAAI","","Manage Customer Portal","action-manage-portal-user","nportal__manageportaluserfromloan","","n-icon-misc11","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42899580444935400","","action-manage-portal-user","","","","","","","","","",""
"a2Ebn000000CRNHEA4","005bn000003k2JdAAI","","Loan Compliance","hmda-loan-compliance-2018-m","nforce__ncrelatedlist","","n-icon-hmda","false","nforce__navigation","","","a2Gbn000000hcffEAA","nforce__sub_navigation","","nforce__topbar","42900094797835000","","hmda-loan-compliance-2018-m","","","","","","","","","",""
"a2Ebn000000CRLbEAO","005bn000003k2JdAAI","","Exposure","relationship-exposure","nforce__ncdatagrid","","n-icon-loan","false","nforce__inline_navigation","","","a2Gbn000000hcelEAA","nforce__sub_navigation","","nforce__topbar","42900726879030000","","relationship-exposure","","","","","","","","","",""
"a2Ebn000000CRIFEA4","005bn000003k2JdAAI","","Review & Submit","sbl-secured-review","NPORTAL__PortalReview","","","false","NPORTAL__ApplicationNavigation","100.0","","","","","NPORTAL__LoanTopbar","42901255697639200","","sbl-secured-review","","","","","","","","","",""
"a2Ebn000000ECIPEA4","005bn000003k2JdAAI","","Approval Summary","pc-approval-summary","nforce__ncrelatedlist","","","false","nforce__navigation","","","a2Gbn000000mZ9yEAE","nforce__sub_navigation","","nforce__topbar","42901307259669210","","","","action_new=dep-pc.pc-pending-approval;action_new_label=Refresh","","","","","","","",""
"a2Ebn000000ECFtEAO","005bn000003k2JdAAI","","Your Business","dep-business","NPORTAL__PortalForm","","","false","NPORTAL__ApplicationNavigation","20.0","","","","","NPORTAL__LoanTopbar","42901428969477620","","dep-business","","","","","","","","","",""
"a2Ebn000000CRPWEA4","005bn000003k2JdAAI","","Loan Compliance","post-approval-loan-compliance","nforce__ncrelatedlist","","n-icon-hmda","false","nforce__navigation","","","a2Gbn000000hcgOEAQ","nforce__sub_navigation","","nforce__topbar","42901619447513736","","post-approval-loan-compliance","","","","","","","","","",""
"a2Ebn000000COF3EAO","005bn000003k2JdAAI","","Spreads","statement-launcher","ncred__statementlauncherui","","n-icon-underwriting","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42904824851005600","","statement-launcher","","","","","","","","","",""
"a2Ebn000000CRIYEA4","005bn000003k2JdAAI","","Review & Submit","sbl-review-ind-other","NPORTAL__PortalReview","","","false","NPORTAL__ApplicationNavigation","40.0","","","","","NPORTAL__LoanTopbar","42909018072974000","","sbl-review-ind-other","","","","","","","","","",""
"a2Ebn000000CRGnEAO","005bn000003kBWnAAM","","Offers","term-offer","nretail__offers","","n-icon-loan","false","nFORCE__navigation","","","","nFORCE__Blank","","nretail__summaryheadertopbar","42910539685242600","","term-offer","","","","","","","","","",""
"a2Ebn000000CRFlEAO","005bn000003k2JdAAI","","Assign Team","loan-assign-team","llc_bi__manageloanteam","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42912083671173800","","loan-assign-team","","","","","","","","","",""
"a2Ebn000000CRIDEA4","005bn000003k2JdAAI","","Collateral","sbl-secured-collateral","NPORTAL__Collateral","","","false","NPORTAL__ApplicationNavigation","80.0","","","","","NPORTAL__LoanTopbar","42913376147653200","","sbl-secured-collateral","","","","","","","","","",""
"a2Ebn000000CRG4EAO","005bn000003k2JdAAI","","Reviews","pp-sn-reviews","llc_bi__prodpkguireviews","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42914739648044700","","pp-sn-reviews","","","","","","","","","",""
"a2Ebn000000CRLhEAO","005bn000003k2JdAAI","","Other Information","relationship-other-business","nforce__ncdatagrid","","n-icon-loan","false","nforce__inline_navigation","","","a2Gbn000000hceoEAA","nforce__sub_navigation","","nforce__topbar","42914923949207200","","relationship-other-business","","","","","","","","","",""
