"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","LLC_BI__Budget_Template_Id__c","LLC_BI__Budget_Template__c","LLC_BI__Description__c","LLC_BI__Is_Initially_Editable__c","LLC_BI__Is_Template__c","LLC_BI__Pending_Amount__c","LLC_BI__Total_Allocated__c","LLC_BI__Total_Budget_Amount__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__Total_Hard_Costs__c","LLC_BI__Total_Other_Costs__c","LLC_BI__Total_Soft_Costs__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Allocated__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Hard_Costs__c","LLC_BI__Percent_Other_Costs__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_Remaining__c","LLC_BI__Percent_Soft_Costs__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Total_Remaining__c","AutorabitExtId__c","YM_ExternalIDDestination__c","YM_ExternalIDSource__c"
"a1WWE000005dBMA2A2","005al00000RVcKvAAL","false","Budgets-01","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42086152945664490","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBMm2AM","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42087347640102997","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBA12AM","005al00000RVcKvAAL","false","a1WWD000002VbDV","2026-09-03T07:16:45.000Z","005al00000RVvFOAA1","2026-09-04T07:46:14.000Z","005al00000RVvFOAA1","2026-09-04T07:46:14.000Z","","","","","a1WWE000005dB9r2AE","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42087584025622953","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBGK2A2","005al00000RVcKvAAL","false","Contract budget","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42093475282653502","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBA32AM","005al00000RVcKvAAL","false","a1WWD000002VbDX","2026-09-03T07:16:45.000Z","005al00000RVvFOAA1","2026-09-04T07:46:14.000Z","005al00000RVvFOAA1","2026-09-04T07:46:14.000Z","","","","","a1WWE000005dB9t2AE","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42094280605347725","","","","","","","","0.0","0.0","","",""
"a1WWD0000036d3O2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 001-3b8992","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42094706241904105","","","","","","","","0.0","0.0","","",""
"a1WWD00000361e62AA","005al00000RVvFOAA1","false","LLC BI  Budget 005-854d6d","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42099485528324888","","","","","","","","0.0","0.0","","",""
"a1WWD00000363hU2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 003-c93a45","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42100286137922837","","","","","","","","0.0","0.0","","",""
"a1WWD0000035UtP2AU","005al00000RVvFOAA1","false","LLC BI  Budget 002-0912e8","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42100869437054603","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBIf2AM","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template - Update01","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42100925656785919","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBJY2A2","005al00000RVcKvAAL","false","Contract budget","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42103540474036719","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBEN2A2","005al00000RVcKvAAL","false","a1WWD000002VhE8","2026-09-03T07:16:45.000Z","005al00000RVvFOAA1","2026-09-03T07:16:58.000Z","005al00000RVvFOAA1","2026-09-03T07:16:58.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42104063014683093","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBJQ2A2","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42107250009167591","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBG62AM","005al00000RVcKvAAL","false","AA budget 3","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42108358061623627","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBJA2A2","005al00000RVcKvAAL","false","Residential Construction Budget Template","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42108593800534019","","","","","","","","0.0","0.0","","",""
"a1WWD0000036Wq12AE","005al00000RVvFOAA1","false","LLC BI  Budget 008-248f83","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42109431410206676","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBFZ2A2","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42109462399171632","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBAj2AM","005al00000RVcKvAAL","false","RS budget 1","2026-09-03T07:16:45.000Z","005al00000RVvFOAA1","2026-09-04T07:46:14.000Z","005al00000RVvFOAA1","2026-09-04T07:46:14.000Z","","","","","","","true","false","0.0","87654.0","0.0","0.0","0.0","0.0","0.0","42109752430563757","","","","","","","","0.0","-87654.0","","",""
"a1WWE000005dBFi2AM","005al00000RVcKvAAL","false","Budget for the Construction of a Walgreens","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42110180233715923","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBIe2AM","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42110565600505246","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBJU2A2","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42113191727000471","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBJ12AM","005al00000RVcKvAAL","false","Budget for the Construction of a Warehouse","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42116525332367917","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBMI2A2","005al00000RVcKvAAL","false","9969JPD894656593","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42116905819355945","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBJc2AM","005al00000RVcKvAAL","false","NcinoRecord-01","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42118321692215610","","","","","","","","0.0","0.0","","",""
"a1WWD00000360wU2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 001-3b8992","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42118873195110658","","","","","","","","0.0","0.0","","",""
"a1WWD0000035hkE2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 003-c93a45","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42118877968565227","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBEq2AM","005al00000RVcKvAAL","false","RS budget 3","2026-09-03T07:16:45.000Z","005al00000RVvFOAA1","2026-09-03T07:16:58.000Z","005al00000RVvFOAA1","2026-09-03T07:16:58.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42118906849021289","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBMa2AM","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42121270821497811","","","","","","","","0.0","0.0","","",""
"a1WWD0000035zu42AA","005al00000RVvFOAA1","false","LLC BI  Budget 007-ed7281","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42122528334498231","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBEU2A2","005al00000RVcKvAAL","false","a1WWD000002VhFh","2026-09-03T07:16:45.000Z","005al00000RVvFOAA1","2026-09-03T07:16:58.000Z","005al00000RVvFOAA1","2026-09-03T07:16:58.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42122744682542355","","","","","","","","0.0","0.0","","",""
"a1WWD00000365oA2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 004-db7112","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42123307931897979","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBMV2A2","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42124500098845172","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBLk2AM","005al00000RVcKvAAL","false","a1WWD000002VhFh","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42124768436325694","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBGN2A2","005al00000RVcKvAAL","false","Intake budget","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42125746005333594","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBHE2A2","005al00000RVcKvAAL","false","LLC BI  Budget 010-b54e75","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42127315146778252","","","","","","","","0.0","0.0","","",""
"a1WWD0000035kVG2AY","005al00000RVvFOAA1","false","LLC BI  Budget 008-248f83","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42127502822849963","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBLc2AM","005al00000RVcKvAAL","false","a1WWD000002VhE7","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42127903404407021","","","","","","","","0.0","0.0","","",""
"a1WWD0000035hkG2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 005-854d6d","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42127925417390930","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBHa2AM","005al00000RVcKvAAL","false","a1WWD000002Vayv","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42128260334629620","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBEm2AM","005al00000RVcKvAAL","false","commit2","2026-09-03T07:16:45.000Z","005al00000RVvFOAA1","2026-09-03T07:16:58.000Z","005al00000RVvFOAA1","2026-09-03T07:16:58.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42129698381816265","","","","","","","","0.0","0.0","","",""
"a1WWD0000036XIw2AM","005al00000RVvFOAA1","false","LLC BI  Budget 001-3b8992","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42130261307653364","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBF52AM","005al00000RVcKvAAL","false","Porters Neck","2026-09-03T07:16:45.000Z","005al00000RVvFOAA1","2026-09-03T07:16:58.000Z","005al00000RVvFOAA1","2026-09-03T07:16:58.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42130756353272571","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBFk2AM","005al00000RVcKvAAL","false","Residential Construction Budget Template","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42131674870778221","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBIo2AM","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42131708070497817","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBAX2A2","005al00000RVcKvAAL","false","RS budget 87","2026-09-03T07:16:45.000Z","005al00000RVvFOAA1","2026-09-04T07:46:14.000Z","005al00000RVvFOAA1","2026-09-04T07:46:14.000Z","","","","","","","true","false","0.0","7634.0","43.0","63.0","0.0","0.0","0.0","42133970703519148","17753.4884","146.5116","0.0","0.0","-46.5116","-17653.4884","0.0","-20.0","-7591.0","","",""
"a1WWD00000360wc2AA","005al00000RVvFOAA1","false","LLC BI  Budget 009-9c3f69","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42134066850132569","","","","","","","","0.0","0.0","","",""
"a1WWD00000363hY2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 007-ed7281","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42134468469877650","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBKt2AM","005al00000RVcKvAAL","false","a1WWD000002Vaz0","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42135347973106021","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBGI2A2","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42137317518212565","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBHZ2A2","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42137562393477716","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBBF2A2","005al00000RVcKvAAL","false","NcinoAuto","2026-09-03T07:16:45.000Z","005al00000RVvFOAA1","2026-09-04T07:46:14.000Z","005al00000RVvFOAA1","2026-09-04T07:46:14.000Z","","","","","","","true","false","0.0","343535.0","131.0","0.0","0.0","0.0","0.0","42139450485325634","262240.458","0.0","0.0","0.0","100.0","-262140.458","0.0","131.0","-343404.0","","",""
"a1WWE000005dBGC2A2","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42140887746879183","","","","","","","","0.0","0.0","","",""
"a1WWE000005dB9r2AE","005al00000RVcKvAAL","false","a1WWD000002VbAP","2026-09-03T07:16:45.000Z","005al00000RVvFOAA1","2026-09-04T07:46:39.000Z","005al00000RVvFOAA1","2026-09-04T07:46:39.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42141918922785378","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBEc2AM","005al00000RVcKvAAL","false","RS budget 87","2026-09-03T07:16:45.000Z","005al00000RVvFOAA1","2026-09-03T07:16:58.000Z","005al00000RVvFOAA1","2026-09-03T07:16:58.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42142774592907894","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBMR2A2","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template Update","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42144261443497986","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBEf2AM","005al00000RVcKvAAL","false","test 101","2026-09-03T07:16:45.000Z","005al00000RVvFOAA1","2026-09-03T07:16:58.000Z","005al00000RVvFOAA1","2026-09-03T07:16:58.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42145011135318341","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBFF2A2","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-09-03T07:16:45.000Z","005al00000RVvFOAA1","2026-09-03T07:16:58.000Z","005al00000RVvFOAA1","2026-09-03T07:16:58.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42145966418784546","","","","","","","","0.0","0.0","","",""
"a1WWD0000036eE62AI","005al00000RVvFOAA1","false","LLC BI  Budget 009-9c3f69","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42149062478042506","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBFj2AM","005al00000RVcKvAAL","false","Stark Construction Loan Budget","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42149102012846642","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBI82AM","005al00000RVcKvAAL","false","a1WWD000002VbDV","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42149775379932988","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBFI2A2","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","2026-09-03T07:16:45.000Z","005al00000RVvFOAA1","2026-09-03T07:16:58.000Z","005al00000RVvFOAA1","2026-09-03T07:16:58.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42150200924982577","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBHQ2A2","005al00000RVcKvAAL","false","a1WWD000002VOzT","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42150450214727026","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBMZ2A2","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42150764892377385","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBFc2AM","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42151739514436615","","","","","","","","0.0","0.0","","",""
"a1WWE000005dBJM2A2","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-09-03T07:16:46.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","005al00000RVvFOAA1","2026-09-03T07:16:59.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42152336978020486","","","","","","","","0.0","0.0","","",""
